SENS_ID	SDN	O2	O2satper	TC	VpH	pHinsitu	COND	ORP	Vbatt
3	11/10/2015 14:50	6.31	97.1	26.9	-62.88	8.14	55060	138	10.59
3	11/10/2015 14:52	6.34	97.5	26.9	-62.97	8.14	54980	137	10.61
3	11/10/2015 14:54	6.31	97.2	26.93	-62.8	8.14	54980	138	10.59
3	11/10/2015 14:56	6.25	96.1	26.86	-62.79	8.14	55100	138	10.61
3	11/10/2015 14:58	6.21	95.5	26.89	-62.7	8.13	55000	138	10.59
3	11/10/2015 15:00	6.18	95.1	26.9	-62.7	8.13	55040	138	10.59
3	11/10/2015 15:02	6.13	94.3	26.88	-62.56	8.13	54920	139	10.61
3	11/10/2015 15:04	6.1	93.9	26.89	-62.56	8.13	55060	138	10.61
3	11/10/2015 15:06	6.07	93.3	26.89	-62.45	8.13	54960	138	10.59
3	11/10/2015 15:08	6.07	93.4	26.89	-62.4	8.13	54980	139	10.61
3	11/10/2015 15:10	6.11	94.1	26.88	-62.44	8.13	55010	141	10.61
3	11/10/2015 15:12	6.1	93.9	26.89	-62.35	8.13	55050	140	10.59
3	11/10/2015 15:14	6.03	92.7	26.87	-62.21	8.13	54980	139	10.58
3	11/10/2015 15:16	5.96	91.7	26.89	-62.2	8.13	54990	140	10.58
3	11/10/2015 15:18	6.01	92.5	26.89	-62.26	8.13	55010	142	10.59
3	11/10/2015 15:20	6.06	93.2	26.89	-62.21	8.13	54940	141	10.59
3	11/10/2015 15:22	5.98	91.9	26.89	-62.09	8.12	54950	141	10.59
3	11/10/2015 15:24	5.88	90.5	26.88	-62.02	8.12	55030	141	10.58
3	11/10/2015 15:26	5.85	90	26.88	-62	8.12	54970	140	10.59
3	11/10/2015 15:28	5.85	90	26.88	-62.05	8.12	55050	142	10.61
3	11/10/2015 15:30	5.86	90.1	26.87	-62.02	8.12	54990	141	10.58
3	11/10/2015 15:32	5.85	90	26.88	-61.95	8.12	55060	140	10.61
3	11/10/2015 15:34	5.87	90.4	26.9	-62.02	8.12	55050	142	10.56
3	11/10/2015 15:36	5.95	91.6	26.91	-62.13	8.12	54940	140	10.58
3	11/10/2015 15:38	6.02	92.8	26.92	-62.19	8.12	55070	139	10.58
3	11/10/2015 15:40	6.02	92.7	26.92	-62.11	8.12	55050	140	10.56
3	11/10/2015 15:42	6.03	92.8	26.86	-62.15	8.12	55000	138	10.58
3	11/10/2015 15:44	6.03	92.8	26.89	-62.13	8.12	54980	141	10.56
3	11/10/2015 15:46	6.01	92.5	26.89	-62.06	8.12	55000	143	10.56
3	11/10/2015 15:48	5.97	91.8	26.91	-62.02	8.12	54990	143	10.59
3	11/10/2015 15:50	5.95	91.6	26.9	-62.08	8.12	54970	144	10.58
3	11/10/2015 15:52	7.98	103	28.52	-50.36	7.92	46.3	150	10.42
