SENS_ID	SDN	PAR	StdDev
1	10/31/13 5:24	0.002987898	0.002023113
1	10/31/13 5:29	0.01669698	0.007326397
1	10/31/13 5:34	0.0690722	0.030621639
1	10/31/13 5:39	0.28297	0.119428877
1	10/31/13 5:44	0.99409	0.339539316
1	10/31/13 5:49	2.6905	0.745261296
1	10/31/13 5:54	5.83392	1.253150945
1	10/31/13 5:59	10.48108	1.709835586
1	10/31/13 6:04	16.4424	1.98375006
1	10/31/13 6:09	23.2624	2.26185572
1	10/31/13 6:14	31.4142	3.236013242
1	10/31/13 6:19	42.1464	2.562371421
1	10/31/13 6:24	45.4346	0.48937644
1	10/31/13 6:29	45.2132	1.250146671
1	10/31/13 6:34	67.619	23.83586852
1	10/31/13 6:39	110.8358	25.29871525
1	10/31/13 6:44	172.436	11.27600905
1	10/31/13 6:49	130.308	7.176065775
1	10/31/13 6:54	163.95	13.83381545
1	10/31/13 6:59	190.61	7.00485189
1	10/31/13 7:04	230.754	20.17578573
1	10/31/13 7:09	269.734	19.23056759
1	10/31/13 7:14	243.9	16.05120089
1	10/31/13 7:19	264.006	4.505949401
1	10/31/13 7:24	263.398	35.0485188
1	10/31/13 7:29	149.4406	81.23689068
1	10/31/13 7:34	222.498	100.7546992
1	10/31/13 7:39	330.598	11.87026832
1	10/31/13 7:44	342.41	17.12170698
1	10/31/13 7:49	369.008	9.763696534
1	10/31/13 7:54	387.04	24.96422941
1	10/31/13 7:59	377.78	47.97666256
1	10/31/13 8:04	419.324	37.41135496
1	10/31/13 8:09	490.35	32.4874014
1	10/31/13 8:14	461.906	71.29802683
1	10/31/13 8:19	490.574	66.49210352
1	10/31/13 8:24	514.9	33.60794177
1	10/31/13 8:29	401.906	209.7413968
1	10/31/13 8:34	560.212	40.90079547
1	10/31/13 8:39	368.04	203.1023086
1	10/31/13 8:44	568.058	148.9212331
1	10/31/13 8:49	660.464	69.36746161
1	10/31/13 8:54	640.164	53.80580573
1	10/31/13 8:59	650.746	74.97587132
1	10/31/13 9:04	681.664	29.05541826
1	10/31/13 9:09	671.316	78.81665516
1	10/31/13 9:14	759.416	43.42765973
1	10/31/13 9:19	672.17	75.61976957
1	10/31/13 9:24	729.944	43.14937578
1	10/31/13 9:29	745.654	32.27468791
1	10/31/13 9:34	750.47	100.9653597
1	10/31/13 9:39	768.082	77.99109097
1	10/31/13 9:44	779.998	27.59799214
1	10/31/13 9:49	753.968	73.03167238
1	10/31/13 9:54	911.39	111.4626233
1	10/31/13 9:59	882.624	57.81989822
1	10/31/13 10:04	825.432	69.34368299
1	10/31/13 10:09	839.704	67.18934164
1	10/31/13 10:14	898.002	81.19580297
1	10/31/13 10:19	932.886	86.38368295
1	10/31/13 10:24	836.504	80.68209176
1	10/31/13 10:29	906.93	84.69513062
1	10/31/13 10:34	908.286	57.45846395
1	10/31/13 10:39	912.326	117.6304694
1	10/31/13 10:44	940.668	74.43195362
1	10/31/13 10:49	921.368	97.45202727
1	10/31/13 10:54	989.908	90.66577701
1	10/31/13 10:59	946.836	115.150641
1	10/31/13 11:04	885.892	236.0659334
1	10/31/13 11:09	1024.084	66.10299751
1	10/31/13 11:14	961.236	129.1766605
1	10/31/13 11:19	1046.866	80.02714714
1	10/31/13 11:24	968.086	53.84593095
1	10/31/13 11:29	923.834	111.4626952
1	10/31/13 11:34	931.774	115.9044701
1	10/31/13 11:39	948.286	99.20080358
1	10/31/13 11:44	952.248	43.68197477
1	10/31/13 11:49	912.782	42.70360664
1	10/31/13 11:54	970.144	64.68332961
1	10/31/13 11:59	920.892	37.97067645
1	10/31/13 12:04	962.128	59.58466053
1	10/31/13 12:09	896.086	23.93731355
1	10/31/13 12:14	855.662	76.17732911
1	10/31/13 12:19	884.432	53.83910725
1	10/31/13 12:24	880.776	56.62713819
1	10/31/13 12:29	902.924	75.51644377
1	10/31/13 12:34	789.56	137.0352511
1	10/31/13 12:39	915.672	162.0556254
