SENS_ID	SDN	TC	COND	O2	O2satper	pHinsitu	ORP	Vbatt	VpH	COVER
3	9/12/11 19:35	26.81	56420	5.64	87.3	8.05	152	10.66	-83.34	3
3	9/12/11 19:40	26.78	56440	5.61	86.7	8.05	152	10.65	-83.28	3
3	9/12/11 19:45	26.78	56400	5.59	86.3	8.05	152	10.66	-83.15	3
3	9/12/11 19:50	26.77	56410	5.55	85.7	8.05	151	10.65	-83.15	3
3	9/12/11 19:55	26.77	56510	5.52	85.3	8.05	151	10.65	-83.13	3
3	9/12/11 20:00	26.76	56380	5.51	85.1	8.05	151	10.65	-82.94	3
3	9/12/11 20:05	26.75	56550	5.49	84.8	8.05	151	10.66	-83.07	3
3	9/12/11 20:10	26.75	56490	5.47	84.4	8.05	151	10.63	-83.06	3
3	9/12/11 20:15	26.74	56410	5.46	84.3	8.05	151	10.61	-82.91	3
3	9/12/11 20:20	26.74	56480	5.43	83.9	8.04	151	10.63	-82.83	3
3	9/12/11 20:25	26.73	56350	5.43	83.8	8.05	151	10.65	-82.86	3
3	9/12/11 20:30	26.74	56360	5.39	83.3	8.04	150	10.59	-82.77	3
3	9/12/11 20:35	26.74	56450	5.38	83.1	8.04	150	10.63	-82.74	3
3	9/12/11 20:40	26.74	56380	5.37	82.8	8.04	150	10.65	-82.74	3
3	9/12/11 20:45	26.73	56460	5.36	82.7	8.04	150	10.61	-82.6	3
3	9/12/11 20:50	26.73	56360	5.34	82.5	8.04	150	10.65	-82.59	3
3	9/12/11 20:55	26.72	56540	5.33	82.4	8.04	149	10.61	-82.63	3
3	9/12/11 21:00	26.72	56390	5.3	81.8	8.04	149	10.59	-82.61	3
3	9/12/11 21:05	26.72	56340	5.28	81.5	8.04	149	10.61	-82.43	3
3	9/12/11 21:10	26.71	56410	5.28	81.4	8.04	149	10.61	-82.49	3
3	9/12/11 21:15	26.7	56470	5.25	81	8.04	149	10.61	-82.44	3
3	9/12/11 21:20	26.7	56400	5.23	80.7	8.04	149	10.58	-82.36	3
3	9/12/11 21:25	26.69	56340	5.21	80.3	8.04	149	10.65	-82.36	3
3	9/12/11 21:30	26.7	56430	5.21	80.4	8.04	149	10.63	-82.34	3
3	9/12/11 21:35	26.7	56460	5.2	80.2	8.03	149	10.63	-82.25	3
3	9/12/11 21:40	26.69	56420	5.21	80.3	8.04	148	10.61	-82.19	3
3	9/12/11 21:45	26.69	56500	5.2	80.2	8.04	148	10.61	-82.24	3
3	9/12/11 21:50	26.69	56420	5.2	80.2	8.04	148	10.61	-82.24	3
3	9/12/11 21:55	26.68	56380	5.19	80.1	8.04	148	10.61	-82.28	3
3	9/12/11 22:00	26.68	56580	5.19	80.1	8.04	148	10.61	-82.2	3
3	9/12/11 22:05	26.68	56410	5.2	80.2	8.04	148	10.58	-82.23	3
3	9/12/11 22:10	26.68	56430	5.21	80.4	8.04	148	10.59	-82.2	3
3	9/12/11 22:15	26.68	56580	5.18	80	8.03	148	10.61	-82.15	3
3	9/12/11 22:20	26.68	56470	5.17	79.8	8.03	148	10.59	-82.12	3
3	9/12/11 22:25	26.67	56430	5.17	79.8	8.03	148	10.59	-82.15	3
3	9/12/11 22:30	26.67	56390	5.18	79.9	8.03	148	10.59	-82.1	3
3	9/12/11 22:35	26.67	56430	5.15	79.5	8.03	148	10.59	-82.12	3
3	9/12/11 22:40	26.66	56380	5.15	79.4	8.03	148	10.59	-81.8	3
3	9/12/11 22:45	26.66	56440	5.15	79.4	8.03	147	10.58	-82.09	3
3	9/12/11 22:50	26.67	56410	5.15	79.5	8.03	147	10.58	-82.09	3
3	9/12/11 22:55	26.66	56420	5.15	79.4	8.03	147	10.59	-82.12	3
3	9/12/11 23:00	26.66	56330	5.18	79.9	8.04	147	10.58	-82.17	3
3	9/12/11 23:05	26.66	56420	5.17	79.8	8.03	147	10.56	-82.17	3
3	9/12/11 23:10	26.66	56440	5.18	79.9	8.03	147	10.59	-82.17	3
3	9/12/11 23:15	26.66	56390	5.15	79.4	8.04	147	10.59	-82.2	3
3	9/12/11 23:20	26.66	56420	5.21	80.3	8.04	147	10.58	-82.22	3
3	9/12/11 23:25	26.66	56450	5.21	80.4	8.04	147	10.58	-82.25	3
3	9/12/11 23:30	26.66	56380	5.23	80.7	8.04	147	10.59	-82.27	3
3	9/12/11 23:35	26.66	56410	5.23	80.6	8.04	147	10.54	-82.28	3
3	9/12/11 23:40	26.65	56370	5.23	80.7	8.04	147	10.56	-82.31	3
3	9/12/11 23:45	26.65	56430	5.24	80.9	8.04	147	10.56	-82.34	3
3	9/12/11 23:50	26.65	56340	5.27	81.2	8.04	147	10.58	-82.35	3
3	9/12/11 23:55	26.65	56390	5.27	81.2	8.04	147	10.54	-82.33	3
3	9/13/11 0:00	26.65	56390	5.28	81.4	8.04	147	10.58	-82.39	3
3	9/13/11 0:05	26.65	56360	5.28	81.4	8.04	147	10.54	-82.4	3
3	9/13/11 0:10	26.65	56480	5.28	81.4	8.04	146	10.54	-82.46	3
3	9/13/11 0:15	26.64	56360	5.31	81.8	8.04	146	10.54	-82.43	3
3	9/13/11 0:20	26.65	56390	5.3	81.7	8.04	146	10.56	-82.47	3
3	9/13/11 0:25	26.64	56400	5.29	81.5	8.04	146	10.54	-82.47	3
3	9/13/11 0:30	26.64	56490	5.32	82.1	8.04	146	10.58	-82.54	3
3	9/13/11 0:35	26.64	56430	5.31	81.9	8.04	146	10.54	-82.53	3
3	9/13/11 0:40	26.64	56410	5.31	81.9	8.04	146	10.58	-82.57	3
3	9/13/11 0:45	26.64	56460	5.31	81.9	8.04	146	10.56	-82.47	3
3	9/13/11 0:50	26.64	56490	5.33	82.2	8.04	146	10.54	-82.52	3
3	9/13/11 0:55	26.64	56370	5.33	82.2	8.04	146	10.54	-82.6	3
3	9/13/11 1:00	26.64	56320	5.33	82.2	8.04	146	10.58	-82.6	3
3	9/13/11 1:05	26.64	56280	5.34	82.2	8.04	146	10.53	-82.63	3
3	9/13/11 1:10	26.63	56420	5.34	82.3	8.04	146	10.53	-82.65	3
3	9/13/11 1:15	26.63	56430	5.35	82.5	8.04	146	10.53	-82.67	3
3	9/13/11 1:20	26.63	56370	5.36	82.7	8.04	146	10.56	-82.73	3
3	9/13/11 1:25	26.63	56390	5.37	82.8	8.04	146	10.56	-82.7	3
3	9/13/11 1:30	26.63	56420	5.37	82.7	8.04	146	10.53	-82.75	3
3	9/13/11 1:35	26.63	56480	5.39	83.2	8.05	146	10.56	-82.79	3
3	9/13/11 1:40	26.63	56460	5.4	83.2	8.05	146	10.56	-82.8	3
3	9/13/11 1:45	26.63	56480	5.39	83.1	8.05	146	10.54	-82.84	3
3	9/13/11 1:50	26.63	56530	5.4	83.2	8.05	146	10.54	-82.82	3
3	9/13/11 1:55	26.63	56410	5.38	82.9	8.05	146	10.51	-82.77	3
3	9/13/11 2:00	26.63	56400	5.38	82.9	8.05	146	10.56	-82.79	3
3	9/13/11 2:05	26.63	56380	5.38	82.9	8.05	146	10.54	-82.77	3
3	9/13/11 2:10	26.62	56380	5.36	82.7	8.05	146	10.54	-82.73	3
3	9/13/11 2:15	26.62	56330	5.36	82.6	8.05	146	10.51	-82.74	3
3	9/13/11 2:20	26.62	56450	5.32	82	8.04	146	10.54	-82.72	3
3	9/13/11 2:25	26.62	56380	5.34	82.2	8.04	146	10.54	-82.7	3
3	9/13/11 2:30	26.62	56410	5.33	82.1	8.04	146	10.54	-82.66	3
3	9/13/11 2:35	26.62	56380	5.33	82.1	8.04	145	10.51	-82.7	3
3	9/13/11 2:40	26.61	56430	5.27	81.2	8.04	146	10.54	-82.65	3
3	9/13/11 2:45	26.61	56370	5.29	81.5	8.04	145	10.51	-82.66	3
3	9/13/11 2:50	26.61	56400	5.3	81.7	8.04	145	10.54	-82.65	3
3	9/13/11 2:55	26.61	56440	5.31	81.8	8.04	145	10.51	-82.62	3
3	9/13/11 3:00	26.61	56480	5.29	81.5	8.04	145	10.49	-82.64	3
3	9/13/11 3:05	26.61	56410	5.31	81.8	8.04	145	10.51	-82.61	3
3	9/13/11 3:10	26.6	56350	5.28	81.3	8.04	145	10.49	-82.6	3
3	9/13/11 3:15	26.6	56410	5.28	81.4	8.04	145	10.51	-82.6	3
3	9/13/11 3:20	26.6	56340	5.27	81.1	8.04	145	10.51	-82.58	3
3	9/13/11 3:25	26.59	56410	5.25	80.9	8.04	145	10.51	-82.44	3
3	9/13/11 3:30	26.59	56360	5.25	80.8	8.04	145	10.53	-82.44	3
3	9/13/11 3:35	26.58	56380	5.24	80.7	8.04	145	10.53	-82.51	3
3	9/13/11 3:40	26.58	56420	5.25	80.8	8.04	145	10.51	-82.5	3
3	9/13/11 3:45	26.58	56330	5.23	80.5	8.04	145	10.49	-82.45	3
3	9/13/11 3:50	26.57	56360	5.24	80.7	8.04	145	10.53	-82.55	3
3	9/13/11 3:55	26.57	56360	5.19	79.9	8.04	145	10.53	-82.48	3
3	9/13/11 4:00	26.56	56340	5.21	80.2	8.04	145	10.42	-82.44	3
3	9/13/11 4:05	26.55	56450	5.18	79.7	8.04	145	10.51	-82.58	3
3	9/13/11 4:10	26.56	56420	5.19	80	8.04	145	10.51	-82.42	3
3	9/13/11 4:15	26.56	56440	5.14	79.2	8.03	145	10.53	-82.13	3
3	9/13/11 4:20	26.55	56420	5.16	79.5	8.03	145	10.51	-82.16	3
3	9/13/11 4:25	26.55	56280	5.17	79.6	8.04	145	10.51	-82.48	3
3	9/13/11 4:30	26.55	56380	5.16	79.5	8.04	144	10.49	-82.4	3
3	9/13/11 4:35	26.55	56440	5.15	79.3	8.03	144	10.51	-81.7	3
3	9/13/11 4:40	26.54	56390	5.15	79.2	8.03	144	10.51	-81.84	3
3	9/13/11 4:45	26.54	56320	5.13	79	8.04	144	10.51	-82.35	3
3	9/13/11 4:50	26.54	56480	5.11	78.7	8.04	144	10.49	-82.26	3
3	9/13/11 4:55	26.54	56370	5.09	78.3	8.04	144	10.53	-82.34	3
3	9/13/11 5:00	26.53	56350	5.12	78.8	8.03	144	10.51	-81.71	3
3	9/13/11 5:05	26.53	56380	5.14	79	8.04	144	10.46	-82.3	3
3	9/13/11 5:10	26.54	56380	5.14	79	8.04	144	10.49	-82.19	3
3	9/13/11 5:15	26.53	56400	5.14	79.2	8.03	144	10.51	-81.98	3
3	9/13/11 5:20	26.53	56440	5.09	78.4	8.03	144	10.51	-81.95	3
3	9/13/11 5:25	26.53	56410	5.03	77.3	8.03	143	10.48	-81.8	3
3	9/13/11 5:30	26.52	56360	5.08	78.2	8.03	144	10.48	-82.13	3
3	9/13/11 5:35	26.52	56450	5.11	78.6	8.03	144	10.49	-81.98	3
3	9/13/11 5:40	26.51	56420	5.12	78.8	8.04	144	10.49	-82.2	3
3	9/13/11 5:45	26.52	56490	5.08	78.2	8.03	144	10.49	-81.55	3
3	9/13/11 5:50	26.52	56450	4.98	76.7	8.03	144	10.51	-81.93	3
3	9/13/11 5:55	26.51	56420	4.99	76.7	8.03	144	10.49	-81.69	3
3	9/13/11 6:00	26.52	56380	4.98	76.6	8.03	144	10.49	-81.74	3
3	9/13/11 6:05	26.51	56510	5.01	77.1	8.03	144	10.48	-81.76	3
3	9/13/11 6:10	26.51	56390	4.87	74.9	8.03	144	10.48	-81.69	3
3	9/13/11 6:15	26.5	56420	4.96	76.3	8.03	144	10.48	-81.7	3
3	9/13/11 6:20	26.5	56410	4.99	76.7	8.03	144	10.46	-81.86	3
3	9/13/11 6:25	26.5	56350	5.02	77.2	8.03	144	10.49	-81.67	3
3	9/13/11 6:30	26.51	56400	5.01	77.1	8.03	144	10.51	-81.73	3
3	9/13/11 6:35	26.51	56330	5.02	77.3	8.02	144	10.49	-81.54	3
3	9/13/11 6:40	26.51	56410	5	76.8	8.03	144	10.48	-81.71	3
3	9/13/11 6:45	26.52	56410	5	77	8.02	144	10.46	-81.52	3
3	9/13/11 6:50	26.52	56430	4.98	76.7	8.01	144	10.48	-80.57	3
3	9/13/11 6:55	26.54	56380	4.96	76.4	8.02	143	10.48	-81.42	3
3	9/13/11 7:00	26.56	56330	4.93	75.9	8.02	143	10.49	-81.5	3
3	9/13/11 7:05	26.56	56410	4.84	74.5	8.02	143	10.48	-81.1	3
3	9/13/11 7:10	26.57	56380	4.88	75.2	8.01	143	10.48	-80.96	3
3	9/13/11 7:15	26.56	56440	4.9	75.5	8.02	143	10.48	-81.26	3
3	9/13/11 7:20	26.58	56440	4.91	75.6	8.02	143	10.44	-81.29	3
3	9/13/11 7:25	26.59	56370	4.89	75.2	8.02	143	10.48	-81.23	3
3	9/13/11 7:30	26.61	56380	4.9	75.6	8.02	143	10.41	-81.36	3
3	9/13/11 7:35	26.63	56390	4.93	76	8.01	143	10.48	-80.51	3
3	9/13/11 7:40	26.62	56370	4.94	76.1	8.02	143	10.46	-81.56	3
3	9/13/11 7:45	26.64	56390	4.9	75.6	8.03	143	10.46	-81.67	3
3	9/13/11 7:50	26.64	56420	4.97	76.7	8.03	143	10.48	-81.72	3
3	9/13/11 7:55	26.66	56390	5.01	77.3	8.03	143	10.46	-81.77	3
3	9/13/11 8:00	26.68	56420	4.95	76.3	8.03	143	10.44	-81.88	3
3	9/13/11 8:05	26.69	56420	5.03	77.7	8.03	143	10.44	-81.7	3
3	9/13/11 8:10	26.69	56360	5.11	78.8	8.03	143	10.49	-81.84	3
3	9/13/11 8:15	26.71	56400	5.09	78.6	8.02	143	10.48	-81.05	3
3	9/13/11 8:20	26.73	56390	5.2	80.2	8.03	143	10.46	-82.04	3
3	9/13/11 8:25	26.79	56360	5.27	81.4	8.04	143	10.44	-82.34	3
3	9/13/11 8:30	26.8	56320	5.24	80.9	8.04	142	10.48	-82.45	3
3	9/13/11 8:35	26.82	56380	5.3	82	8.04	142	10.48	-82.47	3
3	9/13/11 8:40	26.86	56420	5.34	82.6	8.04	142	10.48	-82.58	3
3	9/13/11 8:45	26.87	56280	5.43	83.9	8.04	142	10.46	-82.58	3
3	9/13/11 8:50	26.89	56380	5.45	84.3	8.04	142	10.46	-82.77	3
3	9/13/11 8:55	26.84	56450	5.48	84.7	8.05	142	10.41	-82.98	3
3	9/13/11 9:00	26.92	56430	5.55	86	8.05	142	10.48	-83.04	3
3	9/13/11 9:05	26.94	56410	5.65	87.5	8.05	142	10.46	-83.24	3
3	9/13/11 9:10	26.95	56470	5.72	88.7	8.05	142	10.46	-83.05	3
3	9/13/11 9:15	26.98	56380	5.82	90.3	8.06	142	10.48	-83.52	3
3	9/13/11 9:20	26.95	56430	5.94	92	8.06	142	10.48	-83.69	3
3	9/13/11 9:25	27.03	56370	5.92	91.8	8.06	142	10.46	-83.95	3
3	9/13/11 9:30	27.06	56310	6.04	93.6	8.06	142	10.49	-83.74	3
3	9/13/11 9:35	27.1	56360	6.06	94.1	8.06	142	10.48	-83.94	3
3	9/13/11 9:40	27.11	56310	6.13	95.2	8.07	142	10.39	-84.39	3
3	9/13/11 9:45	27.08	56420	6.1	94.8	8.07	143	10.44	-84.2	3
3	9/13/11 9:50	27.13	56400	6.22	96.7	8.07	143	10.48	-84.54	3
3	9/13/11 9:55	27.15	56410	6.27	97.5	8.07	142	10.44	-84.62	3
3	9/13/11 10:00	27.16	56440	6.31	98.1	8.08	142	10.48	-84.72	3
3	9/13/11 10:05	27.19	56390	6.38	99.3	8.08	142	10.48	-84.89	3
3	9/13/11 10:10	27.19	56380	6.42	99.8	8.08	142	10.44	-85.08	3
3	9/13/11 10:15	27.16	56500	6.46	100.5	8.08	142	10.46	-85.14	3
3	9/13/11 10:20	27.23	56430	6.51	101.3	8.09	142	10.48	-85.37	3
3	9/13/11 10:25	27.2	56460	6.54	101.8	8.09	142	10.48	-85.48	3
3	9/13/11 10:30	27.22	56540	6.64	103.3	8.09	142	10.48	-85.51	3
3	9/13/11 10:35	27.24	56400	6.7	104.3	8.09	142	10.48	-85.76	3
3	9/13/11 10:40	27.26	56330	6.71	104.4	8.09	142	10.44	-85.81	3
3	9/13/11 10:45	27.25	56520	6.68	104	8.1	142	10.46	-85.87	3
3	9/13/11 10:50	27.27	56360	6.77	105.5	8.1	142	10.46	-85.96	3
3	9/13/11 10:55	27.27	56380	6.86	106.8	8.1	141	10.48	-86.14	3
3	9/13/11 11:00	27.32	56480	6.84	106.7	8.1	141	10.44	-86.16	3
3	9/13/11 11:05	27.29	56520	6.85	106.8	8.1	142	10.46	-86.17	3
3	9/13/11 11:10	27.31	56450	6.9	107.6	8.1	141	10.48	-86.31	3
3	9/13/11 11:15	27.35	56340	6.95	108.4	8.1	141	10.44	-86.45	3
3	9/13/11 11:20	27.34	56560	6.95	108.4	8.1	141	10.46	-86.51	3
3	9/13/11 11:25	27.41	56450	6.99	109.1	8.11	141	10.44	-86.58	3
3	9/13/11 11:30	27.39	56400	7.07	110.3	8.11	141	10.48	-86.65	3
3	9/13/11 11:35	27.35	56410	7.04	109.9	8.11	141	10.36	-86.63	3
3	9/13/11 11:40	27.37	56430	7.06	110.2	8.11	141	10.44	-86.76	3
3	9/13/11 11:45	27.4	56470	7.1	110.8	8.11	141	10.48	-86.83	3
3	9/13/11 11:50	27.4	56490	7.12	111.1	8.11	141	10.46	-86.91	3
3	9/13/11 11:55	27.43	56420	7.11	111.1	8.11	141	10.46	-86.89	3
3	9/13/11 12:00	27.46	56350	7.13	111.3	8.11	141	10.48	-86.93	3
3	9/13/11 12:05	27.44	56440	7.1	110.9	8.11	141	10.48	-86.87	3
3	9/13/11 12:10	27.44	56480	7.11	111.1	8.11	140	10.48	-87.05	3
3	9/13/11 12:15	27.41	56440	7.13	111.3	8.11	140	10.46	-87.01	3
3	9/13/11 12:20	27.4	56380	7.08	110.4	8.11	140	10.46	-87.07	3
3	9/13/11 12:25	27.4	56420	7.14	111.4	8.12	140	10.46	-87.13	3
3	9/13/11 12:30	27.4	56470	7.14	111.5	8.12	140	10.48	-87.11	3
3	9/13/11 12:35	27.41	56420	7.14	111.4	8.12	140	10.46	-87.2	3
3	9/13/11 12:40	27.42	56410	7.13	111.4	8.12	140	10.46	-87.17	3
3	9/13/11 12:45	27.43	56360	7.19	112.3	8.12	140	10.44	-87.28	3
3	9/13/11 12:50	27.39	56470	7.16	111.7	8.12	140	10.44	-87.17	3
3	9/13/11 12:55	27.43	56430	7.19	112.3	8.12	140	10.42	-87.28	3
3	9/13/11 13:00	27.42	56410	7.17	111.9	8.12	140	10.48	-87.3	3
3	9/13/11 13:05	27.35	56460	7.16	111.7	8.12	140	10.41	-87.3	3
3	9/13/11 13:10	27.39	56460	7.17	111.9	8.12	140	10.46	-87.33	3
3	9/13/11 13:15	27.36	56470	7.16	111.7	8.12	139	10.44	-87.3	3
3	9/13/11 13:20	27.43	56530	7.16	111.8	8.12	139	10.46	-87.34	3
3	9/13/11 13:25	27.34	56580	7.15	111.5	8.12	139	10.46	-87.35	3
3	9/13/11 13:30	27.46	56240	7.16	111.7	8.12	139	10.48	-87.37	3
3	9/13/11 13:35	27.42	56360	7.16	111.8	8.12	139	10.46	-87.38	3
3	9/13/11 13:40	27.4	56340	7.19	112.2	8.12	139	10.44	-87.33	3
3	9/13/11 13:45	27.41	56470	7.2	112.4	8.12	139	10.46	-87.49	3
3	9/13/11 13:50	27.4	56510	7.2	112.4	8.12	139	10.48	-87.38	3
3	9/13/11 13:55	27.4	56490	7.19	112.3	8.12	139	10.48	-87.48	3
3	9/13/11 14:00	27.42	56550	7.17	112	8.12	139	10.42	-87.42	3
3	9/13/11 14:05	27.4	56400	7.2	112.3	8.12	139	10.46	-87.43	3
3	9/13/11 14:10	27.4	56460	7.16	111.8	8.12	139	10.46	-87.33	3
3	9/13/11 14:15	27.38	56370	7.17	111.9	8.12	139	10.44	-87.45	3
3	9/13/11 14:20	27.45	56410	7.22	112.8	8.12	139	10.42	-87.47	3
3	9/13/11 14:25	27.39	56440	7.19	112.2	8.12	139	10.44	-87.36	3
3	9/13/11 14:30	27.4	56500	7.17	112	8.12	139	10.46	-87.41	3
3	9/13/11 14:35	27.42	56310	7.17	111.9	8.12	139	10.44	-87.41	3
3	9/13/11 14:40	27.41	56460	7.19	112.3	8.12	139	10.44	-87.34	3
3	9/13/11 14:45	27.4	56590	7.18	112.1	8.12	139	10.46	-87.4	3
3	9/13/11 14:50	27.41	56460	7.16	111.8	8.12	138	10.44	-87.27	3
3	9/13/11 14:55	27.42	56500	7.16	111.9	8.12	138	10.46	-87.39	3
3	9/13/11 15:00	27.48	56380	7.2	112.6	8.12	138	10.42	-87.43	3
3	9/13/11 15:05	27.42	56530	7.17	111.9	8.12	139	10.46	-87.45	3
3	9/13/11 15:10	27.38	56420	7.17	111.8	8.12	139	10.42	-87.33	3
3	9/13/11 15:15	27.41	56360	7.16	111.7	8.12	139	10.44	-87.33	3
3	9/13/11 15:20	27.42	56470	7.19	112.3	8.12	139	10.46	-87.41	3
3	9/13/11 15:25	27.39	56440	7.16	111.8	8.12	139	10.42	-87.28	3
3	9/13/11 15:30	27.41	56350	7.16	111.7	8.12	139	10.44	-87.3	3
3	9/13/11 15:35	27.42	56490	7.11	111.1	8.12	139	10.41	-87.3	3
3	9/13/11 15:40	27.39	56500	7.16	111.7	8.12	139	10.41	-87.27	3
3	9/13/11 15:45	27.38	56430	0	0	8.07	140	10.42	-83.72	3
3	9/13/11 15:50	27.4	56370	7.15	111.6	8.12	139	10.46	-87.3	3
3	9/13/11 15:55	27.39	56530	7.11	111	8.12	139	10.42	-87.15	3
3	9/13/11 16:00	27.36	56390	7.07	110.3	8.12	139	10.41	-87.08	3
3	9/13/11 16:05	27.35	56540	7.06	110.2	8.12	140	10.42	-87.14	3
3	9/13/11 16:10	27.35	56460	7.06	110.2	8.11	140	10.41	-87.06	3
3	9/13/11 16:15	27.34	56450	7.02	109.4	8.12	140	10.44	-87.07	3
3	9/13/11 16:20	27.33	56500	7.01	109.2	8.12	140	10.41	-87.09	3
3	9/13/11 16:25	27.31	56530	6.98	108.8	8.11	141	10.41	-86.99	3
3	9/13/11 16:30	27.34	56550	6.94	108.3	8.11	141	10.42	-86.96	3
3	9/13/11 16:35	27.32	56530	6.91	107.8	8.11	141	10.42	-86.9	3
3	9/13/11 16:40	27.31	56400	6.87	107.1	8.11	141	10.42	-86.74	3
3	9/13/11 16:45	27.3	56560	6.82	106.3	8.11	141	10.41	-86.9	3
3	9/13/11 16:50	27.27	56510	6.81	106.2	8.11	141	10.39	-86.87	3
3	9/13/11 16:55	27.27	56510	6.8	106	8.11	141	10.42	-86.85	3
3	9/13/11 17:00	27.27	56570	6.77	105.6	8.11	142	10.39	-86.78	3
3	9/13/11 17:05	27.29	56410	6.75	105.2	8.11	142	10.41	-86.73	3
3	9/13/11 17:10	27.31	56410	6.71	104.6	8.11	142	10.39	-86.87	3
3	9/13/11 17:15	27.27	56590	6.7	104.5	8.11	142	10.42	-86.69	3
3	9/13/11 17:20	27.3	56450	6.66	103.8	8.11	142	10.39	-86.63	3
3	9/13/11 17:25	27.28	56450	6.65	103.7	8.11	142	10.41	-86.59	3
3	9/13/11 17:30	27.31	56470	6.58	102.6	8.11	142	10.41	-86.64	3
3	9/13/11 17:35	27.3	56380	6.59	102.7	8.1	142	10.41	-86.35	3
3	9/13/11 17:40	27.31	56400	6.56	102.2	8.1	142	10.41	-86.39	3
3	9/13/11 17:45	27.31	56400	6.53	101.8	8.1	142	10.41	-86.38	3
3	9/13/11 17:50	27.27	56570	6.54	101.9	8.1	142	10.37	-86.5	3
3	9/13/11 17:55	27.31	56430	6.61	103	8.1	141	10.37	-86.43	3
3	9/13/11 18:00	27.31	56500	6.54	101.9	8.1	142	10.39	-86.38	3
3	9/13/11 18:05	27.25	56580	6.39	99.5	7.96	141	10.37	-77.27	3
3	9/13/11 18:10	27.12	56570	6.4	99.5	7.96	138	10.37	-77.31	3
3	9/13/11 18:15	27.06	56630	6.39	99.2	7.96	136	10.37	-77.31	3
3	9/13/11 18:20	26.89	56670	6.39	99	7.97	135	10.37	-77.33	3
3	9/13/11 18:25	26.84	56580	6.37	98.5	7.96	136	10.36	-77.25	3
3	9/13/11 18:30	26.81	56570	6.36	98.3	7.96	136	10.36	-77.17	3
3	9/13/11 18:35	26.78	56520	6.35	98.2	7.96	137	10.34	-77.13	3
3	9/13/11 18:40	26.76	56570	6.35	98.1	7.96	137	10.36	-77.09	3
3	9/13/11 18:45	26.74	56520	6.35	98.1	7.96	137	10.34	-77.05	3
3	9/13/11 18:50	26.72	56580	6.33	97.8	7.96	137	10.36	-77.03	3
3	9/13/11 18:55	26.68	56560	6.34	97.9	7.96	136	10.36	-77.22	3
3	9/13/11 19:00	28.26	244.1	7.46	95.9	8.14	125	10.34	-88.07	3
3	9/13/11 19:05	28.07	254.2	7.45	95.5	8.1	144	10.32	-85.33	3
