SENS_ID	SDN	O2	O2satper	TC	pHinsitu	VpH	COND	ORP	Vbatt
1	2015-11-10 08:08	6.26	94.5	26.16	10.07	-77.16	53330	87	10.63
1	2015-11-10 08:10	6.25	94.4	26.16	10.07	-77.15	53370	87	10.61
1	2015-11-10 08:12	6.25	94.3	26.16	10.08	-77.13	53240	87	10.61
1	2015-11-10 08:14	6.26	94.5	26.16	10.08	-77.11	53250	87	10.59
1	2015-11-10 08:16	6.26	94.5	26.15	10.09	-77.08	53330	87	10.61
1	2015-11-10 08:18	6.25	94.3	26.15	10.08	-77.12	53300	87	10.63
1	2015-11-10 08:20	6.26	94.5	26.15	10.09	-77.09	53290	87	10.61
1	2015-11-10 08:22	6.26	94.5	26.16	10.1	-77.06	53300	87	10.61
1	2015-11-10 08:24	6.25	94.4	26.16	10.11	-77.03	53250	87	10.61
1	2015-11-10 08:26	6.25	94.4	26.15	10.11	-77.03	53280	87	10.61
1	2015-11-10 08:28	6.25	94.3	26.15	10.12	-77	53350	87	10.63
1	2015-11-10 08:30	6.25	94.3	26.15	10.11	-77.01	53320	87	10.59
1	2015-11-10 08:32	6.25	94.3	26.15	10.12	-76.98	53300	87	10.59
1	2015-11-10 08:34	6.25	94.3	26.15	10.13	-76.96	53320	87	10.59
1	2015-11-10 08:36	6.25	94.4	26.15	10.13	-76.94	53290	87	10.56
1	2015-11-10 08:38	6.26	94.4	26.15	10.13	-76.94	53190	87	10.58
1	2015-11-10 08:40	6.25	94.4	26.15	10.13	-76.94	53310	87	10.59
1	2015-11-10 08:42	6.25	94.2	26.15	10.14	-76.92	53290	87	10.59
1	2015-11-10 08:44	6.25	94.4	26.15	10.15	-76.88	53300	87	10.61
1	2015-11-10 08:46	6.25	94.3	26.15	10.14	-76.91	53290	87	10.61
1	2015-11-10 08:48	6.24	94.2	26.15	10.16	-76.86	53290	87	10.59
1	2015-11-10 08:50	6.24	94.2	26.15	10.16	-76.84	53320	87	10.61
1	2015-11-10 08:52	6.24	94.2	26.15	10.16	-76.84	53310	87	10.58
1	2015-11-10 08:54	6.25	94.3	26.15	10.17	-76.82	53300	87	10.59
1	2015-11-10 08:56	6.25	94.3	26.14	10.17	-76.8	53280	87	10.61
1	2015-11-10 08:58	6.24	94.2	26.14	10.18	-76.78	53380	87	10.59
1	2015-11-10 09:00	6.24	94.1	26.14	10.17	-76.8	53310	87	10.61
1	2015-11-10 09:02	6.25	94.3	26.14	10.18	-76.77	53260	87	10.61
1	2015-11-10 09:04	6.25	94.3	26.14	10.19	-76.74	53350	87	10.56
1	2015-11-10 09:06	6.24	94.2	26.14	10.18	-76.76	53310	87	10.59
1	2015-11-10 09:08	6.24	94.1	26.14	10.19	-76.75	53370	87	10.61
1	2015-11-10 09:10	6.23	94.1	26.14	10.2	-76.72	53330	87	10.61
1	2015-11-10 09:12	6.23	94	26.14	10.19	-76.73	53360	87	10.59
1	2015-11-10 09:14	6.24	94.2	26.14	10.21	-76.69	53370	87	10.58
1	2015-11-10 09:16	6.22	93.9	26.14	10.21	-76.66	53300	87	10.61
1	2015-11-10 09:18	6.23	94.1	26.13	10.21	-76.67	53320	87	10.58
1	2015-11-10 09:20	6.23	94	26.13	10.22	-76.65	53350	87	10.58
1	2015-11-10 09:22	6.23	94	26.13	10.22	-76.64	53400	87	10.58
1	2015-11-10 09:24	6.24	94.1	26.13	10.22	-76.65	53200	87	10.59
1	2015-11-10 09:26	6.23	93.9	26.13	10.22	-76.63	53320	87	10.58
1	2015-11-10 09:28	6.23	94	26.13	10.23	-76.6	53320	87	10.58
1	2015-11-10 09:30	6.22	93.9	26.13	10.23	-76.6	53340	87	10.61
1	2015-11-10 09:32	0	0	26.13	10.22	-76.64	53350	88	10.51
1	2015-11-10 09:34	6.22	93.9	26.13	10.24	-76.56	53290	87	10.58
1	2015-11-10 09:36	6.23	93.9	26.13	10.23	-76.59	53240	87	10.58
1	2015-11-10 09:38	6.22	93.9	26.13	10.23	-76.59	53360	87	10.59
1	2015-11-10 09:40	6.23	94	26.12	10.23	-76.61	53330	87	10.59
1	2015-11-10 09:42	6.23	93.9	26.12	10.25	-76.54	53260	87	10.59
1	2015-11-10 09:44	6.22	93.9	26.12	10.25	-76.52	53370	87	10.59
1	2015-11-10 09:46	6.22	93.9	26.12	10.26	-76.51	53290	87	10.59
1	2015-11-10 09:48	6.22	93.9	26.12	10.28	-76.44	53380	87	10.58
1	2015-11-10 09:50	6.22	93.8	26.12	10.28	-76.42	53300	87	10.58
1	2015-11-10 09:52	6.22	93.8	26.12	10.29	-76.41	53380	87	10.56
1	2015-11-10 09:54	6.21	93.7	26.12	10.29	-76.38	53220	87	10.56
1	2015-11-10 09:56	6.22	93.9	26.12	10.3	-76.36	53370	87	10.59
1	2015-11-10 09:58	6.23	94	26.12	10.31	-76.33	53300	87	10.58
1	2015-11-10 10:00	6.22	93.9	26.12	10.32	-76.31	53280	87	10.59
1	2015-11-10 10:02	6.21	93.8	26.12	10.32	-76.29	53390	87	10.54
1	2015-11-10 10:04	6.23	94	26.12	10.32	-76.28	53320	87	10.58
1	2015-11-10 10:06	6.23	94	26.12	10.33	-76.25	53350	87	10.59
1	2015-11-10 10:08	6.23	93.9	26.12	10.34	-76.23	53290	87	10.61
1	2015-11-10 10:10	6.22	93.9	26.12	10.35	-76.2	53290	87	10.58
1	2015-11-10 10:12	6.22	93.9	26.12	10.35	-76.18	53350	87	10.58
1	2015-11-10 10:14	6.23	93.9	26.12	10.35	-76.18	53290	87	10.59
1	2015-11-10 10:16	6.24	94.1	26.12	10.35	-76.17	53270	87	10.58
1	2015-11-10 10:18	6.24	94.1	26.11	10.36	-76.16	53280	87	10.58
1	2015-11-10 10:20	6.24	94.1	26.12	10.36	-76.13	53310	87	10.48
1	2015-11-10 10:22	6.23	94	26.12	10.37	-76.11	53290	87	10.58
1	2015-11-10 10:24	6.24	94.1	26.12	10.37	-76.12	53240	87	10.54
1	2015-11-10 10:26	6.24	94.1	26.12	10.37	-76.1	53330	87	10.56
1	2015-11-10 10:28	6.23	94	26.12	10.39	-76.06	53240	87	10.58
1	2015-11-10 10:30	6.24	94.1	26.12	10.39	-76.06	53360	87	10.54
1	2015-11-10 10:32	6.24	94.2	26.12	10.39	-76.03	53350	87	10.56
1	2015-11-10 10:34	6.25	94.3	26.12	10.4	-76	53300	87	10.58
1	2015-11-10 10:36	6.25	94.3	26.12	10.39	-76.03	53300	87	10.58
1	2015-11-10 10:38	6.26	94.4	26.12	10.41	-75.98	53320	87	10.54
1	2015-11-10 10:40	6.25	94.3	26.12	10.41	-75.98	53260	87	10.58
1	2015-11-10 10:42	6.26	94.4	26.12	10.42	-75.95	53380	87	10.58
1	2015-11-10 10:44	6.26	94.4	26.12	10.41	-75.96	53240	87	10.59
1	2015-11-10 10:46	6.26	94.4	26.12	10.43	-75.92	53410	87	10.56
1	2015-11-10 10:48	6.27	94.6	26.13	10.43	-75.9	53350	87	10.56
1	2015-11-10 10:50	6.28	94.8	26.12	10.43	-75.89	53370	87	10.58
1	2015-11-10 10:52	6.28	94.8	26.13	10.43	-75.9	53360	87	10.58
1	2015-11-10 10:54	6.3	95	26.13	10.45	-75.85	53220	87	10.56
1	2015-11-10 10:56	6.31	95.2	26.13	10.45	-75.85	53360	87	10.56
1	2015-11-10 10:58	6.31	95.2	26.13	10.45	-75.83	53280	87	10.58
1	2015-11-10 11:00	6.31	95.2	26.13	10.46	-75.81	53340	87	10.58
1	2015-11-10 11:02	6.32	95.3	26.13	10.45	-75.82	53260	87	10.59
1	2015-11-10 11:04	6.31	95.3	26.13	10.47	-75.78	53340	87	10.58
1	2015-11-10 11:06	6.32	95.3	26.13	10.46	-75.79	53330	87	10.56
1	2015-11-10 11:08	6.32	95.3	26.13	10.47	-75.77	53330	87	10.54
1	2015-11-10 11:10	6.33	95.5	26.13	10.47	-75.76	53280	87	10.58
1	2015-11-10 11:12	6.34	95.7	26.13	10.47	-75.75	53290	87	10.58
1	2015-11-10 11:14	6.35	95.8	26.13	10.48	-75.74	53330	88	10.56
1	2015-11-10 11:16	6.36	96	26.14	10.48	-75.72	53300	88	10.58
1	2015-11-10 11:18	6.37	96.2	26.14	10.49	-75.71	53310	88	10.58
1	2015-11-10 11:20	6.37	96.1	26.14	10.49	-75.7	53330	88	10.56
1	2015-11-10 11:22	6.37	96.2	26.14	10.49	-75.7	53250	88	10.58
1	2015-11-10 11:24	6.38	96.3	26.14	10.5	-75.66	53260	88	10.54
1	2015-11-10 11:26	6.39	96.5	26.14	10.51	-75.61	53330	88	10.58
1	2015-11-10 11:28	6.39	96.4	26.14	10.52	-75.59	53290	88	10.54
1	2015-11-10 11:30	6.4	96.6	26.15	10.52	-75.59	53320	88	10.44
1	2015-11-10 11:32	6.4	96.6	26.15	10.52	-75.59	53270	88	10.58
1	2015-11-10 11:34	6.42	96.9	26.15	10.52	-75.59	53350	88	10.58
1	2015-11-10 11:36	6.43	97.1	26.16	10.54	-75.52	53320	88	10.58
1	2015-11-10 11:38	6.45	97.3	26.16	10.54	-75.53	53360	88	10.54
1	2015-11-10 11:40	6.46	97.5	26.16	10.55	-75.49	53330	88	10.54
1	2015-11-10 11:42	6.47	97.7	26.16	10.56	-75.46	53380	88	10.56
1	2015-11-10 11:44	6.48	97.8	26.17	10.57	-75.43	53290	88	10.56
1	2015-11-10 11:46	6.49	98	26.17	10.57	-75.43	53320	88	10.58
1	2015-11-10 11:48	6.48	97.9	26.18	10.57	-75.4	53320	88	10.54
1	2015-11-10 11:50	6.51	98.3	26.18	10.58	-75.36	53280	88	10.54
1	2015-11-10 11:52	6.54	98.7	26.18	10.59	-75.34	53340	88	10.54
1	2015-11-10 11:54	6.54	98.8	26.18	10.59	-75.34	53380	88	10.54
1	2015-11-10 11:56	6.53	98.7	26.18	10.6	-75.32	53310	88	10.58
1	2015-11-10 11:58	6.54	98.8	26.19	10.6	-75.3	53360	88	10.54
1	2015-11-10 12:00	6.56	99.1	26.19	10.61	-75.27	53280	88	10.54
1	2015-11-10 12:02	6.56	99.1	26.2	10.61	-75.26	53280	88	10.58
1	2015-11-10 12:04	6.59	99.6	26.2	10.63	-75.22	53360	88	10.58
1	2015-11-10 12:06	6.61	99.8	26.21	10.64	-75.17	53240	88	10.54
1	2015-11-10 12:08	6.61	99.9	26.21	10.64	-75.17	53350	88	10.49
1	2015-11-10 12:10	6.62	100	26.21	10.64	-75.15	53330	88	10.53
1	2015-11-10 12:12	6.62	100.1	26.22	10.65	-75.12	53330	88	10.54
1	2015-11-10 12:14	6.65	100.5	26.22	10.66	-75.09	53380	88	10.56
1	2015-11-10 12:16	6.66	100.7	26.23	10.67	-75.05	53330	88	10.54
1	2015-11-10 12:18	6.66	100.6	26.23	10.67	-75.05	53280	88	10.53
1	2015-11-10 12:20	6.66	100.6	26.23	10.68	-75.03	53330	88	10.56
1	2015-11-10 12:22	6.67	100.8	26.23	10.69	-75	53280	88	10.56
1	2015-11-10 12:24	6.68	101	26.23	10.7	-74.97	53290	88	10.54
1	2015-11-10 12:26	6.68	101	26.24	10.7	-74.95	53380	88	10.53
1	2015-11-10 12:28	6.69	101.1	26.25	10.7	-74.96	53370	88	10.53
1	2015-11-10 12:30	6.71	101.5	26.25	10.71	-74.92	53370	88	10.54
1	2015-11-10 12:32	0	0	26.26	10.71	-74.91	53300	88	10.54
1	2015-11-10 12:34	6.73	101.8	26.26	10.72	-74.88	53330	88	10.53
1	2015-11-10 12:36	6.73	101.8	26.27	10.73	-74.85	53300	88	10.54
1	2015-11-10 12:38	6.75	102.1	26.27	10.73	-74.84	53260	88	10.54
1	2015-11-10 12:40	6.77	102.3	26.28	10.73	-74.84	53340	88	10.53
1	2015-11-10 12:42	6.78	102.5	26.28	10.74	-74.81	53350	88	10.54
1	2015-11-10 12:44	6.8	102.7	26.29	10.75	-74.78	53170	88	10.54
1	2015-11-10 12:46	6.81	103	26.29	10.76	-74.75	53320	88	10.54
1	2015-11-10 12:48	6.83	103.3	26.29	10.76	-74.76	53370	88	10.53
1	2015-11-10 12:50	6.82	103.3	26.29	10.78	-74.69	53340	88	10.54
1	2015-11-10 12:52	6.82	103.2	26.3	10.77	-74.72	53400	88	10.54
1	2015-11-10 12:54	6.82	103.2	26.3	10.78	-74.67	53300	88	10.56
1	2015-11-10 12:56	6.82	103.3	26.31	10.79	-74.66	53320	88	10.56
1	2015-11-10 12:58	6.85	103.6	26.31	10.79	-74.65	53270	88	10.53
1	2015-11-10 13:00	6.87	104	26.32	10.8	-74.62	53310	88	10.53
1	2015-11-10 13:02	6.88	104.2	26.33	10.79	-74.63	53290	88	10.54
1	2015-11-10 13:04	6.89	104.4	26.33	10.8	-74.6	53360	88	10.54
1	2015-11-10 13:06	6.9	104.5	26.33	10.8	-74.6	53370	88	10.54
1	2015-11-10 13:08	6.92	104.7	26.33	10.81	-74.57	53310	88	10.54
1	2015-11-10 13:10	6.92	104.8	26.33	10.82	-74.55	53360	88	10.53
1	2015-11-10 13:12	6.92	104.7	26.34	10.82	-74.54	53340	88	10.54
1	2015-11-10 13:14	6.93	105	26.34	10.81	-74.55	53330	88	10.53
1	2015-11-10 13:16	6.93	105	26.35	10.82	-74.52	53310	88	10.54
1	2015-11-10 13:18	6.95	105.2	26.35	10.83	-74.51	53340	88	10.54
1	2015-11-10 13:20	6.95	105.3	26.36	10.83	-74.5	53300	88	10.53
1	2015-11-10 13:22	6.96	105.5	26.36	10.83	-74.49	53330	88	10.53
1	2015-11-10 13:24	6.99	105.9	26.38	10.85	-74.43	53390	88	10.53
1	2015-11-10 13:26	7.01	106.2	26.39	10.85	-74.41	53290	88	10.54
1	2015-11-10 13:28	7.03	106.6	26.4	10.86	-74.39	53370	88	10.46
1	2015-11-10 13:30	7.06	107.1	26.41	10.87	-74.36	53390	88	10.46
1	2015-11-10 13:32	7.09	107.6	26.42	10.87	-74.34	53310	88	10.54
1	2015-11-10 13:34	7.12	107.9	26.44	10.88	-74.31	53310	88	10.53
1	2015-11-10 13:36	7.14	108.3	26.44	10.88	-74.31	53360	88	10.53
1	2015-11-10 13:38	7.16	108.5	26.45	10.89	-74.28	53300	88	10.54
1	2015-11-10 13:40	7.18	109	26.47	10.89	-74.28	53330	88	10.56
1	2015-11-10 13:42	7.21	109.4	26.49	10.91	-74.23	53390	88	10.53
1	2015-11-10 13:44	7.22	109.7	26.5	10.92	-74.18	53330	88	10.54
1	2015-11-10 13:46	7.25	110.1	26.5	10.92	-74.16	53400	88	10.53
1	2015-11-10 13:48	7.26	110.2	26.52	10.94	-74.12	53300	88	10.54
1	2015-11-10 13:50	7.27	110.5	26.53	10.94	-74.09	53240	88	10.53
1	2015-11-10 13:52	7.3	110.8	26.54	10.95	-74.08	53310	88	10.54
1	2015-11-10 13:54	7.29	110.7	26.54	10.96	-74.05	53320	88	10.51
1	2015-11-10 13:56	7.28	110.6	26.54	10.96	-74.03	53370	88	10.54
1	2015-11-10 13:58	7.28	110.5	26.53	10.97	-74.01	53360	88	10.54
1	2015-11-10 14:00	7.27	110.4	26.53	10.97	-73.99	53290	87	10.53
1	2015-11-10 14:02	7.24	110.1	26.54	10.98	-73.98	53340	88	10.54
1	2015-11-10 14:04	7.22	109.7	26.54	10.98	-73.96	53380	88	10.54
1	2015-11-10 14:06	7.23	109.8	26.55	10.99	-73.92	53310	88	10.53
1	2015-11-10 14:08	7.24	110	26.57	10.99	-73.92	53300	88	10.54
1	2015-11-10 14:10	7.22	109.7	26.58	11.01	-73.88	53280	88	10.51
1	2015-11-10 14:12	7.25	110.3	26.59	11.01	-73.87	53400	88	10.54
1	2015-11-10 14:14	7.28	110.7	26.61	11.01	-73.84	53370	88	10.51
1	2015-11-10 14:16	7.3	111	26.62	11.02	-73.84	53310	88	10.53
1	2015-11-10 14:18	7.34	111.7	26.62	11.03	-73.79	53310	88	10.54
1	2015-11-10 14:20	7.36	112	26.64	11.03	-73.79	53400	88	10.53
1	2015-11-10 14:22	7.36	112.1	26.65	11.04	-73.74	53360	88	10.54
1	2015-11-10 14:24	7.37	112.1	26.65	11.06	-73.69	53370	88	10.54
1	2015-11-10 14:26	7.38	112.3	26.67	11.06	-73.69	53290	88	10.53
1	2015-11-10 14:28	7.4	112.6	26.67	11.06	-73.67	53300	88	10.53
1	2015-11-10 14:30	7.39	112.5	26.68	11.06	-73.67	53320	88	10.46
1	2015-11-10 14:32	7.4	112.7	26.69	11.07	-73.64	53370	88	10.51
1	2015-11-10 14:34	7.4	112.7	26.72	11.08	-73.61	53290	88	10.49
1	2015-11-10 14:36	7.43	113.1	26.72	11.09	-73.59	53250	88	10.51
1	2015-11-10 14:38	7.42	113	26.72	11.09	-73.57	53380	88	10.54
1	2015-11-10 14:40	7.44	113.4	26.74	11.1	-73.55	53430	88	10.53
1	2015-11-10 14:42	7.46	113.7	26.73	11.09	-73.57	53270	88	10.53
1	2015-11-10 14:44	7.46	113.7	26.75	11.09	-73.57	53320	88	10.54
1	2015-11-10 14:46	7.45	113.6	26.75	11.1	-73.52	53460	88	10.53
1	2015-11-10 14:48	7.45	113.7	26.76	11.1	-73.52	53320	88	10.51
1	2015-11-10 14:50	7.46	113.7	26.77	11.11	-73.51	53420	88	10.53
1	2015-11-10 14:52	7.48	114	26.77	11.11	-73.5	53330	88	10.51
1	2015-11-10 14:54	7.49	114.2	26.77	11.12	-73.47	53370	87	10.53
1	2015-11-10 14:56	7.46	113.8	26.77	11.12	-73.45	53490	87	10.53
1	2015-11-10 14:58	7.44	113.6	26.77	11.12	-73.48	53420	87	10.53
1	2015-11-10 15:00	7.45	113.7	26.79	11.12	-73.46	53380	87	10.53
1	2015-11-10 15:02	7.45	113.6	26.78	11.13	-73.44	53400	87	10.51
1	2015-11-10 15:04	7.43	113.4	26.79	11.12	-73.47	53390	87	10.49
1	2015-11-10 15:06	7.43	113.4	26.79	11.13	-73.44	53330	87	10.53
1	2015-11-10 15:08	7.42	113.2	26.78	11.12	-73.46	53360	87	10.51
1	2015-11-10 15:10	7.41	113.1	26.8	11.12	-73.45	53330	87	10.51
1	2015-11-10 15:12	7.4	113	26.8	11.13	-73.43	53410	87	10.53
1	2015-11-10 15:14	7.41	113.1	26.81	11.13	-73.42	53310	87	10.53
1	2015-11-10 15:16	7.4	113	26.81	11.14	-73.4	53470	87	10.49
1	2015-11-10 15:18	7.41	113.1	26.81	11.13	-73.42	53320	87	10.53
1	2015-11-10 15:20	7.39	112.9	26.8	11.14	-73.39	53420	87	10.51
1	2015-11-10 15:22	7.38	112.6	26.81	11.15	-73.37	53430	87	10.54
1	2015-11-10 15:24	7.36	112.4	26.82	11.15	-73.37	53430	87	10.49
1	2015-11-10 15:26	7.36	112.4	26.82	11.16	-73.33	53430	87	10.48
1	2015-11-10 15:28	7.38	112.6	26.81	11.15	-73.35	53500	87	10.51
1	2015-11-10 15:30	7.36	112.3	26.81	11.15	-73.35	53410	87	10.51
1	2015-11-10 15:32	7.36	112.3	26.81	11.15	-73.37	53390	87	10.49
1	2015-11-10 15:34	7.34	112	26.81	11.15	-73.36	53370	87	10.49
1	2015-11-10 15:36	7.32	111.7	26.81	11.15	-73.37	53370	87	10.51
1	2015-11-10 15:38	7.29	111.4	26.81	11.15	-73.35	53480	87	10.49
1	2015-11-10 15:40	7.27	110.9	26.8	11.15	-73.36	53380	87	10.51
1	2015-11-10 15:42	7.26	110.8	26.81	11.15	-73.38	53380	87	10.51
1	2015-11-10 15:44	7.27	110.9	26.81	11.14	-73.39	53310	87	10.53
1	2015-11-10 15:46	7.27	110.9	26.81	11.15	-73.36	53320	87	10.51
1	2015-11-10 15:48	7.28	111.2	26.83	11.14	-73.39	53320	87	10.51
1	2015-11-10 15:50	7.28	111.2	26.83	11.15	-73.36	53460	87	10.51
1	2015-11-10 15:52	7.29	111.2	26.83	11.15	-73.35	53360	87	10.49
1	2015-11-10 15:54	7.29	111.3	26.83	11.15	-73.36	53460	87	10.51
1	2015-11-10 15:56	7.28	111.3	26.85	11.16	-73.33	53350	87	10.51
1	2015-11-10 15:58	7.28	111.2	26.85	11.16	-73.33	53540	87	10.51
1	2015-11-10 16:00	7.29	111.4	26.84	11.16	-73.32	53430	87	10.51
1	2015-11-10 16:02	7.29	111.3	26.86	11.15	-73.34	53350	87	10.51
1	2015-11-10 16:04	7.3	111.5	26.86	11.16	-73.33	53420	87	10.51
1	2015-11-10 16:06	7.31	111.7	26.87	11.16	-73.32	53550	87	10.49
1	2015-11-10 16:08	7.3	111.5	26.87	11.17	-73.3	53390	87	10.51
1	2015-11-10 16:10	7.3	111.5	26.87	11.17	-73.3	53460	87	10.51
1	2015-11-10 16:12	7.31	111.8	26.88	11.16	-73.31	53400	87	10.51
1	2015-11-10 16:14	7.3	111.6	26.89	11.18	-73.27	53450	87	10.51
1	2015-11-10 16:16	7.3	111.5	26.88	11.17	-73.27	53370	87	10.51
1	2015-11-10 16:18	7.31	111.7	26.89	11.18	-73.26	53460	87	10.51
1	2015-11-10 16:20	7.3	111.6	26.9	11.18	-73.26	53410	87	10.49
1	2015-11-10 16:22	7.32	111.9	26.91	11.18	-73.25	53440	87	10.41
1	2015-11-10 16:24	7.35	112.3	26.91	11.19	-73.22	53440	87	10.49
1	2015-11-10 16:26	7.34	112.3	26.92	11.18	-73.23	53430	87	10.53
1	2015-11-10 16:28	7.34	112.3	26.92	11.19	-73.22	53510	87	10.48
1	2015-11-10 16:30	7.34	112.3	26.93	11.19	-73.21	53410	87	10.48
1	2015-11-10 16:32	7.36	112.5	26.93	11.19	-73.2	53410	87	10.49
1	2015-11-10 16:34	7.37	112.7	26.93	11.19	-73.2	53400	87	10.51
1	2015-11-10 16:36	7.36	112.6	26.94	11.2	-73.18	53430	87	10.51
1	2015-11-10 16:38	7.36	112.6	26.94	11.2	-73.18	53380	87	10.51
1	2015-11-10 16:40	7.36	112.7	26.95	11.2	-73.19	53450	87	10.51
1	2015-11-10 16:42	7.36	112.6	26.95	11.21	-73.15	53500	87	10.49
1	2015-11-10 16:44	7.35	112.4	26.94	11.2	-73.17	53330	87	10.48
1	2015-11-10 16:46	7.33	112.2	26.93	11.2	-73.17	53430	87	10.51
1	2015-11-10 16:48	7.3	111.7	26.93	11.2	-73.16	53480	87	10.48
1	2015-11-10 16:50	7.29	111.5	26.93	11.2	-73.17	53460	86	10.48
1	2015-11-10 16:52	7.28	111.3	26.92	11.21	-73.13	53420	86	10.51
1	2015-11-10 16:54	7.25	110.9	26.91	11.22	-73.12	53410	86	10.51
1	2015-11-10 16:56	7.25	110.8	26.92	11.21	-73.15	53370	86	10.48
1	2015-11-10 16:58	7.23	110.6	26.92	11.21	-73.14	53360	86	10.49
1	2015-11-10 17:00	7.22	110.3	26.91	11.21	-73.15	53370	86	10.51
1	2015-11-10 17:02	7.21	110.2	26.91	11.22	-73.11	53370	86	10.46
1	2015-11-10 17:04	7.19	109.9	26.91	11.22	-73.12	53310	86	10.51
1	2015-11-10 17:06	7.18	109.7	26.9	11.21	-73.14	53370	86	10.51
1	2015-11-10 17:08	7.16	109.5	26.9	11.21	-73.13	53420	86	10.51
1	2015-11-10 17:10	7.16	109.4	26.89	11.21	-73.14	53500	86	10.49
1	2015-11-10 17:12	7.13	108.9	26.89	11.21	-73.13	53370	86	10.49
1	2015-11-10 17:14	7.12	108.9	26.89	11.2	-73.17	53380	86	10.51
1	2015-11-10 17:16	7.12	108.8	26.88	11.22	-73.13	53390	86	10.46
1	2015-11-10 17:18	7.11	108.7	26.88	11.22	-73.11	53450	86	10.51
1	2015-11-10 17:20	7.11	108.6	26.88	11.21	-73.13	53330	86	10.49
1	2015-11-10 17:22	7.09	108.3	26.87	11.2	-73.18	53370	86	10.51
1	2015-11-10 17:24	7.07	108.1	26.87	11.21	-73.13	53470	87	10.46
1	2015-11-10 17:26	7.07	108	26.87	11.2	-73.17	53510	87	10.48
1	2015-11-10 17:28	7.06	107.8	26.88	11.21	-73.15	53390	87	10.48
1	2015-11-10 17:30	7.07	108	26.9	11.22	-73.11	53350	87	10.48
1	2015-11-10 17:32	7.07	108.1	26.91	11.21	-73.13	53430	86	10.49
1	2015-11-10 17:34	7.08	108.2	26.91	11.22	-73.11	53290	86	10.51
1	2015-11-10 17:36	7.07	108.1	26.9	11.22	-73.1	53430	86	10.48
1	2015-11-10 17:38	7.08	108.3	26.9	11.23	-73.07	53510	86	10.49
1	2015-11-10 17:40	7.07	108.1	26.9	11.23	-73.06	53340	86	10.49
1	2015-11-10 17:42	7.08	108.2	26.92	11.24	-73.04	53390	87	10.48
1	2015-11-10 17:44	7.07	108.1	26.92	11.24	-73.02	53430	86	10.49
1	2015-11-10 17:46	7.09	108.4	26.92	11.24	-73.03	53400	87	10.48
1	2015-11-10 17:48	7.07	108.1	26.93	11.24	-73.02	53410	87	10.48
1	2015-11-10 17:50	7.07	108.2	26.95	11.25	-73.01	53380	87	10.49
1	2015-11-10 17:52	7.08	108.3	26.95	11.25	-73	53300	87	10.48
1	2015-11-10 17:54	7.08	108.3	26.95	11.27	-72.94	53360	86	10.48
1	2015-11-10 17:56	7.07	108.2	26.95	11.26	-72.96	53390	87	10.46
1	2015-11-10 17:58	7.07	108.1	26.95	11.26	-72.97	53390	87	10.49
1	2015-11-10 18:00	7.06	108	26.96	11.25	-72.99	53400	87	10.48
1	2015-11-10 18:02	7.06	108	26.96	11.26	-72.97	53380	86	10.49
1	2015-11-10 18:04	7.05	108	26.99	11.27	-72.94	53480	86	10.46
1	2015-11-10 18:06	7.05	108	26.98	11.26	-72.96	53420	86	10.48
1	2015-11-10 18:08	7.06	108	26.99	11.27	-72.94	53440	86	10.49
1	2015-11-10 18:10	7.06	108.1	26.99	11.27	-72.92	53470	86	10.46
1	2015-11-10 18:12	7.06	108	26.99	11.28	-72.89	53430	86	10.49
1	2015-11-10 18:14	7.05	108	26.98	11.27	-72.91	53440	87	10.48
1	2015-11-10 18:16	7.04	107.8	26.99	11.27	-72.92	53490	87	10.48
1	2015-11-10 18:18	7.04	107.8	27	11.28	-72.89	53380	86	10.44
1	2015-11-10 18:20	7.05	107.9	27	11.28	-72.89	53360	86	10.49
1	2015-11-10 18:22	7.05	108	27.01	11.29	-72.88	53410	86	10.46
1	2015-11-10 18:24	7.05	107.9	27.02	11.28	-72.88	53420	87	10.48
1	2015-11-10 18:26	7.06	108.2	27.03	11.3	-72.82	53460	87	10.48
1	2015-11-10 18:28	7.05	108	27.04	11.3	-72.83	53390	87	10.46
1	2015-11-10 18:30	7.04	107.9	27.02	11.3	-72.84	53480	86	10.48
1	2015-11-10 18:32	7.04	107.8	27.03	11.3	-72.82	53350	86	10.48
1	2015-11-10 18:34	7.04	107.8	27.04	11.31	-72.8	53400	86	10.48
1	2015-11-10 18:36	7.03	107.7	27.03	11.31	-72.79	53390	86	10.48
1	2015-11-10 18:38	7.03	107.6	27.04	11.31	-72.79	53340	86	10.48
1	2015-11-10 18:40	7.01	107.4	27.04	11.31	-72.8	53430	86	10.48
1	2015-11-10 18:42	7.01	107.5	27.04	11.31	-72.78	53460	86	10.44
1	2015-11-10 18:44	7.01	107.4	27.04	11.31	-72.77	53400	86	10.46
1	2015-11-10 18:46	7.01	107.4	27.04	11.31	-72.8	53430	86	10.44
1	2015-11-10 18:48	7	107.3	27.04	11.31	-72.78	53410	87	10.44
1	2015-11-10 18:50	7.01	107.3	27.04	11.33	-72.73	53340	86	10.46
1	2015-11-10 18:52	7	107.2	27.04	11.33	-72.73	53500	87	10.44
1	2015-11-10 18:54	7.01	107.3	27.04	11.31	-72.8	53330	86	10.46
1	2015-11-10 18:56	7	107.2	27.04	11.26	-72.97	53420	86	10.44
1	2015-11-10 18:58	6.98	107	27.05	11.23	-73.06	53430	87	10.48
1	2015-11-10 19:00	6.99	107.1	27.05	11.21	-73.14	53470	87	10.44
