SENS_ID	SDN	TC	COND	O2	O2satper	pHinsitu	ORP	Vbatt	VpH	COVER
1	9/8/11 17:30	27.56	55060	7.38	114.7	8.07	170	12.26	-88.92	3
1	9/8/11 17:35	27.53	55100	7.36	114.3	8.09	168	12.23	-89.82	3
1	9/8/11 17:40	27.52	55100	7.34	114.1	8.09	168	12.23	-89.87	3
1	9/8/11 17:45	27.51	55090	7.29	113.3	8.08	169	12.21	-89.7	3
1	9/8/11 17:50	27.5	55060	7.24	112.4	8.08	170	12.23	-89.64	3
1	9/8/11 17:55	27.47	55110	7.2	111.7	8.08	170	12.19	-89.65	3
1	9/8/11 18:00	27.45	55040	7.12	110.5	8.08	171	12.19	-89.4	3
1	9/8/11 18:05	27.42	55070	7.1	110.1	8.08	171	12.21	-89.2	3
1	9/8/11 18:10	27.38	55140	7.05	109.3	8.07	171	12.17	-88.62	3
1	9/8/11 18:15	27.35	55050	6.96	107.8	8.06	169	12.19	-88.39	3
1	9/8/11 18:20	27.33	55000	6.94	107.3	8.07	167	12.17	-88.9	3
1	9/8/11 18:25	27.3	55060	6.86	106.2	8.07	167	12.17	-88.87	3
1	9/8/11 18:30	27.26	55050	6.82	105.5	8.07	168	12.16	-88.91	3
1	9/8/11 18:35	27.24	55090	6.74	104.2	8.07	169	12.16	-88.78	3
1	9/8/11 18:40	27.21	55040	6.68	103.3	8.07	169	12.16	-88.66	3
1	9/8/11 18:45	27.2	55030	6.64	102.5	8.06	170	12.14	-88.49	3
1	9/8/11 18:50	27.17	55080	6.57	101.4	8.06	169	12.12	-88.05	3
1	9/8/11 18:55	27.16	55010	6.46	99.8	8.06	169	12.14	-88.11	3
1	9/8/11 19:00	27.14	54990	6.39	98.6	8.06	170	12.12	-88.04	3
1	9/8/11 19:05	27.13	54930	6.36	98.1	8.06	170	12.11	-88.1	3
1	9/8/11 19:10	27.11	55150	6.32	97.5	8.06	170	12.09	-88.03	3
1	9/8/11 19:15	27.1	54920	6.32	97.5	8.05	170	12.09	-87.92	3
1	9/8/11 19:20	27.09	55030	6.28	96.8	8.05	170	12.07	-87.85	3
1	9/8/11 19:25	27.08	55030	6.24	96.2	8.05	170	12.07	-87.73	3
1	9/8/11 19:30	27.08	55040	6.19	95.5	8.05	170	12.09	-87.61	3
1	9/8/11 19:35	27.07	55020	6.13	94.4	8.05	170	12.06	-87.58	3
1	9/8/11 19:40	27.06	55030	6.09	93.8	8.05	169	12.07	-87.38	3
1	9/8/11 19:45	27.06	54990	6.06	93.4	8.04	169	12.07	-87.31	3
1	9/8/11 19:50	27.04	54970	6.03	92.9	8.04	169	12.07	-87.22	3
1	9/8/11 19:55	27.04	55070	6	92.5	8.04	169	12.07	-87.23	3
1	9/8/11 20:00	27.02	54960	6.01	92.5	8.04	169	12.07	-87.18	3
1	9/8/11 20:05	27.01	55020	6.02	92.7	8.04	169	12.06	-86.97	3
1	9/8/11 20:10	27	54990	6.01	92.6	8.04	168	12.04	-87.06	3
1	9/8/11 20:15	26.99	55040	6.02	92.7	8.04	168	12.04	-87	3
1	9/8/11 20:20	26.97	55010	5.98	92	8.04	168	12.02	-86.83	3
1	9/8/11 20:25	26.96	54960	5.92	91.1	8.04	168	12.04	-86.79	3
1	9/8/11 20:30	26.96	54980	5.81	89.4	8.03	167	12.02	-86.65	3
1	9/8/11 20:35	26.95	55010	5.74	88.3	8.03	167	12.04	-86.41	3
1	9/8/11 20:40	26.93	55000	5.73	88.2	8.02	167	12	-86.14	3
1	9/8/11 20:45	26.93	54980	5.73	88.1	8.03	166	12.02	-86.28	3
1	9/8/11 20:50	26.92	55010	5.7	87.7	8.02	166	11.99	-86.09	3
1	9/8/11 20:55	26.91	55050	5.65	86.9	8.02	166	11.99	-86	3
1	9/8/11 21:00	26.91	54930	5.6	86.1	8.02	165	11.97	-85.65	3
1	9/8/11 21:05	26.89	55080	5.59	86	8.02	165	11.95	-85.78	3
1	9/8/11 21:10	26.88	54910	5.56	85.4	8.02	165	11.97	-85.91	3
1	9/8/11 21:15	26.87	55060	5.52	84.8	8.02	165	11.97	-85.71	3
1	9/8/11 21:20	26.87	55120	5.5	84.6	8.02	165	11.99	-85.71	3
1	9/8/11 21:25	26.86	55030	5.5	84.4	8.02	164	11.97	-85.71	3
1	9/8/11 21:30	26.85	55020	5.45	83.7	8.01	164	11.95	-85.34	3
1	9/8/11 21:35	26.85	55010	5.42	83.2	8	163	11.95	-84.84	3
1	9/8/11 21:40	26.84	55050	5.41	83.1	8.01	161	11.94	-85.28	3
1	9/8/11 21:45	26.83	54960	5.37	82.4	8	159	11.94	-84.7	3
1	9/8/11 21:50	26.83	55000	5.33	81.8	8.01	156	11.92	-85.08	3
1	9/8/11 21:55	26.82	54910	5.32	81.7	8.01	156	11.92	-85.03	3
1	9/8/11 22:00	26.82	54990	5.31	81.5	8.01	157	11.92	-85.07	3
1	9/8/11 22:05	26.82	54930	5.31	81.5	8.01	157	11.92	-85.17	3
1	9/8/11 22:10	26.82	54880	5.28	81	8.01	158	11.95	-85	3
1	9/8/11 22:15	26.81	55070	5.25	80.5	8	158	11.94	-84.75	3
1	9/8/11 22:20	26.81	55020	5.25	80.6	8	158	11.9	-84.54	3
1	9/8/11 22:25	26.81	54920	5.25	80.6	8	157	11.92	-84.8	3
1	9/8/11 22:30	26.81	54930	5.19	79.7	8	156	11.85	-84.56	3
1	9/8/11 22:35	26.8	54920	5.1	78.3	7.98	155	11.92	-83.74	3
1	9/8/11 22:40	26.81	55060	5.03	77.1	7.99	153	11.89	-83.93	3
1	9/8/11 22:45	26.8	54890	4.79	73.5	7.99	152	11.87	-83.87	3
1	9/8/11 22:50	26.8	54900	4.25	65.2	8	151	11.9	-84.64	3
1	9/8/11 22:55	26.81	55020	3.94	60.4	8	151	11.9	-84.42	3
1	9/8/11 23:00	26.8	55010	3.84	58.9	7.99	152	11.89	-84.02	3
1	9/8/11 23:05	26.8	54990	3.63	55.7	7.99	152	11.89	-83.81	3
1	9/8/11 23:10	26.8	55060	3.35	51.4	7.99	151	11.87	-83.98	3
1	9/8/11 23:15	26.81	55130	3.91	60.1	7.98	151	11.85	-83.36	3
1	9/8/11 23:20	26.81	54970	4.42	67.8	7.98	150	11.87	-83.5	3
1	9/8/11 23:25	26.82	54940	4.74	72.7	7.97	149	11.85	-83.05	3
1	9/8/11 23:30	26.81	55020	4.92	75.6	7.99	148	11.87	-83.89	3
1	9/8/11 23:35	26.81	55030	4.78	73.4	7.99	148	11.87	-84.12	3
1	9/8/11 23:40	26.82	55040	4.64	71.3	7.97	148	11.83	-82.92	3
1	9/8/11 23:45	26.82	55110	4.95	76	7.98	147	11.82	-83.21	3
1	9/8/11 23:50	26.82	54990	4.76	73.1	7.97	145	11.83	-82.99	3
1	9/8/11 23:55	26.81	54880	4.57	70.1	7.98	140	11.82	-83.53	3
1	9/9/11 0:00	26.82	54930	4.78	73.3	7.96	139	11.82	-82.26	3
1	9/9/11 0:05	26.83	55060	4.55	69.8	7.96	139	11.8	-82.38	3
1	9/9/11 0:10	26.83	54940	4.86	74.6	7.98	138	11.85	-83.46	3
1	9/9/11 0:15	26.83	54960	5	76.8	7.98	140	11.83	-83.78	3
1	9/9/11 0:20	26.84	55030	5.1	78.3	7.97	142	11.83	-82.98	3
1	9/9/11 0:25	26.83	54950	5.1	78.3	7.98	142	11.8	-83.5	3
1	9/9/11 0:30	26.84	54960	5.11	78.5	7.95	142	11.8	-81.96	3
1	9/9/11 0:35	26.84	55080	5.08	78	7.93	140	11.8	-80.66	3
1	9/9/11 0:40	26.84	54980	5.04	77.4	7.95	138	11.78	-81.7	3
1	9/9/11 0:45	26.84	55000	5.11	78.5	7.93	136	11.82	-80.3	3
1	9/9/11 0:50	26.85	54980	5.09	78.2	7.92	130	11.77	-79.84	3
1	9/9/11 0:55	26.84	54970	5.14	78.9	7.95	125	11.77	-81.98	3
1	9/9/11 1:00	26.84	55060	5.11	78.5	7.97	127	11.77	-82.88	3
1	9/9/11 1:05	26.84	55010	5.12	78.6	7.96	127	11.78	-82.28	3
1	9/9/11 1:10	26.84	54980	4.67	71.6	7.93	128	11.77	-80.88	3
1	9/9/11 1:15	26.84	54930	4.94	75.9	7.96	127	11.75	-82.35	3
1	9/9/11 1:20	26.84	55020	4.96	76.2	7.95	126	11.75	-81.68	3
1	9/9/11 1:25	26.84	54980	4.99	76.6	7.97	125	11.75	-82.81	3
1	9/9/11 1:30	26.83	54970	5.06	77.6	7.97	130	11.73	-82.89	3
1	9/9/11 1:35	26.84	54990	5.06	77.7	7.97	136	11.77	-82.92	3
1	9/9/11 1:40	26.84	54890	5.12	78.6	7.96	138	11.73	-82.54	3
1	9/9/11 1:45	26.83	55020	5.1	78.3	7.97	140	11.75	-83.04	3
1	9/9/11 1:50	26.84	55060	5.01	77	7.94	139	11.77	-81.37	3
1	9/9/11 1:55	26.84	54960	5.07	77.9	7.96	136	11.75	-82.38	3
1	9/9/11 2:00	26.84	54990	5.12	78.7	7.98	137	11.75	-83.61	3
1	9/9/11 2:05	26.84	55100	5.14	79	7.98	140	11.73	-83.24	3
1	9/9/11 2:10	26.83	54920	5.07	77.9	7.97	141	11.75	-82.69	3
1	9/9/11 2:15	26.83	55010	5.05	77.6	7.97	143	11.73	-82.87	3
1	9/9/11 2:20	26.83	54890	5.13	78.7	7.96	143	11.73	-82.39	3
1	9/9/11 2:25	26.83	54990	5.13	78.7	7.97	142	11.7	-82.72	3
1	9/9/11 2:30	26.83	55080	5.14	78.9	7.98	145	11.72	-83.58	3
1	9/9/11 2:35	26.83	54990	5.13	78.8	7.98	146	11.73	-83.66	3
1	9/9/11 2:40	26.83	55040	5.12	78.6	7.99	148	11.72	-84.07	3
1	9/9/11 2:45	26.82	54940	5.07	77.7	7.99	149	11.7	-83.9	3
1	9/9/11 2:50	26.83	54940	4.72	72.5	7.95	150	11.73	-81.96	3
1	9/9/11 2:55	26.83	55040	4.27	65.6	7.95	146	11.7	-81.92	3
1	9/9/11 3:00	26.83	54940	4.17	64.1	7.95	127	11.72	-81.85	3
1	9/9/11 3:05	26.83	54840	4.23	64.9	7.96	122	11.72	-82.3	3
1	9/9/11 3:10	26.84	55020	4.59	70.4	7.98	127	11.68	-83.35	3
1	9/9/11 3:15	26.84	54950	4.82	74	7.98	131	11.7	-83.3	3
1	9/9/11 3:20	26.84	54940	4.95	75.9	7.98	135	11.68	-83.62	3
1	9/9/11 3:25	26.84	54850	5	76.7	7.96	139	11.68	-82.62	3
1	9/9/11 3:30	26.84	55040	4.95	76	7.94	140	11.68	-81.15	3
1	9/9/11 3:35	26.83	55060	4.31	66.2	7.96	137	11.68	-82.28	3
1	9/9/11 3:40	26.83	55040	4.21	64.7	7.98	130	11.56	-83.4	3
1	9/9/11 3:45	26.84	54970	4.36	67	7.98	135	11.66	-83.26	3
1	9/9/11 3:50	26.84	54930	4.31	66.2	7.98	139	11.68	-83.3	3
1	9/9/11 3:55	26.84	54920	4.55	69.9	7.97	142	11.65	-82.95	3
1	9/9/11 4:00	26.84	55010	4.75	72.9	7.97	142	11.65	-83.17	3
1	9/9/11 4:05	26.84	55100	4.86	74.7	7.98	143	11.65	-83.39	3
1	9/9/11 4:10	26.85	54940	4.92	75.5	7.98	144	11.66	-83.32	3
1	9/9/11 4:15	26.85	55050	4.91	75.4	7.98	146	11.65	-83.47	3
1	9/9/11 4:20	26.86	55010	4.44	68.2	7.97	147	11.63	-83.16	3
1	9/9/11 4:25	26.86	54990	3.87	59.5	7.98	147	11.65	-83.4	3
1	9/9/11 4:30	26.86	55010	3.75	57.7	7.95	147	11.65	-81.54	3
1	9/9/11 4:35	26.86	54960	3.88	59.7	7.97	142	11.65	-82.64	3
1	9/9/11 4:40	26.86	54970	3.2	49.1	7.97	138	11.63	-82.85	3
1	9/9/11 4:45	26.87	55000	3.14	48.3	7.89	131	11.63	-78.17	3
1	9/9/11 4:50	26.87	54990	3.91	60.1	7.92	90	11.63	-79.94	3
1	9/9/11 4:55	26.86	54970	4.38	67.2	7.96	96	11.63	-82.6	3
1	9/9/11 5:00	26.86	55050	4.64	71.3	7.96	111	11.63	-82.46	3
1	9/9/11 5:05	26.86	54950	4.78	73.4	7.94	105	11.61	-81.46	3
1	9/9/11 5:10	26.86	55010	4.88	74.9	7.97	100	11.61	-82.81	3
1	9/9/11 5:15	26.85	54970	4.89	75.1	7.98	116	11.61	-83.43	3
1	9/9/11 5:20	26.85	54970	4.87	74.8	7.98	126	11.61	-83.43	3
1	9/9/11 5:25	26.84	55040	4.88	74.9	7.98	132	11.63	-83.3	3
1	9/9/11 5:30	26.84	55120	4.9	75.2	7.98	136	11.61	-83.45	3
1	9/9/11 5:35	26.83	54990	4.91	75.4	7.98	139	11.49	-83.43	3
1	9/9/11 5:40	26.83	54950	4.87	74.8	7.97	141	11.58	-82.83	3
1	9/9/11 5:45	26.82	55020	4.83	74.2	7.97	142	11.58	-83.2	3
1	9/9/11 5:50	26.81	55110	4.8	73.8	7.97	144	11.6	-83.09	3
1	9/9/11 5:55	26.81	54930	4.81	73.8	7.97	145	11.6	-83.18	3
1	9/9/11 6:00	26.8	54940	4.81	73.9	7.97	146	11.61	-83.08	3
1	9/9/11 6:05	26.79	54960	4.82	73.9	7.97	147	11.58	-82.91	3
1	9/9/11 6:10	26.79	54960	4.81	73.7	7.97	147	11.56	-82.96	3
1	9/9/11 6:15	26.78	54950	4.77	73.1	7.97	148	11.56	-82.92	3
1	9/9/11 6:20	26.78	54970	4.77	73.1	7.97	148	11.56	-82.94	3
1	9/9/11 6:25	26.77	55070	4.71	72.3	7.97	149	11.6	-82.71	3
1	9/9/11 6:30	26.77	55020	4.71	72.2	7.97	148	11.6	-82.74	3
1	9/9/11 6:35	26.76	55000	4.71	72.2	7.97	148	11.58	-82.87	3
1	9/9/11 6:40	26.76	55000	4.69	71.9	7.97	149	11.58	-82.76	3
1	9/9/11 6:45	26.75	55040	4.7	72.1	7.97	149	11.55	-82.69	3
1	9/9/11 6:50	26.75	54900	4.67	71.5	7.97	149	11.56	-82.62	3
1	9/9/11 6:55	26.75	55070	4.66	71.5	7.96	149	11.56	-82.54	3
1	9/9/11 7:00	26.74	55100	4.64	71.1	7.96	149	11.53	-82.46	3
1	9/9/11 7:05	26.74	55010	4.63	71	7.96	148	11.55	-82.44	3
1	9/9/11 7:10	26.74	55070	4.59	70.4	7.96	148	11.56	-82.37	3
1	9/9/11 7:15	26.74	55050	4.59	70.4	7.96	148	11.55	-82.35	3
1	9/9/11 7:20	26.74	55030	4.59	70.4	7.96	148	11.55	-82.41	3
1	9/9/11 7:25	26.74	54960	4.59	70.4	7.96	148	11.55	-82.35	3
1	9/9/11 7:30	26.75	54960	4.62	70.8	7.96	148	11.56	-82.31	3
1	9/9/11 7:35	26.75	54920	4.61	70.7	7.96	149	11.56	-82.28	3
1	9/9/11 7:40	26.75	54990	4.61	70.6	7.96	149	11.53	-82.22	3
1	9/9/11 7:45	26.75	55060	4.59	70.4	7.96	148	11.55	-82.32	3
1	9/9/11 7:50	26.77	55060	4.59	70.3	7.96	148	11.49	-82.28	3
1	9/9/11 7:55	26.78	55000	4.6	70.5	7.96	148	11.49	-82.2	3
1	9/9/11 8:00	26.79	55020	4.58	70.3	7.96	148	11.53	-82.23	3
1	9/9/11 8:05	26.81	55060	4.57	70.2	7.96	148	11.51	-82.33	3
1	9/9/11 8:10	26.83	55070	4.59	70.6	7.96	149	11.53	-82.43	3
1	9/9/11 8:15	26.84	55000	4.64	71.2	7.96	149	11.51	-82.5	3
1	9/9/11 8:20	26.83	55140	4.66	71.6	7.96	149	11.53	-82.56	3
1	9/9/11 8:25	26.88	55090	4.69	72.2	7.96	149	11.51	-82.63	3
1	9/9/11 8:30	26.89	55010	4.75	73	7.97	149	11.51	-82.68	3
1	9/9/11 8:35	26.88	55140	4.8	73.8	7.97	150	11.53	-82.8	3
1	9/9/11 8:40	26.9	55070	4.85	74.5	7.97	150	11.53	-82.88	3
1	9/9/11 8:45	26.91	55090	4.9	75.3	7.97	151	11.51	-83.03	3
1	9/9/11 8:50	26.94	54990	4.96	76.3	7.97	152	11.49	-83.2	3
1	9/9/11 8:55	26.94	55130	5	76.9	7.97	152	11.49	-83.2	3
1	9/9/11 9:00	26.96	55070	5.02	77.3	7.98	153	11.48	-83.27	3
1	9/9/11 9:05	27.01	55120	5.09	78.4	7.98	153	11.49	-83.68	3
1	9/9/11 9:10	27.02	55110	5.16	79.5	7.98	154	11.48	-83.7	3
1	9/9/11 9:15	27.03	55070	5.27	81.2	7.98	154	11.46	-83.78	3
1	9/9/11 9:20	27.02	55130	5.34	82.3	7.99	155	11.49	-83.89	3
1	9/9/11 9:25	27.06	55050	5.37	82.7	7.99	156	11.48	-84.08	3
1	9/9/11 9:30	27.1	55030	5.43	83.8	7.99	156	11.46	-84.06	3
1	9/9/11 9:35	27.13	54990	5.56	85.8	8.01	156	11.48	-85.28	3
1	9/9/11 9:40	27.16	55060	5.74	88.6	8.01	157	11.48	-85.25	3
1	9/9/11 9:45	27.12	55140	5.74	88.6	8	157	11.46	-84.77	3
1	9/9/11 9:50	27.17	55110	5.82	89.9	8.01	157	11.46	-85.49	3
1	9/9/11 9:55	27.15	55120	5.92	91.3	8.01	158	11.48	-85.34	3
1	9/9/11 10:00	27.16	55080	6.03	93.2	8.02	158	11.46	-85.77	3
1	9/9/11 10:05	27.18	55090	6.12	94.6	8.02	159	11.46	-85.89	3
1	9/9/11 10:10	27.22	55110	6.25	96.7	8.03	159	11.48	-86.29	3
1	9/9/11 10:15	27.28	55040	6.35	98.2	8.03	159	11.46	-86.47	3
1	9/9/11 10:20	27.27	55020	6.47	100.1	8.03	159	11.46	-86.81	3
1	9/9/11 10:25	27.26	55010	6.57	101.6	8.04	160	11.48	-86.84	3
1	9/9/11 10:30	27.26	55020	6.75	104.3	8.04	160	11.43	-87.1	3
1	9/9/11 10:35	27.3	55070	6.85	105.9	8.05	160	11.34	-87.58	3
1	9/9/11 10:40	27.33	55040	6.86	106.2	8.04	161	11.46	-87.34	3
1	9/9/11 10:45	27.34	55020	6.97	108	8.05	161	11.43	-87.84	3
1	9/9/11 10:50	27.3	54970	7.06	109.1	8.05	161	11.43	-87.75	3
1	9/9/11 10:55	27.33	55120	7.01	108.6	8.05	161	11.46	-87.95	3
1	9/9/11 11:00	27.35	54950	7.19	111.3	8.06	161	11.46	-88.33	3
1	9/9/11 11:05	27.33	55090	7.26	112.5	8.06	161	11.43	-88.3	3
1	9/9/11 11:10	27.4	54970	7.23	112	8.06	161	11.41	-88.39	3
1	9/9/11 11:15	27.38	55030	7.35	113.8	8.06	162	11.44	-88.59	3
1	9/9/11 11:20	27.43	54980	7.42	115	8.07	162	11.43	-88.72	3
1	9/9/11 11:25	27.4	55050	7.4	114.6	8.07	162	11.43	-88.69	3
1	9/9/11 11:30	27.47	55050	7.43	115.3	8.08	162	11.44	-89.19	3
1	9/9/11 11:35	27.48	55030	7.54	116.9	8.07	163	11.44	-89.17	3
1	9/9/11 11:40	27.48	54990	7.64	118.5	8.08	163	11.43	-89.41	3
1	9/9/11 11:45	27.5	55070	7.71	119.7	8.08	163	11.41	-89.4	3
1	9/9/11 11:50	27.56	55090	7.74	120.2	8.09	162	11.41	-89.86	3
1	9/9/11 11:55	27.5	55030	7.83	121.5	8.09	161	11.41	-89.93	3
1	9/9/11 12:00	27.5	54900	7.77	120.5	8.08	160	11.43	-89.55	3
1	9/9/11 12:05	27.57	54910	7.78	120.9	8.1	160	11.41	-90.38	3
1	9/9/11 12:10	27.57	54980	7.91	122.9	8.09	160	11.41	-90.07	3
1	9/9/11 12:15	27.59	55100	7.85	122	8.09	160	11.43	-89.93	3
1	9/9/11 12:20	27.62	55100	7.86	122.3	8.09	161	11.39	-90.3	3
1	9/9/11 12:25	27.62	55100	7.87	122.4	8.1	161	11.41	-90.43	3
1	9/9/11 12:30	27.63	55150	7.82	121.6	8.1	161	11.41	-90.8	3
1	9/9/11 12:35	27.65	55060	8.1	126.1	8.1	161	11.41	-90.71	3
1	9/9/11 12:40	27.68	54900	8.15	126.8	8.1	161	11.41	-90.54	3
1	9/9/11 12:45	27.66	55030	8.24	128.3	8.09	162	11.41	-90.37	3
1	9/9/11 12:50	27.66	55080	8.13	126.6	8.1	162	11.41	-90.7	3
1	9/9/11 12:55	27.69	55120	8.2	127.7	8.11	162	11.39	-91.12	3
1	9/9/11 13:00	27.66	55070	8.16	126.9	8.1	162	11.39	-90.68	3
1	9/9/11 13:05	27.66	55080	8.23	128.2	8.1	163	11.39	-90.83	3
1	9/9/11 13:10	27.7	55030	8.36	130.1	8.09	163	11.41	-90.33	3
1	9/9/11 13:15	27.7	55240	8.15	127.1	8.11	163	11.38	-91.33	3
1	9/9/11 13:20	27.72	55110	8.15	126.9	8.11	164	11.36	-91.3	3
1	9/9/11 13:25	27.75	55010	8.24	128.3	8.11	164	11.38	-91.02	3
1	9/9/11 13:30	27.75	55070	8.18	127.5	8.11	164	11.41	-91.39	3
1	9/9/11 13:35	27.7	55050	8.29	129.1	8.11	164	11.36	-91.06	3
1	9/9/11 13:40	27.74	55080	8.47	132	8.11	164	11.38	-91.17	3
1	9/9/11 13:45	27.74	55050	8.4	130.9	8.11	163	11.38	-91.24	3
1	9/9/11 13:50	27.72	55180	8.43	131.4	8.11	163	11.39	-91.31	3
1	9/9/11 13:55	27.77	55120	8.42	131.3	8.12	163	11.34	-91.95	3
1	9/9/11 14:00	27.69	55230	8.35	130.1	8.11	163	11.38	-91.27	3
1	9/9/11 14:05	27.71	55030	8.43	131.3	8.11	163	11.36	-91.28	3
1	9/9/11 14:10	27.74	54950	8.54	133	8.12	163	11.39	-91.65	3
1	9/9/11 14:15	27.72	55240	8.26	128.7	8.11	163	11.34	-91.53	3
1	9/9/11 14:20	27.73	55050	8.13	126.7	8.11	163	11.34	-91.06	3
1	9/9/11 14:25	27.69	55140	8.29	129.1	8.11	164	11.27	-91.48	3
1	9/9/11 14:30	27.74	55030	8.25	128.5	8.12	164	11.36	-91.98	3
1	9/9/11 14:35	27.74	55160	8.29	129.2	8.11	164	11.36	-91.55	3
1	9/9/11 14:40	27.7	55050	8.53	132.8	8.12	165	11.34	-91.6	3
1	9/9/11 14:45	27.7	55190	8.44	131.5	8.12	165	11.36	-91.91	3
1	9/9/11 14:50	27.73	55040	8.36	130.2	8.12	165	11.36	-91.92	3
1	9/9/11 14:55	27.7	55010	8.44	131.3	8.12	165	11.38	-91.83	3
1	9/9/11 15:00	27.69	55120	8.4	130.8	8.12	165	11.36	-91.66	3
1	9/9/11 15:05	27.65	55010	8.48	132	8.12	165	11.38	-91.59	3
1	9/9/11 15:10	27.65	55090	8.32	129.4	8.11	164	11.34	-91.54	3
1	9/9/11 15:15	27.66	55020	8.27	128.7	8.12	164	11.36	-91.62	3
1	9/9/11 15:20	27.67	55130	8.21	127.9	8.12	164	11.36	-91.95	3
1	9/9/11 15:25	27.62	55120	8.27	128.6	8.11	163	11.36	-91.06	3
1	9/9/11 15:30	27.6	55160	8.2	127.5	8.11	162	11.36	-91.22	3
