SENS_ID	SDN	TC	COND	O2	O2satper	pHinsitu	ORP	Vbatt	VpH	COVER
1	9/2/11 21:45	26.6	54980	3.99	61.1	7.86	107	11.63	-76.85	1
1	9/2/11 21:50	26.6	54920	4.02	61.4	7.87	107	11.65	-77.51	1
1	9/2/11 21:55	26.6	54950	4.02	61.5	7.87	107	11.65	-77.49	1
1	9/2/11 22:00	26.59	55080	4.03	61.7	7.87	107	11.65	-77.57	1
1	9/2/11 22:05	26.58	54860	3.97	60.6	7.87	107	11.65	-77.16	1
1	9/2/11 22:10	26.58	54880	3.86	59	7.86	107	11.63	-76.74	1
1	9/2/11 22:15	26.57	55010	4	61.2	7.87	107	11.65	-77.3	1
1	9/2/11 22:20	26.57	55060	3.95	60.3	7.86	107	11.58	-77	1
1	9/2/11 22:25	26.56	54920	3.92	59.9	7.87	107	11.61	-77.15	1
1	9/2/11 22:30	26.56	55020	3.92	60	7.86	107	11.65	-76.98	1
1	9/2/11 22:35	26.55	55070	4.01	61.4	7.86	107	11.61	-76.93	1
1	9/2/11 22:40	26.55	55090	4.2	64.3	7.88	107	11.61	-77.9	1
1	9/2/11 22:45	26.55	54920	4.09	62.6	7.89	107	11.63	-78.34	1
1	9/2/11 22:50	26.55	54950	4.07	62.2	7.89	107	11.63	-78.23	1
1	9/2/11 22:55	26.55	54960	4.24	64.8	7.9	107	11.61	-79.02	1
1	9/2/11 23:00	26.55	55080	4.03	61.6	7.88	108	11.6	-77.99	1
1	9/2/11 23:05	26.55	54990	3.89	59.5	7.88	108	11.6	-77.75	1
1	9/2/11 23:10	26.54	54990	3.95	60.3	7.88	107	11.61	-77.96	1
1	9/2/11 23:15	26.54	55040	3.95	60.4	7.88	108	11.63	-77.92	1
1	9/2/11 23:20	26.54	55000	3.99	61	7.88	108	11.61	-78.18	1
1	9/2/11 23:25	26.53	55070	3.99	61.1	7.89	108	11.6	-78.24	1
1	9/2/11 23:30	26.54	54970	3.97	60.6	7.88	108	11.63	-78.21	1
1	9/2/11 23:35	26.54	54920	3.95	60.3	7.88	108	11.58	-78.09	1
1	9/2/11 23:40	26.53	54950	3.97	60.6	7.88	108	11.6	-78.09	1
1	9/2/11 23:45	26.53	55000	4	61.1	7.88	109	11.61	-78.11	1
1	9/2/11 23:50	26.52	55040	4	61.1	7.88	109	11.58	-78.07	1
1	9/2/11 23:55	26.52	54990	4.1	62.7	7.89	109	11.56	-78.54	1
1	9/3/11 0:00	26.52	55010	4.18	63.8	7.89	109	11.56	-78.66	1
1	9/3/11 0:05	26.51	55080	4.07	62.2	7.89	109	11.56	-78.31	1
1	9/3/11 0:10	26.5	55040	4.12	63	7.9	109	11.56	-78.95	1
1	9/3/11 0:15	26.5	54890	4.16	63.5	7.89	109	11.58	-78.69	1
1	9/3/11 0:20	26.5	55140	4.07	62.2	7.89	109	11.6	-78.51	1
1	9/3/11 0:25	26.49	54960	4.11	62.8	7.89	109	11.58	-78.4	1
1	9/3/11 0:30	26.49	54810	4.18	63.7	7.89	109	11.48	-78.75	1
1	9/3/11 0:35	26.48	54970	4.22	64.4	7.9	109	11.51	-78.98	1
1	9/3/11 0:40	26.48	55040	4.21	64.3	7.9	109	11.55	-78.86	1
1	9/3/11 0:45	26.48	54960	4.19	64	7.9	109	11.56	-79.08	1
1	9/3/11 0:50	26.48	54910	4.17	63.6	7.9	109	11.56	-78.89	1
1	9/3/11 0:55	26.47	55050	4.17	63.6	7.89	109	11.58	-78.7	1
1	9/3/11 1:00	26.46	55010	4.13	63	7.9	109	11.55	-78.91	1
1	9/3/11 1:05	26.45	55020	4.15	63.3	7.89	109	11.58	-78.61	1
1	9/3/11 1:10	26.44	55040	4.11	62.8	7.89	109	11.53	-78.47	1
1	9/3/11 1:15	26.44	55010	4.1	62.6	7.89	109	11.56	-78.62	1
1	9/3/11 1:20	26.43	55050	4.04	61.6	7.88	109	11.53	-77.97	1
1	9/3/11 1:25	26.43	55010	4.08	62.2	7.89	109	11.55	-78.44	1
1	9/3/11 1:30	26.42	54940	4.02	61.3	7.88	109	11.55	-78.15	1
1	9/3/11 1:35	26.42	54960	4.06	62	7.88	109	11.55	-77.93	1
1	9/3/11 1:40	26.42	55050	4.06	61.9	7.88	109	11.53	-78.15	1
1	9/3/11 1:45	26.42	55010	3.96	60.5	7.88	109	11.53	-77.86	1
1	9/3/11 1:50	26.41	54920	4.04	61.6	7.88	109	11.55	-78	1
1	9/3/11 1:55	26.4	54940	4.04	61.5	7.89	109	11.51	-78.39	1
1	9/3/11 2:00	26.4	55130	4.09	62.5	7.9	109	11.53	-78.95	1
1	9/3/11 2:05	26.4	54970	4.1	62.5	7.89	109	11.49	-78.32	1
1	9/3/11 2:10	26.4	54980	4.02	61.3	7.88	109	11.41	-78.04	1
1	9/3/11 2:15	26.4	54990	4.06	61.9	7.89	109	11.51	-78.34	1
1	9/3/11 2:20	26.4	55030	4.12	62.9	7.89	109	11.51	-78.42	1
1	9/3/11 2:25	26.4	54900	4.17	63.5	7.9	109	11.49	-78.99	1
1	9/3/11 2:30	26.41	55010	4.24	64.7	7.9	109	11.48	-78.89	1
1	9/3/11 2:35	26.41	55060	4.22	64.4	7.9	109	11.51	-78.87	1
1	9/3/11 2:40	26.41	54960	4.16	63.5	7.9	109	11.48	-78.84	1
1	9/3/11 2:45	26.41	54990	4.15	63.3	7.9	109	11.49	-79.19	1
1	9/3/11 2:50	26.41	54960	4.16	63.3	7.9	109	11.48	-78.91	1
1	9/3/11 2:55	26.41	55130	4.18	63.7	7.9	109	11.49	-79.05	1
1	9/3/11 3:00	26.41	54970	4.24	64.6	7.91	109	11.51	-79.67	1
1	9/3/11 3:05	26.41	55050	4.3	65.7	7.91	109	11.48	-79.74	1
1	9/3/11 3:10	26.42	55010	4.22	64.4	7.9	109	11.46	-79.22	1
1	9/3/11 3:15	26.43	54980	4.22	64.3	7.9	109	11.49	-79.3	1
1	9/3/11 3:20	26.44	54920	4.15	63.2	7.9	109	11.49	-79.21	1
1	9/3/11 3:25	26.44	55000	4.18	63.8	7.91	109	11.48	-79.51	1
1	9/3/11 3:30	26.46	55070	4.23	64.6	7.91	109	11.46	-79.87	1
1	9/3/11 3:35	26.47	55000	4.28	65.4	7.92	109	11.49	-79.95	1
1	9/3/11 3:40	26.48	54970	4.28	65.3	7.91	109	11.48	-79.56	1
1	9/3/11 3:45	26.5	54920	4.26	65.1	7.91	109	11.46	-79.59	1
1	9/3/11 3:50	26.51	54990	4.29	65.5	7.91	109	11.46	-79.74	1
1	9/3/11 3:55	26.51	54890	4.35	66.5	7.92	110	11.43	-80.1	1
1	9/3/11 4:00	26.51	55050	4.41	67.4	7.92	110	11.44	-80.04	1
1	9/3/11 4:05	26.52	54950	4.41	67.4	7.92	110	11.44	-80.34	1
1	9/3/11 4:10	26.53	55010	4.42	67.5	7.92	110	11.46	-80.1	1
1	9/3/11 4:15	26.53	54970	4.49	68.5	7.92	110	11.44	-80.36	1
1	9/3/11 4:20	26.54	55030	4.47	68.3	7.92	110	11.43	-80.13	1
1	9/3/11 4:25	26.54	54880	4.52	69	7.91	110	11.43	-79.95	1
1	9/3/11 4:30	26.55	54950	4.54	69.3	7.91	110	11.41	-79.88	1
1	9/3/11 4:35	26.56	54930	4.52	69	7.92	110	11.43	-80.2	1
1	9/3/11 4:40	26.56	54910	4.49	68.6	7.92	110	11.41	-79.98	1
1	9/3/11 4:45	26.56	55020	4.48	68.5	7.92	110	11.43	-80.2	1
1	9/3/11 4:50	26.56	54980	4.55	69.6	7.92	110	11.41	-80.44	1
1	9/3/11 4:55	26.56	55070	4.54	69.5	7.92	110	11.41	-80.23	1
1	9/3/11 5:00	26.57	55030	4.53	69.2	7.93	110	11.41	-80.62	1
1	9/3/11 5:05	26.57	54920	4.48	68.5	7.92	110	11.43	-80.29	1
1	9/3/11 5:10	26.56	55010	4.49	68.6	7.92	110	11.43	-80.25	1
1	9/3/11 5:15	26.56	55010	4.44	67.9	7.92	111	11.43	-80.01	1
1	9/3/11 5:20	26.56	54970	4.37	66.8	7.91	111	11.43	-79.4	1
1	9/3/11 5:25	26.56	55050	4.29	65.6	7.91	111	11.41	-79.44	1
1	9/3/11 5:30	26.55	54970	4.33	66.1	7.9	111	11.43	-79.37	1
1	9/3/11 5:35	26.56	55010	4.22	64.5	7.9	111	11.39	-79.13	1
1	9/3/11 5:40	26.55	54980	4.2	64.2	7.9	110	11.39	-79.17	1
1	9/3/11 5:45	26.54	55020	4.17	63.8	7.9	111	11.39	-78.96	1
1	9/3/11 5:50	26.54	55060	4.17	63.7	7.9	111	11.38	-79.23	1
1	9/3/11 5:55	26.55	54940	4.19	64	7.9	111	11.41	-79.04	1
1	9/3/11 6:00	26.55	55100	4.21	64.3	7.9	111	11.39	-79.08	1
1	9/3/11 6:05	26.54	54970	4.32	66	7.91	111	11.39	-79.56	1
1	9/3/11 6:10	26.55	54980	4.25	65	7.9	111	11.39	-79.17	1
1	9/3/11 6:15	26.54	54940	4.28	65.4	7.9	111	11.41	-79.34	1
1	9/3/11 6:20	26.54	55010	4.25	64.9	7.9	111	11.41	-79.29	1
1	9/3/11 6:25	26.54	54890	4.2	64.2	7.9	111	11.38	-78.97	1
1	9/3/11 6:30	26.54	54950	4.23	64.6	7.9	111	11.38	-79.03	1
1	9/3/11 6:35	26.54	54960	4.15	63.4	7.89	111	11.39	-78.71	1
1	9/3/11 6:40	26.54	54880	4.17	63.6	7.9	111	11.39	-78.87	1
1	9/3/11 6:45	26.54	54950	4.22	64.5	7.9	110	11.38	-79.34	1
1	9/3/11 6:50	26.55	55120	4.15	63.5	7.89	111	11.38	-78.56	1
1	9/3/11 6:55	26.54	54880	4.13	63.1	7.89	111	11.34	-78.73	1
1	9/3/11 7:00	26.54	54980	4.1	62.7	7.89	111	11.36	-78.61	1
1	9/3/11 7:05	26.54	55050	4.11	62.8	7.89	111	11.36	-78.75	1
1	9/3/11 7:10	26.54	55030	4.05	61.9	7.89	110	11.36	-78.75	1
1	9/3/11 7:15	26.54	54990	4.01	61.2	7.88	111	11.38	-78.09	1
1	9/3/11 7:20	26.55	54940	4.05	61.9	7.88	111	11.34	-78.18	1
1	9/3/11 7:25	26.55	54990	4.04	61.8	7.88	111	11.36	-78.04	1
1	9/3/11 7:30	26.55	55050	4.15	63.4	7.89	111	11.36	-78.48	1
1	9/3/11 7:35	26.56	55090	4.11	62.9	7.88	112	11.34	-77.82	1
1	9/3/11 7:40	26.56	54980	4.22	64.5	7.88	112	11.38	-78.09	1
1	9/3/11 7:45	26.56	55020	4.28	65.5	7.89	112	11.33	-78.6	1
1	9/3/11 7:50	26.57	54990	4.38	67	7.9	113	11.29	-78.96	1
1	9/3/11 7:55	26.58	55080	4.42	67.7	7.89	113	11.36	-78.57	1
1	9/3/11 8:00	26.59	55000	4.45	68	7.89	114	11.34	-78.53	1
1	9/3/11 8:05	26.6	55030	4.43	67.8	7.89	114	11.36	-78.73	1
1	9/3/11 8:10	26.61	54910	4.53	69.3	7.89	115	11.34	-78.68	1
1	9/3/11 8:15	26.62	54980	4.65	71.1	7.9	116	11.31	-79.1	1
1	9/3/11 8:20	26.63	55050	4.75	72.7	7.9	116	11.31	-79.1	1
1	9/3/11 8:25	26.66	54980	4.86	74.5	7.9	117	11.34	-79.13	1
1	9/3/11 8:30	26.65	55010	4.9	75	7.9	117	11.33	-79.31	1
1	9/3/11 8:35	26.67	55000	5	76.6	7.91	118	11.34	-79.5	1
1	9/3/11 8:40	26.71	55100	5.09	78.1	7.91	118	11.34	-79.77	1
1	9/3/11 8:45	26.73	55060	5.3	81.2	7.91	118	11.31	-79.78	1
1	9/3/11 8:50	26.73	55070	5.4	82.7	7.92	119	11.33	-79.99	1
1	9/3/11 8:55	26.74	55040	5.5	84.2	7.91	120	11.31	-79.82	1
1	9/3/11 9:00	26.78	55050	5.63	86.4	7.92	120	11.34	-80.31	1
1	9/3/11 9:05	26.81	55060	5.82	89.3	7.94	120	11.33	-81.18	1
1	9/3/11 9:10	26.83	55050	5.93	91.1	7.93	121	11.33	-81.13	1
1	9/3/11 9:15	26.87	55080	6.1	93.8	7.94	121	11.29	-81.17	1
1	9/3/11 9:20	26.89	54980	6.23	95.7	7.94	121	11.31	-81.35	1
1	9/3/11 9:25	26.89	55110	6.34	97.4	7.94	122	11.31	-81.46	1
1	9/3/11 9:30	26.92	55040	6.54	100.5	7.95	122	11.31	-81.98	1
1	9/3/11 9:35	26.95	54910	6.7	103.1	7.96	122	11.33	-82.51	1
1	9/3/11 9:40	26.95	55070	6.88	105.8	7.96	122	11.31	-82.91	1
1	9/3/11 9:45	27.02	55050	6.99	107.7	7.97	122	11.29	-83.19	1
1	9/3/11 9:50	27.08	55050	7.14	110	7.97	122	11.29	-83.02	1
1	9/3/11 9:55	27.04	55000	7.26	111.8	7.97	122	11.29	-83.35	1
1	9/3/11 10:00	27.08	55010	7.37	113.6	7.98	122	11.29	-83.74	1
1	9/3/11 10:05	27.08	55040	7.51	115.8	7.99	122	11.29	-84.19	1
1	9/3/11 10:10	27.17	55050	7.6	117.3	7.98	122	11.27	-84.03	1
1	9/3/11 10:15	27.17	55060	7.69	118.8	7.99	122	11.29	-84.46	1
1	9/3/11 10:20	27.2	55100	7.81	120.7	7.99	122	11.31	-84.69	1
1	9/3/11 10:25	27.22	55170	7.93	122.6	8	122	11.27	-84.8	1
1	9/3/11 10:30	27.23	55090	8.06	124.6	8	122	11.31	-84.92	1
1	9/3/11 10:35	27.28	55080	8.18	126.6	8	122	11.31	-85.28	1
1	9/3/11 10:40	27.33	55090	8.34	129.1	8.01	122	11.29	-85.58	1
1	9/3/11 10:45	27.31	55120	8.48	131.3	8.01	122	11.26	-85.73	1
1	9/3/11 10:50	27.3	55120	8.52	131.9	8.02	122	11.31	-86.01	1
1	9/3/11 10:55	27.34	55070	8.68	134.3	8.02	122	11.29	-86.25	1
1	9/3/11 11:00	27.34	54990	8.71	134.9	8.03	122	11.26	-86.5	1
1	9/3/11 11:05	27.39	55000	8.85	137.2	8.03	122	11.29	-86.63	1
1	9/3/11 11:10	27.39	55000	8.94	138.5	8.03	122	11.26	-86.81	1
1	9/3/11 11:15	27.41	55030	8.99	139.3	8.04	122	11.26	-87.18	1
1	9/3/11 11:20	27.45	54950	9.07	140.6	8.04	121	11.26	-87.32	1
1	9/3/11 11:25	27.45	55090	9.17	142.3	8.04	122	11.29	-87.47	1
1	9/3/11 11:30	27.48	55070	9.29	144.2	8.05	122	11.26	-87.67	1
1	9/3/11 11:35	27.49	54970	9.37	145.3	8.05	121	11.24	-87.75	1
1	9/3/11 11:40	27.5	55130	9.39	145.8	8.05	121	11.27	-87.92	1
1	9/3/11 11:45	27.53	55150	9.49	147.4	8.05	122	11.24	-88.01	1
1	9/3/11 11:50	27.55	55180	9.55	148.5	8.05	122	11.26	-88.08	1
1	9/3/11 11:55	27.58	55080	9.69	150.6	8.05	121	11.26	-88.21	1
1	9/3/11 12:00	27.61	55080	9.8	152.3	8.06	121	11.27	-88.36	1
1	9/3/11 12:05	27.62	55030	9.87	153.4	8.06	121	11.22	-88.47	1
1	9/3/11 12:10	27.66	55020	9.98	155.3	8.06	121	11.24	-88.68	1
1	9/3/11 12:15	27.66	55110	10.01	155.8	8.07	121	11.21	-88.86	1
1	9/3/11 12:20	27.67	54920	10.04	156.1	8.07	121	11.24	-88.99	1
1	9/3/11 12:25	27.64	55040	10.03	156	8.07	121	11.19	-89.11	1
1	9/3/11 12:30	27.64	55080	9.96	155	8.07	121	11.26	-89.3	1
