SENS_ID	SDN	O2	O2satper	TC	VpH	pHinsitu	COND	PSAL	ORP	Vbatt
1	5/20/15 21:52	4.94	76.4	26.84	-74.98	8.25	56830	37.76	69	11.87
1	5/20/15 21:53	4.93	76.3	26.84	-74.96	8.25	56760	37.71	70	11.89
1	5/20/15 21:54	4.93	76.2	26.84	-74.96	8.25	56720	37.68	69	11.89
1	5/20/15 21:55	4.91	76	26.84	-74.83	8.25	56670	37.64	69	11.89
1	5/20/15 21:56	4.9	75.7	26.85	-74.68	8.25	56720	37.68	70	11.9
1	5/20/15 21:57	4.9	75.7	26.84	-74.78	8.25	56560	37.56	69	11.87
1	5/20/15 21:58	4.91	75.9	26.84	-74.79	8.25	56620	37.6	70	11.87
1	5/20/15 21:59	4.91	75.9	26.83	-74.87	8.25	56770	37.72	70	11.87
1	5/20/15 22:00	4.89	75.7	26.83	-74.76	8.25	56750	37.7	69	11.85
1	5/20/15 22:01	4.88	75.5	26.83	-74.73	8.25	56760	37.71	69	11.87
1	5/20/15 22:02	4.9	75.7	26.83	-74.8	8.25	56780	37.72	70	11.83
1	5/20/15 22:03	4.91	75.9	26.83	-74.71	8.25	56700	37.66	70	11.83
1	5/20/15 22:04	4.91	76	26.83	-74.81	8.25	56780	37.72	69	11.87
1	5/20/15 22:05	4.92	76.1	26.83	-74.78	8.25	56740	37.7	70	11.83
1	5/20/15 22:06	4.95	76.5	26.83	-74.79	8.25	56780	37.72	70	11.83
1	5/20/15 22:07	4.95	76.6	26.82	-74.8	8.25	56860	37.79	70	11.85
1	5/20/15 22:08	4.94	76.3	26.82	-74.7	8.25	56710	37.68	70	11.83
1	5/20/15 22:09	4.94	76.4	26.82	-74.73	8.25	56750	37.7	70	11.82
1	5/20/15 22:10	4.93	76.2	26.82	-74.67	8.25	56720	37.68	70	11.83
1	5/20/15 22:11	4.92	76	26.82	-74.62	8.25	56720	37.68	70	11.83
1	5/20/15 22:12	4.91	75.9	26.82	-74.56	8.25	56690	37.66	70	11.8
1	5/20/15 22:13	4.9	75.7	26.82	-74.48	8.25	56640	37.62	70	11.82
1	5/20/15 22:14	4.88	75.5	26.82	-74.33	8.25	56690	37.65	70	11.83
1	5/20/15 22:15	4.88	75.5	26.81	-74.41	8.25	56670	37.64	70	11.82
1	5/20/15 22:16	4.87	75.4	26.81	-74.37	8.25	56680	37.65	70	11.83
1	5/20/15 22:17	4.87	75.3	26.82	-74.29	8.25	56690	37.66	70	11.78
1	5/20/15 22:18	4.85	75	26.81	-74.3	8.25	56680	37.65	70	11.82
1	5/20/15 22:19	4.85	75	26.81	-74.34	8.25	56640	37.62	70	11.8
1	5/20/15 22:20	4.86	75.1	26.81	-74.3	8.25	56740	37.7	70	11.82
1	5/20/15 22:21	4.88	75.4	26.81	-74.19	8.25	56620	37.61	70	11.7
1	5/20/15 22:22	4.89	75.6	26.81	-74.33	8.25	56790	37.74	70	11.78
1	5/20/15 22:23	4.88	75.4	26.81	-74.34	8.25	56730	37.69	70	11.78
1	5/20/15 22:24	4.89	75.6	26.81	-74.35	8.25	56630	37.61	70	11.78
1	5/20/15 22:25	4.88	75.5	26.81	-74.28	8.25	56790	37.74	70	11.77
1	5/20/15 22:26	4.89	75.6	26.81	-74.29	8.25	56700	37.67	70	11.77
1	5/20/15 22:27	4.88	75.5	26.81	-74.31	8.25	56660	37.64	70	11.75
1	5/20/15 22:28	4.89	75.6	26.81	-74.28	8.25	56660	37.63	70	11.75
1	5/20/15 22:29	4.9	75.8	26.8	-74.18	8.25	56780	37.73	70	11.77
1	5/20/15 22:30	4.88	75.5	26.8	-74.13	8.25	56720	37.68	70	11.77
1	5/20/15 22:31	4.88	75.5	26.8	-74.15	8.25	56850	37.78	70	11.77
1	5/20/15 22:32	4.88	75.4	26.8	-74.2	8.25	56630	37.62	70	11.75
1	5/20/15 22:33	4.86	75.2	26.8	-74.14	8.25	56810	37.75	70	11.77
1	5/20/15 22:34	4.87	75.3	26.8	-74.11	8.25	56700	37.67	70	11.77
1	5/20/15 22:35	4.88	75.4	26.79	-74.08	8.25	56740	37.7	70	11.77
1	5/20/15 22:36	4.86	75.2	26.8	-74	8.25	56740	37.69	70	11.73
1	5/20/15 22:37	4.87	75.3	26.8	-73.88	8.25	56690	37.66	70	11.77
1	5/20/15 22:38	4.85	74.9	26.79	-73.96	8.25	56670	37.64	70	11.73
1	5/20/15 22:39	4.87	75.2	26.79	-73.98	8.25	56580	37.58	70	11.73
1	5/20/15 22:40	4.84	74.9	26.79	-73.91	8.25	56780	37.73	70	11.73
1	5/20/15 22:41	4.83	74.7	26.79	-73.81	8.25	56810	37.75	70	11.75
1	5/20/15 22:42	4.84	74.8	26.79	-73.76	8.25	56730	37.69	70	11.72
1	5/20/15 22:43	4.81	74.3	26.79	-73.67	8.25	56750	37.7	70	11.73
1	5/20/15 22:44	4.83	74.6	26.79	-73.75	8.25	56610	37.6	70	11.75
1	5/20/15 22:45	4.82	74.5	26.78	-73.76	8.25	56680	37.65	70	11.72
1	5/20/15 22:46	4.83	74.6	26.78	-73.79	8.25	56720	37.68	70	11.72
1	5/20/15 22:47	4.83	74.6	26.78	-73.8	8.25	56720	37.68	70	11.72
1	5/20/15 22:48	4.83	74.6	26.78	-73.83	8.25	56750	37.7	70	11.73
1	5/20/15 22:49	4.86	75	26.77	-73.88	8.25	56660	37.64	70	11.72
1	5/20/15 22:50	4.86	75	26.77	-73.92	8.25	56650	37.63	70	11.72
1	5/20/15 22:51	4.85	74.9	26.77	-73.88	8.25	56720	37.68	70	11.72
1	5/20/15 22:52	4.86	75.1	26.77	-73.8	8.25	56750	37.7	70	11.72
1	5/20/15 22:53	4.87	75.3	26.77	-73.58	8.25	56710	37.67	70	11.68
1	5/20/15 22:54	4.88	75.3	26.76	-73.62	8.25	56700	37.67	70	11.68
1	5/20/15 22:55	4.88	75.4	26.76	-73.6	8.25	56650	37.63	70	11.66
1	5/20/15 22:56	4.9	75.7	26.76	-73.72	8.25	56690	37.66	70	11.65
1	5/20/15 22:57	4.91	75.9	26.76	-73.78	8.25	56770	37.72	70	11.66
1	5/20/15 22:58	4.94	76.2	26.75	-73.75	8.25	56640	37.63	70	11.66
1	5/20/15 22:59	4.94	76.3	26.75	-73.7	8.25	56570	37.57	70	11.66
1	5/20/15 23:00	4.93	76	26.75	-73.67	8.25	56600	37.59	70	11.61
1	5/20/15 23:01	4.93	76.1	26.75	-73.64	8.25	56690	37.66	70	11.63
1	5/20/15 23:02	4.94	76.4	26.76	-73.55	8.25	56690	37.66	70	11.63
1	5/20/15 23:03	4.95	76.4	26.75	-73.57	8.25	56700	37.67	70	11.63
1	5/20/15 23:04	4.95	76.5	26.75	-73.61	8.25	56690	37.66	70	11.65
1	5/20/15 23:05	4.93	76.2	26.75	-73.6	8.25	56710	37.67	70	11.63
1	5/20/15 23:06	4.95	76.5	26.74	-73.7	8.25	56800	37.74	70	11.63
1	5/20/15 23:07	4.95	76.4	26.75	-73.63	8.25	56710	37.68	70	11.63
1	5/20/15 23:08	4.96	76.7	26.75	-73.52	8.25	56730	37.69	70	11.61
1	5/20/15 23:09	4.95	76.5	26.75	-73.6	8.25	56680	37.65	70	11.63
1	5/20/15 23:10	4.94	76.3	26.75	-73.6	8.25	56650	37.63	70	11.65
1	5/20/15 23:11	4.97	76.7	26.75	-73.56	8.25	56770	37.72	70	11.63
1	5/20/15 23:12	4.97	76.7	26.74	-73.58	8.25	56640	37.62	70	11.61
1	5/20/15 23:13	4.97	76.7	26.74	-73.67	8.25	56720	37.68	70	11.61
1	5/20/15 23:14	4.98	76.9	26.74	-73.66	8.25	56700	37.67	70	11.61
1	5/20/15 23:15	4.96	76.6	26.75	-73.53	8.25	56760	37.71	70	11.6
1	5/20/15 23:16	4.95	76.4	26.75	-73.41	8.25	56720	37.68	70	11.61
1	5/20/15 23:17	4.96	76.6	26.75	-73.43	8.25	56700	37.67	70	11.58
1	5/20/15 23:18	4.97	76.7	26.75	-73.57	8.25	56700	37.67	70	11.6
1	5/20/15 23:19	4.97	76.8	26.75	-73.63	8.25	56780	37.73	70	11.61
1	5/20/15 23:20	4.99	77	26.75	-73.71	8.25	56680	37.65	70	11.61
1	5/20/15 23:21	5	77.1	26.75	-73.66	8.25	56670	37.65	70	11.61
1	5/20/15 23:22	5.05	77.9	26.75	-73.73	8.25	56780	37.73	70	11.58
1	5/20/15 23:23	5.01	77.4	26.75	-73.7	8.25	56800	37.74	70	11.6
1	5/20/15 23:24	5.02	77.6	26.75	-73.69	8.25	56770	37.72	70	11.6
1	5/20/15 23:25	5.03	77.7	26.75	-73.64	8.25	56720	37.68	70	11.6
1	5/20/15 23:26	5.02	77.6	26.75	-73.62	8.25	56720	37.69	70	11.48
1	5/20/15 23:27	5.03	77.7	26.75	-73.64	8.25	56680	37.65	70	11.58
1	5/20/15 23:28	5.03	77.6	26.75	-73.5	8.25	56740	37.7	70	11.56
1	5/20/15 23:29	5.03	77.7	26.75	-73.46	8.25	56690	37.66	70	11.56
1	5/20/15 23:30	5.01	77.4	26.75	-73.51	8.25	56730	37.69	70	11.56
1	5/20/15 23:31	5.03	77.8	26.75	-73.57	8.25	56760	37.71	70	11.51
1	5/20/15 23:32	5.05	77.9	26.74	-73.7	8.25	56650	37.63	70	11.6
1	5/20/15 23:33	5.06	78.2	26.74	-73.69	8.25	56730	37.69	70	11.58
1	5/20/15 23:34	5.07	78.3	26.74	-73.68	8.25	56740	37.7	70	11.6
1	5/20/15 23:35	5.07	78.3	26.74	-73.72	8.25	56730	37.69	70	11.58
1	5/20/15 23:36	5.08	78.5	26.74	-73.71	8.25	56740	37.7	70	11.56
1	5/20/15 23:37	5.08	78.5	26.74	-73.68	8.25	56770	37.72	70	11.56
1	5/20/15 23:38	5.07	78.3	26.74	-73.61	8.25	56790	37.74	70	11.56
1	5/20/15 23:39	5.07	78.3	26.74	-73.62	8.25	56710	37.67	70	11.55
1	5/20/15 23:40	5.07	78.3	26.74	-73.7	8.25	56690	37.66	70	11.55
1	5/20/15 23:41	5.08	78.5	26.74	-73.67	8.25	56750	37.7	70	11.58
1	5/20/15 23:42	5.09	78.6	26.74	-73.68	8.25	56780	37.72	70	11.56
1	5/20/15 23:43	5.08	78.5	26.74	-73.6	8.25	56720	37.68	70	11.55
1	5/20/15 23:44	5.08	78.3	26.74	-73.61	8.25	56560	37.56	70	11.55
1	5/20/15 23:45	5.07	78.3	26.74	-73.63	8.25	56790	37.74	70	11.55
1	5/20/15 23:46	5.05	78	26.74	-73.55	8.25	56640	37.63	70	11.55
1	5/20/15 23:47	5.07	78.4	26.74	-73.59	8.25	56790	37.73	70	11.56
1	5/20/15 23:48	5.06	78.2	26.74	-73.56	8.25	56810	37.75	70	11.55
1	5/20/15 23:49	5.05	78	26.74	-73.42	8.25	56710	37.68	70	11.55
1	5/20/15 23:50	5.03	77.7	26.74	-73.42	8.25	56780	37.73	70	11.53
1	5/20/15 23:51	5.02	77.5	26.74	-73.39	8.25	56740	37.7	70	11.55
1	5/20/15 23:52	5.02	77.6	26.74	-73.33	8.25	56790	37.74	70	11.56
1	5/20/15 23:53	5.02	77.5	26.74	-73.35	8.25	56780	37.73	70	11.53
1	5/20/15 23:54	5.02	77.5	26.74	-73.32	8.25	56760	37.71	70	11.55
1	5/20/15 23:55	5.02	77.4	26.74	-73.31	8.25	56630	37.62	70	11.53
1	5/20/15 23:56	5.01	77.4	26.74	-73.26	8.25	56780	37.73	70	11.51
1	5/20/15 23:57	5.01	77.4	26.74	-73.27	8.25	56850	37.78	70	11.53
1	5/20/15 23:58	4.99	77.1	26.74	-73.21	8.25	56700	37.67	70	11.51
1	5/20/15 23:59	4.98	76.9	26.74	-73.2	8.25	56710	37.67	70	11.53
1	5/21/15 0:00	4.96	76.6	26.74	-73.12	8.25	56670	37.65	70	11.53
1	5/21/15 0:01	4.96	76.5	26.74	-72.99	8.25	56670	37.64	70	11.53
1	5/21/15 0:02	4.97	76.7	26.74	-72.98	8.25	56760	37.71	70	11.49
1	5/21/15 0:03	4.94	76.3	26.74	-72.98	8.25	56780	37.73	70	11.53
1	5/21/15 0:04	4.93	76.1	26.74	-72.92	8.25	56720	37.68	70	11.51
1	5/21/15 0:05	4.93	76.2	26.74	-72.81	8.25	56730	37.69	70	11.53
1	5/21/15 0:06	4.94	76.3	26.74	-72.85	8.25	56770	37.72	70	11.49
1	5/21/15 0:07	4.95	76.4	26.74	-72.9	8.25	56690	37.66	70	11.53
1	5/21/15 0:08	4.95	76.4	26.74	-72.9	8.25	56670	37.65	70	11.49
1	5/21/15 0:09	4.94	76.2	26.74	-72.89	8.25	56670	37.65	70	11.49
1	5/21/15 0:10	4.94	76.3	26.74	-72.92	8.25	56740	37.7	70	11.49
1	5/21/15 0:11	4.94	76.3	26.73	-73.01	8.25	56750	37.7	70	11.49
1	5/21/15 0:12	4.99	77	26.73	-73.01	8.25	56730	37.69	70	11.51
1	5/21/15 0:13	4.98	76.9	26.73	-72.97	8.25	56760	37.71	70	11.48
1	5/21/15 0:14	4.98	76.9	26.74	-72.94	8.25	56660	37.63	70	11.46
1	5/21/15 0:15	4.96	76.5	26.73	-72.93	8.25	56640	37.63	70	11.48
1	5/21/15 0:16	4.97	76.8	26.73	-72.89	8.25	56800	37.75	70	11.49
1	5/21/15 0:17	4.98	76.8	26.73	-72.86	8.25	56640	37.62	70	11.49
1	5/21/15 0:18	4.98	76.9	26.74	-72.67	8.25	56680	37.65	70	11.46
1	5/21/15 0:19	4.97	76.7	26.74	-72.56	8.24	56730	37.69	70	11.48
1	5/21/15 0:20	4.97	76.8	26.73	-72.48	8.24	56670	37.65	70	11.48
1	5/21/15 0:21	4.97	76.7	26.73	-72.55	8.24	56670	37.64	70	11.49
1	5/21/15 0:22	4.96	76.5	26.73	-72.67	8.25	56750	37.7	70	11.46
1	5/21/15 0:23	4.97	76.7	26.73	-72.71	8.25	56750	37.71	70	11.48
1	5/21/15 0:24	4.94	76.3	26.73	-72.68	8.25	56780	37.73	70	11.44
1	5/21/15 0:25	4.95	76.4	26.73	-72.74	8.25	56770	37.72	70	11.44
1	5/21/15 0:26	4.96	76.6	26.73	-72.68	8.25	56760	37.71	70	11.44
1	5/21/15 0:27	4.97	76.8	26.73	-72.68	8.25	56800	37.74	70	11.44
1	5/21/15 0:28	4.97	76.7	26.73	-72.8	8.25	56700	37.67	70	11.48
1	5/21/15 0:29	5	77.2	26.73	-72.89	8.25	56720	37.68	70	11.44
1	5/21/15 0:30	5	77.3	26.73	-72.84	8.25	56720	37.68	70	11.46
1	5/21/15 0:31	4.99	77.1	26.74	-72.83	8.25	56660	37.64	70	11.43
1	5/21/15 0:32	4.97	76.8	26.73	-72.74	8.25	56670	37.65	70	11.44
1	5/21/15 0:33	4.97	76.7	26.74	-72.74	8.25	56750	37.71	70	11.44
1	5/21/15 0:34	4.98	76.8	26.74	-72.65	8.24	56690	37.66	70	11.44
1	5/21/15 0:35	4.95	76.4	26.74	-72.55	8.24	56770	37.72	70	11.48
1	5/21/15 0:36	4.95	76.4	26.74	-72.51	8.24	56710	37.68	70	11.44
1	5/21/15 0:37	4.95	76.4	26.74	-72.46	8.24	56700	37.67	70	11.43
1	5/21/15 0:38	4.96	76.5	26.74	-72.55	8.24	56650	37.63	70	11.44
1	5/21/15 0:39	4.94	76.3	26.74	-72.47	8.24	56680	37.65	70	11.43
1	5/21/15 0:40	4.94	76.3	26.74	-72.42	8.24	56700	37.67	70	11.46
1	5/21/15 0:41	4.93	76.1	26.74	-72.38	8.24	56700	37.67	70	11.43
1	5/21/15 0:42	4.93	76	26.74	-72.38	8.24	56680	37.66	70	11.44
1	5/21/15 0:43	4.91	75.8	26.74	-72.35	8.24	56710	37.67	70	11.46
1	5/21/15 0:44	4.91	75.8	26.74	-72.48	8.24	56670	37.64	70	11.43
1	5/21/15 0:45	4.92	75.9	26.74	-72.38	8.24	56640	37.62	70	11.43
1	5/21/15 0:46	4.92	75.9	26.74	-72.33	8.24	56700	37.67	70	11.44
1	5/21/15 0:47	4.9	75.7	26.74	-72.35	8.24	56780	37.72	70	11.43
1	5/21/15 0:48	4.91	75.8	26.74	-72.21	8.24	56640	37.62	70	11.44
1	5/21/15 0:49	4.93	76.1	26.74	-72.27	8.24	56750	37.71	70	11.44
1	5/21/15 0:50	4.91	75.8	26.74	-72.2	8.24	56730	37.69	70	11.43
1	5/21/15 0:51	4.92	75.9	26.74	-72.22	8.24	56630	37.61	70	11.41
1	5/21/15 0:52	4.93	76	26.74	-72.26	8.24	56680	37.65	70	11.43
1	5/21/15 0:53	4.93	76.1	26.74	-72.17	8.24	56690	37.66	70	11.41
1	5/21/15 0:54	4.94	76.4	26.74	-72.23	8.24	56810	37.75	70	11.39
1	5/21/15 0:55	4.92	76	26.73	-72.29	8.24	56710	37.67	70	11.39
1	5/21/15 0:56	4.95	76.4	26.73	-72.26	8.24	56760	37.71	70	11.41
1	5/21/15 0:57	4.93	76.1	26.73	-72.28	8.24	56710	37.67	70	11.39
1	5/21/15 0:58	4.93	76.1	26.73	-72.3	8.24	56720	37.68	70	11.41
1	5/21/15 0:59	4.91	75.8	26.73	-72.33	8.24	56770	37.72	70	11.39
1	5/21/15 1:00	4.93	76.1	26.73	-72.34	8.24	56700	37.67	70	11.41
1	5/21/15 1:01	4.91	75.8	26.73	-72.27	8.24	56780	37.73	70	11.39
1	5/21/15 1:02	4.9	75.7	26.73	-72.24	8.24	56810	37.75	70	11.36
1	5/21/15 1:03	4.89	75.5	26.73	-72.22	8.24	56670	37.65	70	11.38
1	5/21/15 1:04	4.9	75.7	26.73	-72.25	8.24	56700	37.67	70	11.41
1	5/21/15 1:05	4.93	76.1	26.73	-72.28	8.24	56720	37.68	70	11.38
1	5/21/15 1:06	4.93	76.1	26.73	-72.31	8.24	56740	37.7	70	11.38
1	5/21/15 1:07	4.92	76	26.73	-72.25	8.24	56710	37.67	70	11.39
1	5/21/15 1:08	4.9	75.6	26.73	-72.28	8.24	56690	37.66	70	11.41
1	5/21/15 1:09	4.93	76	26.73	-72.23	8.24	56730	37.69	70	11.39
1	5/21/15 1:10	4.92	76	26.73	-72.19	8.24	56680	37.65	70	11.39
1	5/21/15 1:11	4.91	75.9	26.73	-72.26	8.24	56810	37.75	70	11.39
1	5/21/15 1:12	4.91	75.8	26.73	-72.18	8.24	56670	37.64	70	11.34
1	5/21/15 1:13	4.93	76.1	26.73	-72.29	8.24	56690	37.66	70	11.38
1	5/21/15 1:14	4.94	76.3	26.72	-72.32	8.24	56710	37.67	70	11.38
1	5/21/15 1:15	4.94	76.3	26.73	-72.31	8.24	56840	37.77	70	11.39
1	5/21/15 1:16	4.94	76.3	26.73	-72.29	8.24	56780	37.73	70	11.38
1	5/21/15 1:17	4.94	76.2	26.72	-72.28	8.24	56730	37.69	70	11.38
1	5/21/15 1:18	4.92	75.9	26.72	-72.19	8.24	56680	37.66	70	11.38
1	5/21/15 1:19	4.93	76.1	26.72	-72.15	8.24	56720	37.68	70	11.39
1	5/21/15 1:20	4.9	75.7	26.72	-72.1	8.24	56740	37.7	70	11.38
1	5/21/15 1:21	4.88	75.4	26.72	-72.05	8.24	56680	37.65	70	11.36
1	5/21/15 1:22	4.88	75.3	26.72	-72.14	8.24	56750	37.7	70	11.38
