SENS_ID	SDN	TC	COND	O2	O2satper	pHinsitu	ORP	Vbatt	VpH	COVER
1	9/5/11 11:55	22.48	197.4	7.79	90	8.03	184	11	-89.76	Algae
1	9/5/11 12:00	22.64	198.7	7.73	89.6	8.02	190	11.02	-89.2	Algae
1	9/5/11 12:05	22.81	199.1	7.71	89.6	8.01	193	11	-88.8	Algae
1	9/5/11 12:10	22.95	199.6	7.68	89.5	8	196	11.02	-88.36	Algae
1	9/5/11 12:15	23.32	203.6	7.71	90.5	8	195	11.04	-88.5	Algae
1	9/5/11 12:20	23.61	203.7	7.7	90.8	7.99	196	11.05	-87.88	Algae
1	9/5/11 12:25	23.98	204.1	7.67	91.1	7.97	196	11.07	-86.73	Algae
1	9/5/11 12:30	24.35	204.4	7.66	91.6	7.95	196	11.05	-85.85	Algae
1	9/5/11 12:35	24.67	204.9	7.67	92.3	7.93	195	11.07	-84.67	Algae
1	9/5/11 12:40	25.07	204.8	7.66	92.8	7.92	194	11.07	-84.16	Algae
1	9/5/11 12:45	25.38	205	7.64	93.2	7.9	193	11.09	-83.41	Algae
1	9/5/11 12:50	25.91	205.3	7.65	94.3	7.89	192	11.05	-82.77	Algae
1	9/5/11 12:55	26.25	205.7	7.68	95.1	7.88	190	11.1	-82.43	Algae
1	9/5/11 13:00	26.49	231.5	7.66	95.3	7.88	189	11.05	-82.12	Algae
1	9/5/11 13:05	26.66	242.2	7.66	95.6	7.87	188	11.09	-81.69	Algae
1	9/5/11 13:10	26.98	55000	7.15	110.1	7.99	225	11.07	-88.28	Algae
1	9/5/11 13:15	26.95	54880	7.23	111.1	7.99	218	11.02	-88.32	Algae
1	9/5/11 13:20	26.98	55040	7.25	111.6	7.98	211	11	-87.95	Algae
1	9/5/11 13:25	27.01	55200	7.32	112.8	7.98	205	11.04	-87.89	Algae
1	9/5/11 13:30	27.21	54750	7.37	113.7	7.98	199	10.99	-87.78	Algae
1	9/5/11 13:35	27.18	54950	7.39	114.1	7.97	195	11.02	-87.71	Algae
1	9/5/11 13:40	27.24	54990	7.43	114.8	7.97	190	10.99	-87.7	Algae
1	9/5/11 13:45	27.29	54930	7.48	115.7	7.98	187	11.02	-87.77	Algae
1	9/5/11 13:50	27.25	54890	7.56	116.8	7.98	184	10.99	-88.05	Algae
1	9/5/11 13:55	27.29	54870	7.59	117.3	7.98	181	10.97	-88.04	Algae
1	9/5/11 14:00	27.24	55060	7.62	117.8	7.98	178	10.97	-88.03	Algae
1	9/5/11 14:05	27.21	54990	7.65	118.1	7.98	176	10.99	-88.1	Algae
1	9/5/11 14:10	27.28	54970	7.58	117.2	7.98	175	10.99	-87.94	Algae
1	9/5/11 14:15	27.22	54600	7.62	117.6	7.98	173	10.95	-87.95	Algae
1	9/5/11 14:20	27.2	54880	7.79	120.2	7.99	171	10.97	-88.32	Algae
1	9/5/11 14:25	27.26	55010	7.63	117.9	7.98	170	10.97	-88.11	Algae
1	9/5/11 14:30	27.27	54990	7.63	118	7.98	169	10.93	-87.94	Algae
1	9/5/11 14:35	27.33	55010	7.67	118.7	7.99	168	10.95	-88.39	Algae
1	9/5/11 14:40	27.35	54690	7.73	119.5	7.98	167	10.93	-88.2	Algae
1	9/5/11 14:45	27.32	54900	7.73	119.6	7.98	166	10.95	-88.07	Algae
1	9/5/11 14:50	27.33	55000	7.78	120.5	7.98	164	10.93	-88.25	Algae
1	9/5/11 14:55	27.34	55010	7.76	120.1	7.99	164	10.93	-88.45	Algae
1	9/5/11 15:00	27.36	54830	7.66	118.6	7.98	163	10.95	-88.16	Algae
1	9/5/11 15:05	27.28	54970	7.71	119.2	7.98	162	10.92	-88.12	Algae
1	9/5/11 15:10	27.34	55000	7.66	118.6	7.98	161	10.95	-87.81	Algae
1	9/5/11 15:15	27.32	54910	7.73	119.6	7.98	160	10.93	-87.94	Algae
1	9/5/11 15:20	27.34	54910	7.71	119.4	7.98	160	10.92	-88.21	Algae
1	9/5/11 15:25	27.33	54910	7.62	117.9	7.98	159	10.9	-88.02	Algae
1	9/5/11 15:30	27.25	55070	7.66	118.4	7.99	159	10.78	-88.32	Algae
1	9/5/11 15:35	27.27	55020	7.68	118.7	7.98	158	10.92	-88.28	Algae
1	9/5/11 15:40	27.22	54880	7.53	116.2	7.98	158	10.9	-87.93	Algae
1	9/5/11 15:45	27.2	54920	7.53	116.2	7.98	157	10.9	-87.95	Algae
1	9/5/11 15:50	27.17	55020	7.54	116.4	7.98	157	10.88	-88.17	Algae
1	9/5/11 15:55	27.13	54960	7.47	115.2	7.98	157	10.88	-87.97	Algae
1	9/5/11 16:00	27.1	55000	7.37	113.6	7.97	156	10.9	-87.59	Algae
1	9/5/11 16:05	27.11	55020	7.3	112.6	7.98	156	10.9	-87.78	Algae
1	9/5/11 16:10	27.07	54930	7.28	112.2	7.97	156	10.88	-87.6	Algae
1	9/5/11 16:15	27.07	55010	7.3	112.6	7.98	155	10.87	-87.72	Algae
1	9/5/11 16:20	27.03	55020	7.25	111.7	7.97	155	10.88	-87.53	Algae
1	9/5/11 16:25	26.99	55020	7.13	109.8	7.97	155	10.87	-87.35	Algae
1	9/5/11 16:30	27.01	54920	7.03	108.3	7.97	155	10.85	-87.2	Algae
1	9/5/11 16:35	26.97	54990	6.94	106.8	7.96	154	10.88	-87.06	Algae
1	9/5/11 16:40	26.96	55000	6.85	105.4	7.96	154	10.88	-86.73	Algae
1	9/5/11 16:45	26.96	55010	6.83	105.1	7.96	154	10.88	-86.8	Algae
1	9/5/11 16:50	26.95	54940	6.73	103.5	7.95	153	10.83	-86.49	Algae
1	9/5/11 16:55	26.95	55040	6.68	102.7	7.95	153	10.88	-86.28	Algae
1	9/5/11 17:00	26.92	54930	6.63	101.8	7.95	153	10.83	-86.28	Algae
1	9/5/11 17:05	26.93	55010	6.57	101	7.95	152	10.88	-86.24	Algae
1	9/5/11 17:10	26.91	54940	6.52	100.2	7.95	152	10.83	-86.16	Algae
1	9/5/11 17:15	26.89	54930	6.47	99.4	7.94	152	10.87	-86.01	Algae
1	9/5/11 17:20	26.89	54970	6.4	98.4	7.94	152	10.85	-85.92	Algae
1	9/5/11 17:25	26.87	54920	6.4	98.3	7.94	151	10.83	-85.95	Algae
1	9/5/11 17:30	26.83	55010	6.35	97.6	7.94	151	10.85	-85.76	Algae
1	9/5/11 17:35	26.82	54960	6.28	96.4	7.94	151	10.83	-85.55	Algae
1	9/5/11 17:40	26.81	55100	6.18	94.9	7.94	151	10.83	-85.51	Algae
1	9/5/11 17:45	26.81	54910	6.13	94.1	7.93	151	10.85	-85.4	Algae
1	9/5/11 17:50	26.79	55010	6.05	92.7	7.93	151	10.85	-85.25	Algae
1	9/5/11 17:55	26.77	54930	5.98	91.7	7.93	150	10.85	-84.92	Algae
1	9/5/11 18:00	26.79	54940	5.93	91	7.93	150	10.83	-85	Algae
1	9/5/11 18:05	26.78	54970	5.86	89.8	7.93	150	10.82	-84.9	Algae
1	9/5/11 18:10	26.77	55050	5.83	89.4	7.92	150	10.83	-84.58	Algae
1	9/5/11 18:15	26.77	54980	5.74	88	7.91	150	10.82	-84.28	Algae
1	9/5/11 18:20	26.77	54940	5.68	87	7.92	149	10.82	-84.37	Algae
1	9/5/11 18:25	26.77	54960	5.67	87	7.91	149	10.82	-84.21	Algae
1	9/5/11 18:30	26.77	54950	5.59	85.6	7.91	149	10.82	-84.17	Algae
1	9/5/11 18:35	26.76	54960	5.55	85.1	7.91	149	10.82	-83.94	Algae
1	9/5/11 18:40	26.75	54960	5.54	84.9	7.91	149	10.83	-84.01	Algae
1	9/5/11 18:45	26.75	55010	5.54	85	7.91	148	10.83	-83.93	Algae
1	9/5/11 18:50	26.74	54930	5.49	84.1	7.9	148	10.8	-83.76	Algae
1	9/5/11 18:55	26.72	55100	5.47	83.9	7.9	148	10.83	-83.74	Algae
1	9/5/11 19:00	26.72	54940	5.42	83.1	7.9	148	10.82	-83.72	Algae
1	9/5/11 19:05	26.71	54980	5.37	82.2	7.9	146	10.8	-83.6	Algae
1	9/5/11 19:10	26.71	55000	5.29	81	7.9	145	10.78	-83.44	Algae
1	9/5/11 19:15	26.7	54970	5.3	81.2	7.9	143	10.8	-83.31	Algae
1	9/5/11 19:20	26.69	54930	5.29	81	7.89	141	10.78	-83.22	Algae
1	9/5/11 19:25	26.68	55040	5.25	80.4	7.89	140	10.82	-83.21	Algae
1	9/5/11 19:30	26.69	54970	5.2	79.6	7.89	140	10.76	-82.94	Algae
1	9/5/11 19:35	26.68	54910	5.17	79.1	7.89	140	10.82	-82.87	Algae
1	9/5/11 19:40	26.68	54960	5.14	78.6	7.89	139	10.8	-82.86	Algae
1	9/5/11 19:45	26.67	54950	5.13	78.5	7.89	142	10.78	-82.81	Algae
1	9/5/11 19:50	26.67	54940	5.09	77.9	7.89	140	10.8	-82.69	Algae
1	9/5/11 19:55	26.67	54970	5.04	77.1	7.88	140	10.76	-82.55	Algae
1	9/5/11 20:00	26.66	55020	5.04	77.2	7.88	140	10.78	-82.66	Algae
1	9/5/11 20:05	26.66	54960	5.05	77.2	7.88	139	10.78	-82.55	Algae
1	9/5/11 20:10	26.66	54960	5.01	76.7	7.88	140	10.78	-82.49	Algae
1	9/5/11 20:15	26.65	55050	5.02	76.8	7.88	141	10.78	-82.46	Algae
1	9/5/11 20:20	26.64	54920	4.98	76.2	7.88	141	10.78	-82.35	Algae
1	9/5/11 20:25	26.64	55010	4.96	76	7.87	141	10.78	-82.05	Algae
1	9/5/11 20:30	26.63	54970	4.97	76	7.88	141	10.75	-82.39	Algae
1	9/5/11 20:35	26.63	54960	4.97	76	7.88	142	10.78	-82.2	Algae
1	9/5/11 20:40	26.63	54960	4.89	74.8	7.88	141	10.75	-82.26	Algae
1	9/5/11 20:45	26.62	55050	4.87	74.6	7.87	146	10.76	-81.98	Algae
1	9/5/11 20:50	26.62	55010	4.93	75.5	7.88	146	10.75	-82.21	Algae
1	9/5/11 20:55	26.61	54970	4.94	75.6	7.88	147	10.78	-82.21	Algae
1	9/5/11 21:00	26.61	54980	4.92	75.2	7.87	149	10.76	-81.97	Algae
1	9/5/11 21:05	26.6	54950	4.9	75	7.88	148	10.76	-82.15	Algae
1	9/5/11 21:10	26.6	55010	4.93	75.4	7.87	151	10.75	-82.07	Algae
1	9/5/11 21:15	26.6	54970	4.94	75.6	7.87	145	10.75	-82.09	Algae
1	9/5/11 21:20	26.6	55000	4.86	74.3	7.87	145	10.73	-81.92	Algae
1	9/5/11 21:25	26.6	55050	4.87	74.6	7.87	144	10.76	-81.82	Algae
1	9/5/11 21:30	26.6	54920	4.89	74.7	7.87	143	10.75	-81.92	Algae
1	9/5/11 21:35	26.6	54930	4.91	75.1	7.87	142	10.75	-82	Algae
1	9/5/11 21:40	26.59	55030	4.93	75.4	7.87	143	10.71	-82.05	Algae
1	9/5/11 21:45	26.59	54920	4.94	75.5	7.88	144	10.75	-82.12	Algae
1	9/5/11 21:50	26.59	54960	4.89	74.8	7.87	147	10.76	-81.75	Algae
1	9/5/11 21:55	26.58	54860	4.88	74.6	7.87	147	10.73	-81.84	Algae
1	9/5/11 22:00	26.58	54890	4.94	75.4	7.87	152	10.75	-81.66	Algae
1	9/5/11 22:05	26.58	55010	4.84	74	7.87	150	10.73	-81.87	Algae
1	9/5/11 22:10	26.58	54940	4.83	73.9	7.87	151	10.75	-81.85	Algae
1	9/5/11 22:15	26.57	55020	4.82	73.7	7.87	151	10.75	-81.67	Algae
1	9/5/11 22:20	26.57	54960	4.84	73.9	7.87	151	10.73	-81.83	Algae
1	9/5/11 22:25	26.56	54890	4.89	74.7	7.87	154	10.71	-81.62	Algae
1	9/5/11 22:30	26.56	54900	4.9	74.9	7.87	155	10.73	-81.84	Algae
1	9/5/11 22:35	26.56	54980	4.88	74.6	7.87	155	10.75	-81.67	Algae
1	9/5/11 22:40	26.55	54920	4.91	75	7.87	157	10.68	-81.58	Algae
1	9/5/11 22:45	26.55	54950	4.86	74.3	7.87	162	10.71	-81.75	Algae
1	9/5/11 22:50	26.54	54860	4.88	74.5	7.87	162	10.71	-81.77	Algae
1	9/5/11 22:55	26.54	55000	4.9	74.9	7.87	161	10.71	-81.71	Algae
1	9/5/11 23:00	26.53	54980	4.9	74.8	7.87	160	10.73	-81.74	Algae
1	9/5/11 23:05	26.53	54980	4.89	74.6	7.87	160	10.71	-81.67	Algae
1	9/5/11 23:10	26.52	54950	4.92	75.1	7.87	161	10.71	-81.85	Algae
1	9/5/11 23:15	26.52	54980	4.87	74.4	7.87	163	10.7	-81.71	Algae
1	9/5/11 23:20	26.52	54870	4.92	75.1	7.87	167	10.75	-81.75	Algae
1	9/5/11 23:25	26.52	55040	4.9	74.8	7.87	169	10.73	-81.76	Algae
1	9/5/11 23:30	26.51	55010	4.93	75.3	7.87	173	10.71	-81.84	Algae
1	9/5/11 23:35	26.51	54910	4.94	75.4	7.87	176	10.73	-81.8	Algae
1	9/5/11 23:40	26.51	54880	4.91	74.9	7.87	179	10.7	-81.65	Algae
1	9/5/11 23:45	26.51	54800	4.9	74.8	7.86	181	10.7	-81.5	Algae
1	9/5/11 23:50	26.51	55000	4.92	75.2	7.87	185	10.68	-81.61	Algae
1	9/5/11 23:55	26.5	54910	4.94	75.4	7.87	185	10.63	-81.66	Algae
1	9/6/11 0:00	26.5	54910	4.95	75.5	7.87	187	10.71	-81.72	Algae
1	9/6/11 0:05	26.5	54930	5.01	76.5	7.87	188	10.71	-81.87	Algae
1	9/6/11 0:10	26.5	54870	5.07	77.3	7.87	189	10.71	-81.97	Algae
1	9/6/11 0:15	26.5	54920	5.01	76.5	7.87	190	10.71	-81.87	Algae
1	9/6/11 0:20	26.5	54980	5.06	77.2	7.87	190	10.68	-81.78	Algae
1	9/6/11 0:25	26.5	54930	5.03	76.8	7.87	191	10.7	-81.83	Algae
1	9/6/11 0:30	26.5	54930	4.99	76.1	7.87	193	10.7	-81.68	Algae
1	9/6/11 0:35	26.5	55000	4.93	75.2	7.87	194	10.71	-81.69	Algae
1	9/6/11 0:40	26.5	54990	4.92	75.1	7.86	194	10.7	-81.54	Algae
1	9/6/11 0:45	26.49	54960	4.93	75.2	7.87	196	10.66	-81.62	Algae
1	9/6/11 0:50	26.49	54890	4.96	75.6	7.87	202	10.7	-81.69	Algae
1	9/6/11 0:55	26.48	54850	4.91	74.8	7.87	203	10.7	-81.72	Algae
1	9/6/11 1:00	26.48	54920	4.96	75.7	7.87	201	10.71	-81.6	Algae
1	9/6/11 1:05	26.48	54910	4.88	74.5	7.86	197	10.71	-81.54	Algae
1	9/6/11 1:10	26.48	54890	4.91	74.8	7.86	197	10.71	-81.52	Algae
1	9/6/11 1:15	26.47	54900	4.93	75.3	7.87	202	10.7	-81.57	Algae
1	9/6/11 1:20	26.47	54990	4.92	75	7.87	203	10.68	-81.7	Algae
1	9/6/11 1:25	26.46	54900	4.95	75.6	7.87	206	10.68	-81.7	Algae
1	9/6/11 1:30	26.46	54990	4.96	75.7	7.87	210	10.7	-81.91	Algae
1	9/6/11 1:35	26.46	54900	4.97	75.9	7.87	211	10.68	-81.94	Algae
1	9/6/11 1:40	26.46	54910	5.06	77.2	7.87	215	10.68	-81.99	Algae
1	9/6/11 1:45	26.46	54970	5.06	77.2	7.87	217	10.66	-82.02	Algae
1	9/6/11 1:50	26.46	54940	5.07	77.4	7.87	218	10.68	-82.05	Algae
1	9/6/11 1:55	26.46	54940	5.1	77.8	7.87	220	10.7	-81.96	Algae
1	9/6/11 2:00	26.46	54970	5.08	77.5	7.87	222	10.68	-82.03	Algae
1	9/6/11 2:05	26.46	54940	5.12	78.2	7.88	207	10.68	-82.16	Algae
1	9/6/11 2:10	26.46	55010	5.13	78.3	7.88	220	10.66	-82.12	Algae
1	9/6/11 2:15	26.46	55020	5.14	78.5	7.87	232	10.68	-82.08	Algae
1	9/6/11 2:20	26.47	54860	5.13	78.2	7.88	231	10.65	-82.1	Algae
1	9/6/11 2:25	26.46	54910	5.13	78.2	7.88	237	10.68	-82.12	Algae
1	9/6/11 2:30	26.47	55060	5.08	77.5	7.87	231	10.68	-82.04	Algae
1	9/6/11 2:35	26.46	54860	5.08	77.4	7.88	229	10.66	-82.22	Algae
1	9/6/11 2:40	26.47	54860	5.12	78.1	7.88	226	10.65	-82.33	Algae
1	9/6/11 2:45	26.46	54910	5.12	78	7.88	224	10.66	-82.19	Algae
1	9/6/11 2:50	26.46	55000	5.08	77.5	7.88	223	10.66	-82.15	Algae
1	9/6/11 2:55	26.46	54950	5.1	77.9	7.88	222	10.65	-82.25	Algae
1	9/6/11 3:00	26.46	54890	5.1	77.8	7.88	221	10.68	-82.18	Algae
1	9/6/11 3:05	26.46	54800	5.1	77.8	7.88	221	10.68	-82.27	Algae
1	9/6/11 3:10	26.46	54990	5.04	76.9	7.88	220	10.68	-82.16	Algae
1	9/6/11 3:15	26.46	54970	5.1	77.8	7.88	219	10.68	-82.23	Algae
1	9/6/11 3:20	26.46	54960	5.12	78.1	7.88	219	10.66	-82.22	Algae
1	9/6/11 3:25	26.46	54900	5.09	77.7	7.87	219	10.66	-81.97	Algae
1	9/6/11 3:30	26.46	54860	5.07	77.3	7.88	219	10.65	-82.17	Algae
1	9/6/11 3:35	26.46	54920	5.05	77	7.87	219	10.65	-82.04	Algae
1	9/6/11 3:40	26.46	54920	5.02	76.6	7.87	219	10.63	-82.03	Algae
1	9/6/11 3:45	26.46	54960	4.98	76	7.87	219	10.68	-81.95	Algae
1	9/6/11 3:50	26.46	54920	5.01	76.4	7.87	218	10.65	-81.98	Algae
1	9/6/11 3:55	26.46	54980	5.02	76.5	7.87	218	10.65	-81.92	Algae
1	9/6/11 4:00	26.46	55040	4.98	76	7.87	218	10.65	-81.75	Algae
1	9/6/11 4:05	26.46	54920	4.95	75.5	7.87	218	10.63	-81.86	Algae
1	9/6/11 4:10	26.46	54850	5	76.3	7.87	218	10.61	-81.91	Algae
1	9/6/11 4:15	26.46	55010	4.98	76.1	7.87	218	10.68	-81.83	Algae
1	9/6/11 4:20	26.46	54860	4.94	75.4	7.87	218	10.66	-81.66	Algae
1	9/6/11 4:25	26.46	54890	4.97	75.8	7.87	218	10.68	-81.84	Algae
1	9/6/11 4:30	26.46	54930	4.99	76.1	7.87	218	10.66	-81.89	Algae
1	9/6/11 4:35	26.46	54870	5	76.2	7.87	218	10.66	-81.91	Algae
1	9/6/11 4:40	26.46	54970	4.97	75.8	7.87	218	10.66	-81.76	Algae
1	9/6/11 4:45	26.46	54890	4.94	75.3	7.87	218	10.66	-81.64	Algae
1	9/6/11 4:50	26.46	54940	4.94	75.4	7.87	218	10.63	-81.69	Algae
1	9/6/11 4:55	26.46	54920	4.87	74.3	7.87	218	10.66	-81.71	Algae
1	9/6/11 5:00	26.46	54850	4.92	75	7.87	218	10.66	-81.8	Algae
1	9/6/11 5:05	26.45	55020	4.91	74.9	7.87	218	10.63	-81.62	Algae
1	9/6/11 5:10	26.46	54960	4.87	74.3	7.87	218	10.63	-81.54	Algae
1	9/6/11 5:15	26.46	54880	4.78	72.9	7.86	217	10.66	-81.41	Algae
1	9/6/11 5:20	26.46	54990	4.82	73.6	7.86	217	10.65	-81.38	Algae
1	9/6/11 5:25	26.45	54920	4.83	73.7	7.86	217	10.65	-81.52	Algae
1	9/6/11 5:30	26.45	55100	4.78	73	7.86	217	10.65	-81.45	Algae
1	9/6/11 5:35	26.45	54900	4.76	72.7	7.86	217	10.63	-81.29	Algae
1	9/6/11 5:40	26.45	54920	4.85	74	7.86	216	10.65	-81.46	Algae
1	9/6/11 5:45	26.45	54940	4.86	74.2	7.86	216	10.65	-81.21	Algae
1	9/6/11 5:50	26.45	54960	4.7	71.8	7.86	215	10.63	-81.03	Algae
1	9/6/11 5:55	26.45	54990	4.7	71.7	7.86	215	10.63	-81.28	Algae
1	9/6/11 6:00	26.45	54970	4.72	72	7.85	215	10.65	-80.96	Algae
1	9/6/11 6:05	26.45	54900	4.68	71.3	7.86	214	10.59	-81.14	Algae
1	9/6/11 6:10	26.44	54980	4.73	72.2	7.86	214	10.65	-81.06	Algae
1	9/6/11 6:15	26.44	54930	4.74	72.3	7.86	214	10.61	-81.2	Algae
1	9/6/11 6:20	26.44	54890	4.76	72.5	7.86	214	10.63	-81.06	Algae
1	9/6/11 6:25	26.44	54980	4.73	72.1	7.86	221	10.63	-81.09	Algae
1	9/6/11 6:30	26.44	54850	4.73	72.1	7.86	219	10.63	-81.28	Algae
1	9/6/11 6:35	26.44	54990	4.66	71	7.85	218	10.61	-80.81	Algae
1	9/6/11 6:40	26.44	54930	4.64	70.8	7.85	217	10.63	-80.92	Algae
1	9/6/11 6:45	26.44	54900	4.67	71.3	7.85	216	10.63	-80.96	Algae
1	9/6/11 6:50	26.44	54940	4.72	71.9	7.86	215	10.59	-81.23	Algae
1	9/6/11 6:55	26.44	54880	4.71	71.7	7.85	215	10.61	-80.89	Algae
1	9/6/11 7:00	26.44	54980	4.7	71.7	7.86	215	10.65	-81.36	Algae
1	9/6/11 7:05	26.44	54980	4.77	72.7	7.86	215	10.65	-81.37	Algae
1	9/6/11 7:10	26.44	54920	4.81	73.4	7.87	216	10.61	-81.58	Algae
1	9/6/11 7:15	26.44	54960	4.83	73.6	7.86	216	10.63	-81.25	Algae
1	9/6/11 7:20	26.45	54800	4.96	75.6	7.87	216	10.63	-81.56	Algae
1	9/6/11 7:25	26.47	54970	4.91	75	7.86	216	10.61	-81.53	Algae
1	9/6/11 7:30	26.47	54830	4.93	75.2	7.87	217	10.61	-81.75	Algae
1	9/6/11 7:35	26.48	54910	5.03	76.8	7.87	216	10.61	-81.97	Algae
1	9/6/11 7:40	26.49	54900	5.13	78.2	7.88	217	10.63	-82.13	Algae
1	9/6/11 7:45	26.51	54920	5.21	79.6	7.88	217	10.58	-82.34	Algae
1	9/6/11 7:50	26.53	54910	5.24	80	7.88	217	10.61	-82.38	Algae
1	9/6/11 7:55	26.56	54900	5.33	81.5	7.89	217	10.58	-82.73	Algae
1	9/6/11 8:00	26.54	54930	5.43	83	7.89	218	10.61	-82.86	Algae
1	9/6/11 8:05	26.55	54930	5.48	83.7	7.89	218	10.59	-82.88	Algae
1	9/6/11 8:10	26.56	54890	5.51	84.2	7.89	219	10.61	-82.93	Algae
1	9/6/11 8:15	26.6	54880	5.58	85.2	7.9	219	10.59	-83.46	Algae
1	9/6/11 8:20	26.57	55010	5.68	86.8	7.9	219	10.61	-83.31	Algae
1	9/6/11 8:25	26.62	54900	5.72	87.4	7.9	219	10.59	-83.61	Algae
1	9/6/11 8:30	26.65	54980	5.82	89	7.91	219	10.59	-83.95	Algae
1	9/6/11 8:35	26.67	54920	5.89	90.1	7.91	220	10.63	-84.06	Algae
1	9/6/11 8:40	26.67	54930	5.98	91.5	7.91	220	10.61	-84.02	Algae
1	9/6/11 8:45	26.7	54890	6.07	93	7.92	220	10.59	-84.46	Algae
1	9/6/11 8:50	26.73	54830	6.13	93.9	7.92	220	10.61	-84.57	Algae
1	9/6/11 8:55	26.77	54990	6.25	95.8	7.93	220	10.59	-85	Algae
1	9/6/11 9:00	26.79	54910	6.36	97.6	7.93	220	10.59	-85.17	Algae
1	9/6/11 9:05	26.85	54790	6.48	99.4	7.93	219	10.59	-85.4	Algae
1	9/6/11 9:10	26.85	54910	6.57	100.8	7.94	219	10.59	-85.47	Algae
1	9/6/11 9:15	26.87	54910	6.66	102.2	7.94	218	10.58	-85.76	Algae
1	9/6/11 9:20	26.9	54850	6.72	103.2	7.94	218	10.58	-85.87	Algae
1	9/6/11 9:25	26.91	54880	6.82	104.7	7.95	217	10.59	-86.24	Algae
1	9/6/11 9:30	26.92	54980	6.88	105.8	7.95	217	10.59	-86.29	Algae
1	9/6/11 9:35	26.93	54870	6.93	106.6	7.95	216	10.59	-86.49	Algae
1	9/6/11 9:40	26.96	54870	7.02	108	7.96	216	10.59	-86.69	Algae
1	9/6/11 9:45	27.05	54890	7.11	109.5	7.96	215	10.61	-86.81	Algae
1	9/6/11 9:50	26.97	54990	7.18	110.5	7.96	215	10.61	-86.94	Algae
1	9/6/11 9:55	27.04	54910	7.26	111.8	7.96	214	10.58	-87.07	Algae
1	9/6/11 10:00	27.05	54890	7.33	112.8	7.97	213	10.58	-87.25	Algae
1	9/6/11 10:05	27.06	54970	7.37	113.5	7.97	212	10.58	-87.31	Algae
1	9/6/11 10:10	27.01	55030	7.42	114.3	7.97	211	10.58	-87.35	Algae
1	9/6/11 10:15	27.12	54820	7.47	115.1	7.98	210	10.63	-87.81	Algae
1	9/6/11 10:20	27.11	54870	7.57	116.7	7.98	209	10.58	-87.82	Algae
1	9/6/11 10:25	27.16	54790	7.61	117.3	7.98	208	10.61	-87.94	Algae
1	9/6/11 10:30	27.17	54860	7.59	117	7.98	206	10.58	-87.82	Algae
1	9/6/11 10:35	27.2	54840	7.6	117.3	7.98	205	10.63	-88.06	Algae
1	9/6/11 10:40	27.15	55010	7.72	119.1	7.98	204	10.61	-88.19	Algae
1	9/6/11 10:45	27.15	54860	7.7	118.8	7.98	203	10.58	-88.23	Algae
1	9/6/11 10:50	27.14	55120	7.58	117.1	7.98	203	10.49	-87.98	Algae
1	9/6/11 10:55	27.13	54900	7.69	118.6	7.99	203	10.58	-88.37	Algae
1	9/6/11 11:00	27.09	55010	7.74	119.4	7.99	202	10.58	-88.3	Algae
1	9/6/11 11:05	27.16	54970	7.68	118.5	7.98	202	10.61	-88.17	Algae
1	9/6/11 11:10	27.12	55000	7.68	118.5	7.98	202	10.59	-88.26	Algae
1	9/6/11 11:15	27.24	54810	7.7	118.9	7.99	201	10.61	-88.35	Algae
1	9/6/11 11:20	27.19	54950	7.78	120.1	7.99	200	10.58	-88.4	Algae
1	9/6/11 11:25	27.21	54900	7.86	121.4	8	200	10.58	-88.86	Algae
1	9/6/11 11:30	27.32	54810	7.96	123.1	8	199	10.59	-89	Algae
1	9/6/11 11:35	27.18	55010	7.97	123	8	198	10.61	-88.97	Algae
1	9/6/11 11:40	27.29	54880	7.98	123.4	7.99	198	10.61	-88.8	Algae
1	9/6/11 11:45	27.25	54790	8.01	123.8	8	196	10.61	-88.87	Algae
1	9/6/11 11:50	27.28	54960	8.05	124.4	8	196	10.59	-89.24	Algae
1	9/6/11 11:55	27.33	54870	8.13	125.7	8	196	10.61	-89.37	Algae
1	9/6/11 12:00	27.3	54970	8.21	127	8.01	195	10.59	-89.46	Algae
1	9/6/11 12:05	27.33	55110	8.23	127.5	8.01	195	10.58	-89.45	Algae
1	9/6/11 12:10	27.28	54980	8.28	128	8.01	195	10.59	-89.46	Algae
1	9/6/11 12:15	27.31	55020	8.26	127.9	8.01	195	10.61	-89.46	Algae
1	9/6/11 12:20	27.36	54930	8.3	128.5	8.01	194	10.61	-89.61	Algae
1	9/6/11 12:25	27.29	54880	8.31	128.5	8	195	10.58	-89.34	Algae
1	9/6/11 12:30	27.33	55000	8.36	129.3	8.01	195	10.59	-89.72	Algae
1	9/6/11 12:35	27.38	55000	8.47	131.2	8.01	195	10.61	-89.86	Algae
1	9/6/11 12:40	27.37	54950	8.46	131.1	8.01	194	10.59	-89.93	Algae
1	9/6/11 12:45	27.38	55050	8.54	132.3	8.01	194	10.58	-89.79	Algae
1	9/6/11 12:50	27.41	55000	8.51	131.8	8.01	194	10.61	-89.75	Algae
1	9/6/11 12:55	27.39	54870	8.42	130.3	8.01	194	10.58	-89.6	Algae
1	9/6/11 13:00	27.44	55000	8.44	130.9	8.01	194	10.59	-89.7	Algae
1	9/6/11 13:05	27.45	55010	8.46	131.1	8.01	194	10.59	-89.8	Algae
1	9/6/11 13:10	27.45	55020	8.4	130.2	8.01	193	10.59	-89.69	Algae
1	9/6/11 13:15	27.47	55000	8.55	132.6	8.01	193	10.56	-89.96	Algae
