SENS_ID	SDN	O2	O2satper	TC	VpH	pHinsitu	COND	ORP	Vbatt
1	2015-11-09 15:42	7.67	117.7	27.14	7.18	-87.23	53370	80	10.92
1	2015-11-09 15:44	7.68	117.8	27.14	7.18	-87.24	53300	80	10.9
1	2015-11-09 15:46	7.67	117.7	27.13	7.18	-87.24	53300	80	10.9
1	2015-11-09 15:48	7.67	117.6	27.14	7.19	-87.22	53300	80	10.92
1	2015-11-09 15:50	7.66	117.6	27.13	7.18	-87.24	53310	80	10.93
1	2015-11-09 15:52	7.67	117.6	27.13	7.18	-87.23	53300	80	10.87
1	2015-11-09 15:54	7.68	117.7	27.12	7.19	-87.21	53190	80	10.92
1	2015-11-09 15:56	7.66	117.4	27.12	7.18	-87.23	53280	80	10.92
1	2015-11-09 15:58	7.65	117.3	27.13	7.19	-87.21	53280	80	10.88
1	2015-11-09 16:00	7.63	117.1	27.11	7.2	-87.18	53370	80	10.9
1	2015-11-09 16:02	7.64	117.1	27.11	7.2	-87.18	53330	80	10.92
1	2015-11-09 16:04	7.62	116.9	27.1	7.2	-87.19	53290	80	10.92
1	2015-11-09 16:06	7.61	116.7	27.11	7.19	-87.2	53330	80	10.9
1	2015-11-09 16:08	7.61	116.7	27.1	7.2	-87.17	53290	80	10.82
1	2015-11-09 16:10	7.61	116.6	27.09	7.21	-87.15	53250	80	10.9
1	2015-11-09 16:12	7.6	116.5	27.09	7.21	-87.14	53360	80	10.92
1	2015-11-09 16:14	7.58	116.2	27.08	7.22	-87.11	53290	80	10.92
1	2015-11-09 16:16	7.58	116.2	27.09	7.21	-87.13	53330	80	10.9
1	2015-11-09 16:18	7.56	115.9	27.08	7.23	-87.09	53310	80	10.9
1	2015-11-09 16:20	7.57	116	27.08	7.22	-87.1	53280	80	10.9
1	2015-11-09 16:22	7.56	115.8	27.07	7.22	-87.09	53270	80	10.92
1	2015-11-09 16:24	7.55	115.6	27.06	7.22	-87.1	53250	80	10.9
1	2015-11-09 16:26	7.56	115.8	27.05	7.23	-87.07	53320	80	10.88
1	2015-11-09 16:28	7.55	115.6	27.05	7.23	-87.08	53290	80	10.88
1	2015-11-09 16:30	7.53	115.4	27.06	7.24	-87.04	53280	80	10.92
1	2015-11-09 16:32	7.51	115.1	27.04	7.24	-87.02	53350	80	10.88
1	2015-11-09 16:34	7.53	115.3	27.04	7.24	-87.03	53300	80	10.9
1	2015-11-09 16:36	7.49	114.8	27.04	7.25	-87.01	53320	80	10.88
1	2015-11-09 16:38	7.48	114.6	27.04	7.24	-87.03	53370	80	10.9
1	2015-11-09 16:40	7.48	114.5	27.03	7.24	-87.02	53290	81	10.9
1	2015-11-09 16:42	7.48	114.6	27.03	7.25	-87.01	53350	81	10.92
1	2015-11-09 16:44	7.47	114.3	27.02	7.25	-87.02	53290	80	10.88
1	2015-11-09 16:46	7.46	114.2	27.02	7.24	-87.04	53270	81	10.9
1	2015-11-09 16:48	7.47	114.4	27.01	7.24	-87.03	53400	81	10.88
1	2015-11-09 16:50	7.48	114.4	27	7.26	-86.97	53220	80	10.92
1	2015-11-09 16:52	7.46	114.1	27	7.27	-86.94	53250	80	10.8
1	2015-11-09 16:54	7.44	113.9	26.99	7.27	-86.94	53330	81	10.9
1	2015-11-09 16:56	7.44	113.8	26.99	7.27	-86.94	53310	80	10.9
1	2015-11-09 16:58	7.41	113.4	27	7.26	-86.98	53290	81	10.88
1	2015-11-09 17:00	7.42	113.6	26.98	7.27	-86.92	53340	80	10.9
1	2015-11-09 17:02	7.39	113.1	26.98	7.27	-86.92	53310	81	10.87
1	2015-11-09 17:04	7.39	113	26.97	7.28	-86.91	53340	81	10.9
1	2015-11-09 17:06	7.37	112.7	26.97	7.28	-86.9	53370	81	10.88
1	2015-11-09 17:08	7.36	112.7	26.97	7.28	-86.91	53370	81	10.9
1	2015-11-09 17:10	7.37	112.8	26.96	7.29	-86.88	53320	81	10.88
1	2015-11-09 17:12	7.37	112.6	26.96	7.28	-86.88	53210	81	10.88
1	2015-11-09 17:14	7.35	112.4	26.96	7.29	-86.87	53280	81	10.87
1	2015-11-09 17:16	7.35	112.4	26.96	7.3	-86.84	53230	81	10.88
1	2015-11-09 17:18	7.32	112	26.94	7.3	-86.84	53380	81	10.88
1	2015-11-09 17:20	7.31	111.8	26.94	7.3	-86.83	53300	81	10.88
1	2015-11-09 17:22	7.32	111.9	26.94	7.31	-86.81	53270	81	10.87
1	2015-11-09 17:24	7.31	111.7	26.94	7.3	-86.83	53330	81	10.88
1	2015-11-09 17:26	7.3	111.6	26.93	7.3	-86.82	53270	81	10.87
1	2015-11-09 17:28	7.28	111.3	26.92	7.3	-86.83	53290	81	10.88
1	2015-11-09 17:30	7.27	111	26.91	7.31	-86.77	53320	81	10.87
1	2015-11-09 17:32	7.26	111.1	26.91	7.31	-86.8	53400	81	10.9
1	2015-11-09 17:34	7.25	110.8	26.91	7.3	-86.82	53270	81	10.85
1	2015-11-09 17:36	7.25	110.7	26.91	7.31	-86.81	53200	81	10.9
1	2015-11-09 17:38	7.23	110.5	26.9	7.31	-86.78	53330	81	10.88
1	2015-11-09 17:40	7.21	110.2	26.9	7.32	-86.76	53310	81	10.87
1	2015-11-09 17:42	7.2	110	26.89	7.32	-86.77	53340	81	10.85
1	2015-11-09 17:44	7.2	110	26.89	7.32	-86.76	53330	81	10.88
1	2015-11-09 17:46	7.2	109.9	26.89	7.33	-86.73	53190	81	10.87
1	2015-11-09 17:48	7.16	109.4	26.88	7.33	-86.73	53310	81	10.78
1	2015-11-09 17:50	7.14	109.2	26.87	7.32	-86.75	53420	81	10.88
1	2015-11-09 17:52	7.15	109.1	26.87	7.33	-86.72	53160	81	10.85
1	2015-11-09 17:54	7.13	108.8	26.86	7.33	-86.71	53300	81	10.87
1	2015-11-09 17:56	7.12	108.7	26.85	7.33	-86.71	53200	81	10.85
1	2015-11-09 17:58	7.1	108.4	26.85	7.34	-86.7	53350	81	10.85
1	2015-11-09 18:00	7.08	108.1	26.85	7.33	-86.71	53350	81	10.85
1	2015-11-09 18:02	7.07	107.9	26.85	7.34	-86.7	53310	81	10.85
1	2015-11-09 18:04	9.02	104.5	22.62	8.15	-83.92	68.5	104	10.82
