SENS_ID	SDN	TC	COND	O2	O2satper	pHinsitu	ORP	Vbatt	VpH
1	4-28-15 15:15	29.52	75190	5.24	92.2	10.71	199	10.99	10.99
1	4-28-15 15:30	29.64	75750	5.23	92.2	10.72	197	10.97	10.97
1	4-28-15 15:45	29.76	75470	5.22	91.7	10.71	204	11	11
1	4-28-15 16:00	29.85	74890	5.2	91.1	10.7	215	11	11
1	4-28-15 16:15	29.92	76000	5.14	90.5	10.71	216	10.99	10.99
1	4-28-15 16:30	29.98	74620	5.15	90.1	10.71	216	10.97	10.97
1	4-28-15 16:45	30.02	74160	5.15	89.9	10.72	217	10.99	10.99
1	4-28-15 17:00	30.02	74290	5.12	89.3	10.68	216	10.97	10.97
1	4-28-15 17:15	30.11	74230	5.09	88.8	10.53	214	10.99	10.99
1	4-28-15 17:30	30.12	71620	5.12	88.2	10.56	214	10.95	10.95
1	4-28-15 17:45	30.03	70960	5.1	87.6	10.65	214	10.99	10.99
1	4-28-15 18:00	29.96	71360	5.07	87.1	10.7	215	10.97	10.97
1	4-28-15 18:15	29.83	73630	4.99	86.5	10.73	214	10.97	10.97
1	4-28-15 18:30	29.67	73290	4.98	86	10.75	215	10.95	10.95
1	4-28-15 18:45	29.45	75820	4.89	85.4	10.75	215	10.88	10.88
1	4-28-15 19:00	29.19	72320	4.94	84.7	10.77	215	10.95	10.95
1	4-28-15 19:15	28.98	73020	4.88	84	10.76	216	10.92	10.92
1	4-28-15 19:30	28.74	73350	4.85	83.4	10.77	215	10.95	10.95
1	4-28-15 19:45	28.53	73890	4.83	83.1	10.77	215	10.85	10.85
1	4-28-15 20:00	28.36	74760	4.79	82.8	10.77	215	10.92	10.92
1	4-28-15 20:15	28.2	75630	4.72	81.8	10.77	215	10.87	10.87
1	4-28-15 20:30	28.03	74130	4.74	81.5	10.78	215	10.87	10.87
1	4-28-15 20:45	27.9	75850	4.68	81	10.78	215	10.85	10.85
1	4-28-15 21:00	27.79	73980	4.71	80.8	10.78	215	10.87	10.87
1	4-28-15 21:15	27.68	76770	4.63	80.4	10.77	215	10.88	10.88
1	4-28-15 21:30	27.6	74860	4.65	80	10.77	216	10.85	10.85
