SENS_ID	SDN	O2	O2satper	TC	pHinsitu	VpH	COND	ORP	Vbatt
1	2015-11-08 10:36	5.54	82.3	25.27	5.05	-99.05	53200	51	11.49
1	2015-11-08 10:38	5.54	82.4	25.27	5.06	-99	53270	49	11.44
1	2015-11-08 10:40	5.55	82.5	25.27	5.06	-99.01	53200	51	11.48
1	2015-11-08 10:42	5.55	82.5	25.27	5.07	-98.93	53230	51	11.48
1	2015-11-08 10:44	5.56	82.6	25.27	5.08	-98.91	53270	51	11.48
1	2015-11-08 10:46	5.56	82.6	25.27	5.08	-98.88	53210	50	11.48
1	2015-11-08 10:48	5.55	82.6	25.27	5.08	-98.88	53290	51	11.48
1	2015-11-08 10:50	5.55	82.5	25.27	5.09	-98.81	53220	52	11.46
1	2015-11-08 10:52	5.56	82.7	25.27	5.1	-98.79	53230	52	11.44
1	2015-11-08 10:54	5.57	82.8	25.27	5.1	-98.76	53230	51	11.46
1	2015-11-08 10:56	5.57	82.8	25.27	5.1	-98.76	53330	52	11.44
1	2015-11-08 10:58	5.57	82.9	25.27	5.11	-98.74	53310	52	11.46
1	2015-11-08 11:00	5.58	83	25.27	5.12	-98.69	53290	52	11.48
1	2015-11-08 11:02	5.58	83	25.27	5.12	-98.67	53150	52	11.44
1	2015-11-08 11:04	5.6	83.2	25.27	5.12	-98.66	53260	51	11.44
1	2015-11-08 11:06	5.59	83.1	25.27	5.13	-98.6	53300	52	11.44
1	2015-11-08 11:08	5.6	83.3	25.27	5.13	-98.6	53220	52	11.43
1	2015-11-08 11:10	5.6	83.3	25.27	5.13	-98.58	53250	52	11.46
1	2015-11-08 11:12	5.62	83.5	25.27	5.14	-98.55	53280	52	11.46
1	2015-11-08 11:14	5.62	83.5	25.27	5.15	-98.49	53180	52	11.43
1	2015-11-08 11:16	5.63	83.7	25.28	5.15	-98.49	53200	51	11.41
1	2015-11-08 11:18	5.63	83.7	25.28	5.15	-98.48	53260	53	11.43
1	2015-11-08 11:20	5.64	83.9	25.28	5.16	-98.44	53280	53	11.46
1	2015-11-08 11:22	5.64	83.8	25.28	5.17	-98.4	53190	52	11.41
1	2015-11-08 11:24	5.64	84	25.28	5.16	-98.41	53310	52	11.44
1	2015-11-08 11:26	5.65	84.1	25.28	5.17	-98.37	53240	51	11.43
1	2015-11-08 11:28	5.66	84.2	25.28	5.18	-98.35	53210	52	11.44
1	2015-11-08 11:30	5.66	84.2	25.28	5.18	-98.32	53240	53	11.44
1	2015-11-08 11:32	5.67	84.3	25.29	5.19	-98.29	53260	54	11.44
1	2015-11-08 11:34	5.68	84.5	25.29	5.18	-98.3	53280	53	11.44
1	2015-11-08 11:36	5.7	84.7	25.29	5.19	-98.26	53210	53	11.39
1	2015-11-08 11:38	5.69	84.6	25.29	5.19	-98.25	53220	54	11.44
1	2015-11-08 11:40	5.7	84.8	25.29	5.2	-98.21	53240	55	11.43
1	2015-11-08 11:42	5.71	85	25.3	5.21	-98.16	53300	52	11.41
1	2015-11-08 11:44	5.74	85.3	25.31	5.21	-98.15	53180	54	11.43
1	2015-11-08 11:46	5.75	85.5	25.31	5.21	-98.15	53290	53	11.41
1	2015-11-08 11:48	5.76	85.8	25.32	5.22	-98.11	53220	52	11.43
1	2015-11-08 11:50	5.78	86	25.33	5.22	-98.07	53190	54	11.43
1	2015-11-08 11:52	5.78	86.1	25.34	5.23	-98.05	53320	53	11.41
1	2015-11-08 11:54	5.79	86.3	25.34	5.23	-98.02	53340	54	11.39
1	2015-11-08 11:56	5.82	86.7	25.35	5.25	-97.93	53210	55	11.39
1	2015-11-08 11:58	5.84	87	25.36	5.25	-97.93	53230	55	11.41
1	2015-11-08 12:00	5.84	87	25.37	5.26	-97.88	53270	55	11.43
1	2015-11-08 12:02	5.85	87.2	25.37	5.26	-97.88	53330	53	11.43
1	2015-11-08 12:04	5.87	87.5	25.38	5.28	-97.77	53290	55	11.41
1	2015-11-08 12:06	5.89	87.7	25.37	5.27	-97.81	53260	53	11.41
1	2015-11-08 12:08	5.89	87.8	25.38	5.27	-97.79	53290	55	11.41
1	2015-11-08 12:10	5.91	88	25.39	5.28	-97.74	53300	54	11.39
1	2015-11-08 12:12	5.92	88.3	25.4	5.28	-97.73	53280	55	11.38
1	2015-11-08 12:14	5.93	88.4	25.41	5.29	-97.71	53200	55	11.41
1	2015-11-08 12:16	5.94	88.6	25.42	5.29	-97.68	53280	55	11.41
1	2015-11-08 12:18	5.96	88.8	25.42	5.3	-97.65	53200	56	11.41
1	2015-11-08 12:20	5.96	88.8	25.43	5.3	-97.65	53310	56	11.41
1	2015-11-08 12:22	5.98	89.2	25.44	5.31	-97.57	53250	56	11.39
1	2015-11-08 12:24	6	89.4	25.45	5.31	-97.55	53230	55	11.41
1	2015-11-08 12:26	6.02	89.8	25.45	5.32	-97.55	53280	55	11.39
1	2015-11-08 12:28	6.03	90	25.46	5.32	-97.54	53290	56	11.39
1	2015-11-08 12:30	6.03	90	25.47	5.33	-97.49	53340	57	11.39
1	2015-11-08 12:32	6.05	90.3	25.48	5.33	-97.49	53240	55	11.38
1	2015-11-08 12:34	6.06	90.4	25.48	5.33	-97.46	53380	56	11.39
1	2015-11-08 12:36	6.07	90.6	25.49	5.34	-97.41	53220	57	11.39
1	2015-11-08 12:38	6.09	90.9	25.51	5.35	-97.38	53130	57	11.38
1	2015-11-08 12:40	6.11	91.3	25.52	5.35	-97.36	53340	55	11.39
1	2015-11-08 12:42	6.13	91.6	25.53	5.35	-97.36	53240	57	11.39
1	2015-11-08 12:44	6.16	92	25.55	5.36	-97.3	53200	57	11.38
1	2015-11-08 12:46	6.17	92.1	25.55	5.37	-97.26	53280	58	11.38
1	2015-11-08 12:48	6.18	92.3	25.56	5.37	-97.24	53340	58	11.38
1	2015-11-08 12:50	6.19	92.5	25.57	5.38	-97.18	53220	57	11.38
1	2015-11-08 12:52	6.21	92.8	25.59	5.38	-97.2	53240	58	11.39
1	2015-11-08 12:54	6.23	93.1	25.61	5.39	-97.11	53320	58	11.39
1	2015-11-08 12:56	6.23	93.2	25.64	5.4	-97.08	53260	57	11.38
1	2015-11-08 12:58	6.27	93.8	25.63	5.4	-97.08	53250	57	11.38
1	2015-11-08 13:00	6.28	93.9	25.64	5.41	-97.04	53250	58	11.38
1	2015-11-08 13:02	6.28	94	25.66	5.41	-97	53340	58	11.39
1	2015-11-08 13:04	6.3	94.3	25.67	5.42	-96.93	53230	58	11.36
1	2015-11-08 13:06	6.33	94.8	25.68	5.43	-96.88	53340	57	11.38
1	2015-11-08 13:08	6.35	95.1	25.69	5.44	-96.81	53300	57	11.34
1	2015-11-08 13:10	6.38	95.5	25.7	5.45	-96.77	53290	56	11.36
1	2015-11-08 13:12	6.38	95.6	25.73	5.45	-96.76	53370	57	11.38
1	2015-11-08 13:14	6.41	96	25.73	5.46	-96.71	53300	57	11.36
1	2015-11-08 13:16	6.4	96	25.75	5.47	-96.67	53310	57	11.38
1	2015-11-08 13:18	6.45	96.7	25.77	5.48	-96.63	53280	57	11.38
1	2015-11-08 13:20	6.45	96.8	25.78	5.49	-96.57	53380	58	11.36
1	2015-11-08 13:22	6.48	97.3	25.78	5.49	-96.56	53290	58	11.36
1	2015-11-08 13:24	6.5	97.5	25.8	5.49	-96.55	53370	59	11.34
1	2015-11-08 13:26	6.51	97.7	25.81	5.5	-96.51	53270	59	11.36
1	2015-11-08 13:28	6.52	98	25.82	5.5	-96.5	53370	58	11.38
1	2015-11-08 13:30	6.56	98.5	25.84	5.51	-96.45	53370	58	11.36
1	2015-11-08 13:32	6.58	98.8	25.84	5.51	-96.45	53330	57	11.36
1	2015-11-08 13:34	6.6	99.1	25.85	5.51	-96.46	53360	58	11.34
1	2015-11-08 13:36	6.63	99.6	25.87	5.51	-96.43	53400	59	11.36
1	2015-11-08 13:38	6.64	99.7	25.89	5.52	-96.37	53240	59	11.34
1	2015-11-08 13:40	6.65	100	25.89	5.53	-96.34	53350	59	11.33
1	2015-11-08 13:42	6.67	100.3	25.91	5.54	-96.3	53350	59	11.33
1	2015-11-08 13:44	6.69	100.6	25.9	5.54	-96.28	53350	60	11.33
1	2015-11-08 13:46	6.7	100.8	25.9	5.54	-96.26	53330	60	11.33
