SENS_ID	SDN	TC	COND	O2	O2satper	pHinsitu	ORP	Vbatt	VpH
1	5-7-15 14:57	24.641	0	0	101.952	0	0	0	0
1	5-7-15 14:58	24.641	0	0	102.047	0	0	0	0
1	5-7-15 14:59	24.641	0	0	102.047	0	0	0	0
1	5-7-15 15:00	24.641	0	0	102.237	0	0	0	0
1	5-7-15 15:01	24.641	0	0	101.952	0	0	0	0
1	5-7-15 15:02	24.641	0	0	101.668	0	0	0	0
1	5-7-15 15:03	24.641	0	0	101.857	0	0	0	0
1	5-7-15 15:04	24.641	0	0	101.668	0	0	0	0
1	5-7-15 15:05	24.641	0	0	101.573	0	0	0	0
1	5-7-15 15:06	24.641	0	0	101.479	0	0	0	0
1	5-7-15 15:07	24.641	0	0	101.479	0	0	0	0
1	5-7-15 15:08	24.641	0	0	101.668	0	0	0	0
1	5-7-15 15:09	24.641	0	0	101.479	0	0	0	0
1	5-7-15 15:10	24.641	0	0	101.479	0	0	0	0
1	5-7-15 15:11	24.641	0	0	101.479	0	0	0	0
1	5-7-15 15:12	24.641	0	0	101.479	0	0	0	0
1	5-7-15 15:13	24.641	0	0	101.573	0	0	0	0
1	5-7-15 15:14	24.641	0	0	101.479	0	0	0	0
1	5-7-15 15:15	24.641	0	0	101.385	0	0	0	0
1	5-7-15 15:16	24.641	0	0	101.479	0	0	0	0
1	5-7-15 15:17	24.545	0	0	101.479	0	0	0	0
1	5-7-15 15:18	24.545	0	0	101.385	0	0	0	0
1	5-7-15 15:19	24.545	0	0	101.29	0	0	0	0
1	5-7-15 15:20	24.545	0	0	101.29	0	0	0	0
1	5-7-15 15:21	24.545	0	0	101.196	0	0	0	0
1	5-7-15 15:22	24.545	0	0	101.102	0	0	0	0
1	5-7-15 15:23	24.545	0	0	101.102	0	0	0	0
1	5-7-15 15:24	24.545	0	0	101.008	0	0	0	0
1	5-7-15 15:25	24.545	0	0	101.102	0	0	0	0
1	5-7-15 15:26	24.545	0	0	101.102	0	0	0	0
1	5-7-15 15:27	24.545	0	0	100.727	0	0	0	0
1	5-7-15 15:28	24.545	0	0	100.727	0	0	0	0
1	5-7-15 15:29	24.545	0	0	100.541	0	0	0	0
1	5-7-15 15:30	24.545	0	0	100.634	0	0	0	0
1	5-7-15 15:31	24.545	0	0	100.541	0	0	0	0
1	5-7-15 15:32	24.545	0	0	100.634	0	0	0	0
1	5-7-15 15:33	24.545	0	0	100.168	0	0	0	0
1	5-7-15 15:34	24.545	0	0	100.354	0	0	0	0
1	5-7-15 15:35	24.545	0	0	100.354	0	0	0	0
1	5-7-15 15:36	24.545	0	0	100.261	0	0	0	0
1	5-7-15 15:37	24.545	0	0	100.168	0	0	0	0
1	5-7-15 15:38	24.545	0	0	99.983	0	0	0	0
1	5-7-15 15:39	24.545	0	0	99.89	0	0	0	0
1	5-7-15 15:40	24.545	0	0	99.705	0	0	0	0
1	5-7-15 15:41	24.545	0	0	99.705	0	0	0	0
1	5-7-15 15:42	24.545	0	0	99.521	0	0	0	0
1	5-7-15 15:43	24.545	0	0	99.429	0	0	0	0
1	5-7-15 15:44	24.545	0	0	99.245	0	0	0	0
1	5-7-15 15:45	24.545	0	0	99.245	0	0	0	0
1	5-7-15 15:46	24.545	0	0	99.062	0	0	0	0
1	5-7-15 15:47	24.448	0	0	99.153	0	0	0	0
1	5-7-15 15:48	24.448	0	0	98.879	0	0	0	0
1	5-7-15 15:49	24.448	0	0	98.97	0	0	0	0
1	5-7-15 15:50	24.545	0	0	98.696	0	0	0	0
1	5-7-15 15:51	24.545	0	0	98.696	0	0	0	0
1	5-7-15 15:52	24.448	0	0	98.787	0	0	0	0
1	5-7-15 15:53	24.545	0	0	98.696	0	0	0	0
1	5-7-15 15:54	24.448	0	0	98.514	0	0	0	0
1	5-7-15 15:55	24.545	0	0	98.879	0	0	0	0
1	5-7-15 15:56	24.545	0	0	98.787	0	0	0	0
1	5-7-15 15:57	24.448	0	0	98.879	0	0	0	0
1	5-7-15 15:58	24.545	0	0	98.787	0	0	0	0
1	5-7-15 15:59	24.448	0	0	99.062	0	0	0	0
1	5-7-15 16:00	24.545	0	0	98.97	0	0	0	0
1	5-7-15 16:01	24.448	0	0	99.153	0	0	0	0
1	5-7-15 16:02	24.448	0	0	98.97	0	0	0	0
1	5-7-15 16:03	24.448	0	0	98.97	0	0	0	0
1	5-7-15 16:04	24.448	0	0	99.153	0	0	0	0
1	5-7-15 16:05	24.545	0	0	98.696	0	0	0	0
1	5-7-15 16:06	24.448	0	0	98.879	0	0	0	0
1	5-7-15 16:07	24.448	0	0	98.97	0	0	0	0
1	5-7-15 16:08	24.448	0	0	98.97	0	0	0	0
1	5-7-15 16:09	24.448	0	0	98.879	0	0	0	0
1	5-7-15 16:10	24.448	0	0	98.787	0	0	0	0
1	5-7-15 16:11	24.448	0	0	98.879	0	0	0	0
1	5-7-15 16:12	24.448	0	0	98.696	0	0	0	0
1	5-7-15 16:13	24.448	0	0	98.879	0	0	0	0
1	5-7-15 16:14	24.448	0	0	98.787	0	0	0	0
1	5-7-15 16:15	24.448	0	0	98.787	0	0	0	0
1	5-7-15 16:16	24.448	0	0	98.787	0	0	0	0
1	5-7-15 16:17	24.448	0	0	98.879	0	0	0	0
1	5-7-15 16:18	24.448	0	0	98.787	0	0	0	0
1	5-7-15 16:19	24.448	0	0	98.787	0	0	0	0
1	5-7-15 16:20	24.448	0	0	98.787	0	0	0	0
1	5-7-15 16:21	24.448	0	0	98.787	0	0	0	0
1	5-7-15 16:22	24.448	0	0	98.696	0	0	0	0
1	5-7-15 16:23	24.448	0	0	98.879	0	0	0	0
1	5-7-15 16:24	24.448	0	0	98.423	0	0	0	0
1	5-7-15 16:25	24.448	0	0	98.514	0	0	0	0
1	5-7-15 16:26	24.448	0	0	98.332	0	0	0	0
1	5-7-15 16:27	24.448	0	0	98.241	0	0	0	0
1	5-7-15 16:28	24.448	0	0	98.151	0	0	0	0
1	5-7-15 16:29	24.351	0	0	98.06	0	0	0	0
1	5-7-15 16:30	24.351	0	0	98.06	0	0	0	0
1	5-7-15 16:31	24.351	0	0	97.699	0	0	0	0
1	5-7-15 16:32	24.351	0	0	98.06	0	0	0	0
1	5-7-15 16:33	24.351	0	0	97.609	0	0	0	0
1	5-7-15 16:34	24.351	0	0	97.88	0	0	0	0
1	5-7-15 16:35	24.351	0	0	97.97	0	0	0	0
1	5-7-15 16:36	24.351	0	0	97.97	0	0	0	0
1	5-7-15 16:37	24.351	0	0	97.88	0	0	0	0
1	5-7-15 16:38	24.351	0	0	97.699	0	0	0	0
1	5-7-15 16:39	24.351	0	0	97.789	0	0	0	0
1	5-7-15 16:40	24.351	0	0	97.789	0	0	0	0
1	5-7-15 16:41	24.351	0	0	97.789	0	0	0	0
1	5-7-15 16:42	24.351	0	0	97.699	0	0	0	0
1	5-7-15 16:43	24.351	0	0	97.699	0	0	0	0
1	5-7-15 16:44	24.351	0	0	97.609	0	0	0	0
1	5-7-15 16:45	24.351	0	0	97.34	0	0	0	0
1	5-7-15 16:46	24.351	0	0	97.161	0	0	0	0
1	5-7-15 16:47	24.351	0	0	96.893	0	0	0	0
1	5-7-15 16:48	24.351	0	0	96.982	0	0	0	0
1	5-7-15 16:49	24.351	0	0	96.893	0	0	0	0
1	5-7-15 16:50	24.448	0	0	96.893	0	0	0	0
1	5-7-15 16:51	24.448	0	0	96.715	0	0	0	0
1	5-7-15 16:52	24.448	0	0	96.537	0	0	0	0
1	5-7-15 16:53	24.448	0	0	96.448	0	0	0	0
1	5-7-15 16:54	24.448	0	0	96.448	0	0	0	0
1	5-7-15 16:55	24.448	0	0	96.537	0	0	0	0
1	5-7-15 16:56	24.448	0	0	96.537	0	0	0	0
1	5-7-15 16:57	24.448	0	0	96.626	0	0	0	0
1	5-7-15 16:58	24.448	0	0	96.626	0	0	0	0
1	5-7-15 16:59	24.448	0	0	96.626	0	0	0	0
1	5-7-15 17:00	24.448	0	0	96.537	0	0	0	0
1	5-7-15 17:01	24.448	0	0	96.804	0	0	0	0
1	5-7-15 17:02	24.448	0	0	96.893	0	0	0	0
1	5-7-15 17:03	24.448	0	0	96.804	0	0	0	0
1	5-7-15 17:04	24.448	0	0	96.626	0	0	0	0
1	5-7-15 17:05	24.448	0	0	96.537	0	0	0	0
1	5-7-15 17:06	24.448	0	0	96.893	0	0	0	0
1	5-7-15 17:07	24.448	0	0	96.804	0	0	0	0
1	5-7-15 17:08	24.448	0	0	96.893	0	0	0	0
1	5-7-15 17:09	24.448	0	0	96.804	0	0	0	0
1	5-7-15 17:10	24.448	0	0	97.071	0	0	0	0
1	5-7-15 17:11	24.448	0	0	96.982	0	0	0	0
1	5-7-15 17:12	24.448	0	0	97.161	0	0	0	0
1	5-7-15 17:13	24.351	0	0	97.071	0	0	0	0
1	5-7-15 17:14	24.351	0	0	96.982	0	0	0	0
1	5-7-15 17:15	24.351	0	0	96.804	0	0	0	0
1	5-7-15 17:16	24.351	0	0	96.804	0	0	0	0
1	5-7-15 17:17	24.351	0	0	96.982	0	0	0	0
1	5-7-15 17:18	24.351	0	0	96.715	0	0	0	0
1	5-7-15 17:19	24.351	0	0	96.804	0	0	0	0
1	5-7-15 17:20	24.351	0	0	96.626	0	0	0	0
1	5-7-15 17:21	24.351	0	0	96.626	0	0	0	0
1	5-7-15 17:22	24.351	0	0	96.537	0	0	0	0
1	5-7-15 17:23	24.351	0	0	96.537	0	0	0	0
1	5-7-15 17:24	24.351	0	0	96.448	0	0	0	0
1	5-7-15 17:25	24.351	0	0	96.36	0	0	0	0
1	5-7-15 17:26	24.351	0	0	96.094	0	0	0	0
1	5-7-15 17:27	24.351	0	0	96.006	0	0	0	0
1	5-7-15 17:28	24.351	0	0	96.094	0	0	0	0
1	5-7-15 17:29	24.351	0	0	95.83	0	0	0	0
1	5-7-15 17:30	24.351	0	0	95.742	0	0	0	0
1	5-7-15 17:31	24.351	0	0	95.654	0	0	0	0
1	5-7-15 17:32	24.351	0	0	95.654	0	0	0	0
1	5-7-15 17:33	24.351	0	0	95.742	0	0	0	0
1	5-7-15 17:34	24.351	0	0	95.391	0	0	0	0
1	5-7-15 17:35	24.351	0	0	95.479	0	0	0	0
1	5-7-15 17:36	24.351	0	0	95.13	0	0	0	0
1	5-7-15 17:37	24.351	0	0	95.042	0	0	0	0
1	5-7-15 17:38	24.351	0	0	94.608	0	0	0	0
1	5-7-15 17:39	24.351	0	0	94.955	0	0	0	0
1	5-7-15 17:40	24.351	0	0	94.608	0	0	0	0
1	5-7-15 17:41	24.351	0	0	94.522	0	0	0	0
1	5-7-15 17:42	24.351	0	0	94.435	0	0	0	0
1	5-7-15 17:43	24.351	0	0	94.349	0	0	0	0
1	5-7-15 17:44	24.351	0	0	94.522	0	0	0	0
1	5-7-15 17:45	24.351	0	0	94.263	0	0	0	0
1	5-7-15 17:46	24.351	0	0	94.349	0	0	0	0
1	5-7-15 17:47	24.351	0	0	94.004	0	0	0	0
1	5-7-15 17:48	24.351	0	0	94.09	0	0	0	0
1	5-7-15 17:49	24.351	0	0	94.09	0	0	0	0
1	5-7-15 17:50	24.351	0	0	94.263	0	0	0	0
1	5-7-15 17:51	24.351	0	0	94.176	0	0	0	0
1	5-7-15 17:52	24.351	0	0	94.263	0	0	0	0
1	5-7-15 17:53	24.351	0	0	94.263	0	0	0	0
1	5-7-15 17:54	24.351	0	0	94.435	0	0	0	0
1	5-7-15 17:55	24.351	0	0	94.522	0	0	0	0
1	5-7-15 17:56	24.351	0	0	94.695	0	0	0	0
1	5-7-15 17:57	24.351	0	0	94.868	0	0	0	0
1	5-7-15 17:58	24.351	0	0	94.695	0	0	0	0
1	5-7-15 17:59	24.351	0	0	94.955	0	0	0	0
1	5-7-15 18:00	24.351	0	0	95.042	0	0	0	0
1	5-7-15 18:01	24.351	0	0	94.955	0	0	0	0
1	5-7-15 18:02	24.351	0	0	95.13	0	0	0	0
1	5-7-15 18:03	24.351	0	0	94.955	0	0	0	0
1	5-7-15 18:04	24.351	0	0	95.13	0	0	0	0
1	5-7-15 18:05	24.351	0	0	94.955	0	0	0	0
1	5-7-15 18:06	24.351	0	0	94.955	0	0	0	0
1	5-7-15 18:07	24.351	0	0	95.217	0	0	0	0
1	5-7-15 18:08	24.351	0	0	95.042	0	0	0	0
1	5-7-15 18:09	24.351	0	0	94.868	0	0	0	0
1	5-7-15 18:10	24.351	0	0	94.782	0	0	0	0
1	5-7-15 18:11	24.351	0	0	94.695	0	0	0	0
1	5-7-15 18:12	24.351	0	0	94.695	0	0	0	0
1	5-7-15 18:13	24.351	0	0	94.868	0	0	0	0
1	5-7-15 18:14	24.351	0	0	94.522	0	0	0	0
1	5-7-15 18:15	24.351	0	0	94.435	0	0	0	0
1	5-7-15 18:16	24.351	0	0	94.435	0	0	0	0
1	5-7-15 18:17	24.351	0	0	94.522	0	0	0	0
1	5-7-15 18:18	24.351	0	0	94.263	0	0	0	0
1	5-7-15 18:19	24.351	0	0	94.349	0	0	0	0
1	5-7-15 18:20	24.351	0	0	94.176	0	0	0	0
1	5-7-15 18:21	24.351	0	0	93.833	0	0	0	0
1	5-7-15 18:22	24.351	0	0	94.09	0	0	0	0
1	5-7-15 18:23	24.351	0	0	93.833	0	0	0	0
1	5-7-15 18:24	24.351	0	0	94.09	0	0	0	0
