SENS_ID	SDN	O2	O2satper	TC	VpH	pHinsitu	COND	PSAL	ORP	Vbatt
1	5/20/15 5:18	4.69	72.2	26.6	-66.68	8.24	56660	37.64	71	8.08
1	5/20/15 5:19	4.7	72.3	26.6	-66.78	8.24	56670	37.65	71	8.1
1	5/20/15 5:20	4.69	72.3	26.59	-66.78	8.24	56710	37.68	71	8.13
1	5/20/15 5:21	4.7	72.4	26.59	-66.79	8.24	56710	37.68	71	8.06
1	5/20/15 5:22	4.73	72.8	26.59	-66.8	8.24	56650	37.64	71	8.08
1	5/20/15 5:23	4.73	72.9	26.59	-66.8	8.24	56650	37.63	71	8.08
1	5/20/15 5:24	4.73	72.9	26.59	-66.77	8.24	56640	37.63	71	8.13
1	5/20/15 5:25	4.75	73.1	26.59	-66.73	8.24	56720	37.68	71	8.06
1	5/20/15 5:26	4.71	72.6	26.59	-66.8	8.24	56790	37.74	71	8.08
1	5/20/15 5:27	4.71	72.5	26.59	-66.71	8.24	56670	37.65	71	8.08
1	5/20/15 5:28	4.7	72.3	26.59	-66.67	8.24	56710	37.68	71	8.1
1	5/20/15 5:29	4.69	72.2	26.59	-66.62	8.24	56730	37.7	71	8.1
1	5/20/15 5:30	4.69	72.2	26.59	-66.57	8.24	56670	37.65	71	8.03
1	5/20/15 5:31	4.65	71.6	26.59	-66.54	8.24	56730	37.69	71	8.1
1	5/20/15 5:32	4.66	71.8	26.59	-66.5	8.24	56720	37.69	71	8.06
1	5/20/15 5:33	4.65	71.7	26.59	-66.49	8.24	56770	37.73	71	8.06
1	5/20/15 5:34	4.64	71.4	26.59	-66.37	8.24	56710	37.68	71	8.03
1	5/20/15 5:35	4.65	71.6	26.59	-66.55	8.24	56670	37.65	71	8.06
1	5/20/15 5:36	4.65	71.6	26.59	-66.52	8.24	56700	37.67	71	8.06
1	5/20/15 5:37	4.64	71.4	26.59	-66.46	8.24	56680	37.66	71	8.05
1	5/20/15 5:38	4.64	71.4	26.59	-66.49	8.24	56770	37.73	71	8.08
1	5/20/15 5:39	4.66	71.7	26.59	-66.63	8.24	56710	37.68	71	8.08
1	5/20/15 5:40	4.66	71.8	26.59	-66.54	8.24	56660	37.64	71	8.06
1	5/20/15 5:41	4.65	71.6	26.59	-66.55	8.24	56670	37.65	71	8.08
1	5/20/15 5:42	4.66	71.8	26.59	-66.62	8.24	56820	37.76	71	8.05
1	5/20/15 5:43	4.65	71.6	26.59	-66.65	8.24	56670	37.65	71	8.03
1	5/20/15 5:44	4.65	71.6	26.59	-66.55	8.24	56650	37.64	71	8.08
1	5/20/15 5:45	4.63	71.3	26.58	-66.55	8.24	56770	37.73	71	8.05
1	5/20/15 5:46	4.62	71.1	26.58	-66.56	8.24	56620	37.61	71	8.03
1	5/20/15 5:47	4.62	71.1	26.58	-66.51	8.24	56720	37.68	71	8.03
1	5/20/15 5:48	4.61	71	26.58	-66.54	8.24	56720	37.69	71	8.03
1	5/20/15 5:49	4.63	71.3	26.59	-66.54	8.24	56690	37.66	71	8.03
1	5/20/15 5:50	4.61	71	26.59	-66.59	8.24	56600	37.59	71	8.05
1	5/20/15 5:51	4.6	70.9	26.58	-66.58	8.24	56650	37.63	71	8.01
1	5/20/15 5:52	4.62	71.1	26.58	-66.54	8.24	56700	37.67	71	8
1	5/20/15 5:53	4.61	71	26.58	-66.45	8.24	56710	37.68	71	8.01
1	5/20/15 5:54	4.59	70.6	26.58	-66.47	8.24	56710	37.68	71	8.05
1	5/20/15 5:55	4.58	70.5	26.58	-66.4	8.24	56670	37.65	71	8
1	5/20/15 5:56	4.55	70.1	26.58	-66.31	8.24	56740	37.71	71	8
1	5/20/15 5:57	4.55	70.1	26.58	-66.25	8.24	56710	37.68	71	8.01
1	5/20/15 5:58	4.56	70.1	26.58	-66.39	8.24	56640	37.63	71	8.03
1	5/20/15 5:59	4.55	70.2	26.58	-66.38	8.24	56760	37.72	71	7.98
1	5/20/15 6:00	4.59	70.6	26.58	-66.41	8.24	56690	37.67	71	7.98
1	5/20/15 6:01	4.56	70.2	26.58	-66.32	8.24	56760	37.72	71	8.03
1	5/20/15 6:02	4.58	70.5	26.58	-66.35	8.24	56770	37.72	71	8.01
1	5/20/15 6:03	4.57	70.3	26.58	-66.33	8.24	56660	37.64	71	8
1	5/20/15 6:04	4.56	70.2	26.58	-66.33	8.24	56690	37.66	71	8.01
1	5/20/15 6:05	4.58	70.5	26.58	-66.33	8.24	56790	37.74	71	8.01
1	5/20/15 6:06	4.57	70.3	26.58	-66.42	8.24	56740	37.7	71	8
1	5/20/15 6:07	4.58	70.5	26.58	-66.33	8.24	56740	37.71	71	7.98
1	5/20/15 6:08	4.6	70.8	26.58	-66.48	8.24	56690	37.66	71	8.01
1	5/20/15 6:09	4.57	70.4	26.57	-66.34	8.24	56610	37.6	71	8
1	5/20/15 6:10	4.55	70.1	26.57	-66.22	8.24	56570	37.57	71	7.96
1	5/20/15 6:11	4.52	69.6	26.57	-66.11	8.24	56680	37.66	71	7.96
1	5/20/15 6:12	4.52	69.6	26.57	-66.32	8.24	56660	37.64	71	7.96
1	5/20/15 6:13	4.58	70.4	26.57	-66.36	8.24	56640	37.63	71	7.96
1	5/20/15 6:14	4.56	70.2	26.57	-66.45	8.24	56630	37.62	71	7.96
1	5/20/15 6:15	4.57	70.4	26.57	-66.43	8.24	56790	37.74	71	7.98
1	5/20/15 6:16	4.58	70.6	26.57	-66.36	8.24	56650	37.63	71	7.96
1	5/20/15 6:17	4.57	70.3	26.56	-66.33	8.24	56790	37.74	71	7.98
1	5/20/15 6:18	4.55	70	26.56	-66.39	8.24	56680	37.66	71	7.98
1	5/20/15 6:19	4.56	70.3	26.56	-66.28	8.24	56730	37.7	71	8
1	5/20/15 6:20	4.56	70.2	26.56	-66.24	8.24	56600	37.6	71	7.98
1	5/20/15 6:21	4.54	69.9	26.56	-66.25	8.24	56650	37.63	71	7.96
1	5/20/15 6:22	4.57	70.3	26.57	-66.26	8.24	56720	37.69	71	7.94
1	5/20/15 6:23	4.6	70.8	26.56	-66.37	8.24	56620	37.62	71	7.98
1	5/20/15 6:24	4.62	71.1	26.56	-66.39	8.24	56690	37.67	71	7.91
1	5/20/15 6:25	4.59	70.7	26.56	-66.35	8.24	56720	37.69	71	7.94
1	5/20/15 6:26	4.6	70.8	26.57	-66.33	8.24	56680	37.66	71	7.96
1	5/20/15 6:27	4.63	71.2	26.57	-66.33	8.24	56640	37.63	71	7.94
1	5/20/15 6:28	4.62	71.1	26.57	-66.35	8.24	56650	37.63	71	7.91
1	5/20/15 6:29	4.61	70.9	26.57	-66.32	8.24	56690	37.66	71	7.94
1	5/20/15 6:30	4.59	70.7	26.57	-66.47	8.24	56660	37.64	71	7.93
1	5/20/15 6:31	4.61	70.9	26.57	-66.42	8.24	56540	37.55	71	7.93
1	5/20/15 6:32	4.64	71.4	26.57	-66.51	8.24	56690	37.67	71	7.93
1	5/20/15 6:33	4.61	70.9	26.57	-66.39	8.24	56750	37.71	71	7.91
1	5/20/15 6:34	4.62	71	26.57	-66.56	8.24	56590	37.59	71	7.93
1	5/20/15 6:35	4.65	71.6	26.58	-66.52	8.24	56660	37.65	71	7.94
1	5/20/15 6:36	4.65	71.5	26.58	-66.62	8.24	56690	37.67	71	7.91
1	5/20/15 6:37	4.66	71.8	26.58	-66.7	8.24	56530	37.55	71	7.89
1	5/20/15 6:38	4.65	71.5	26.57	-66.62	8.24	56650	37.63	71	7.93
1	5/20/15 6:39	4.72	72.7	26.58	-66.94	8.24	56660	37.65	71	7.88
1	5/20/15 6:40	4.75	73.1	26.58	-67.15	8.24	56740	37.7	71	7.84
1	5/20/15 6:41	4.78	73.6	26.58	-67.18	8.24	56560	37.56	71	7.91
1	5/20/15 6:42	4.8	73.9	26.58	-67.05	8.24	56690	37.66	71	7.88
1	5/20/15 6:43	4.79	73.7	26.58	-67.07	8.24	56630	37.62	71	7.89
1	5/20/15 6:44	4.8	73.9	26.58	-67.15	8.24	56670	37.65	71	7.93
1	5/20/15 6:45	4.82	74.3	26.58	-67.2	8.24	56660	37.64	71	7.89
1	5/20/15 6:46	4.8	73.9	26.58	-67.04	8.24	56630	37.62	71	7.83
1	5/20/15 6:47	4.81	74.1	26.58	-67.11	8.24	56690	37.67	71	7.89
1	5/20/15 6:48	4.84	74.5	26.58	-67.05	8.24	56600	37.6	71	7.91
1	5/20/15 6:49	4.83	74.3	26.58	-67.07	8.24	56660	37.64	71	7.88
1	5/20/15 6:50	4.87	75	26.58	-67.22	8.24	56630	37.62	71	7.89
1	5/20/15 6:51	4.89	75.3	26.58	-67.3	8.24	56630	37.62	71	7.89
1	5/20/15 6:52	4.9	75.5	26.58	-67.29	8.24	56730	37.69	71	7.86
1	5/20/15 6:53	4.91	75.6	26.58	-67.37	8.24	56590	37.59	71	7.84
1	5/20/15 6:54	4.93	75.9	26.58	-67.36	8.24	56610	37.6	71	7.89
1	5/20/15 6:55	4.96	76.4	26.59	-67.43	8.24	56620	37.61	71	7.86
1	5/20/15 6:56	4.98	76.6	26.59	-67.33	8.24	56590	37.59	71	7.88
1	5/20/15 6:57	4.98	76.6	26.59	-67.44	8.24	56650	37.63	71	7.77
1	5/20/15 6:58	4.99	76.8	26.59	-67.47	8.24	56620	37.61	71	7.83
1	5/20/15 6:59	5.02	77.2	26.59	-67.55	8.24	56570	37.58	71	7.84
1	5/20/15 7:00	5.02	77.3	26.6	-67.59	8.24	56640	37.62	71	7.84
1	5/20/15 7:01	5.03	77.4	26.59	-67.59	8.24	56590	37.59	71	7.84
1	5/20/15 7:02	5.03	77.5	26.59	-67.57	8.24	56600	37.59	71	7.84
1	5/20/15 7:03	5	77	26.59	-67.51	8.24	56550	37.56	71	7.81
1	5/20/15 7:04	5.02	77.2	26.6	-67.64	8.24	56550	37.56	71	7.81
1	5/20/15 7:05	5.09	78.4	26.6	-67.91	8.24	56550	37.56	71	7.79
1	5/20/15 7:06	5.12	78.7	26.6	-67.9	8.24	56530	37.54	71	7.84
1	5/20/15 7:07	5.1	78.6	26.6	-67.91	8.24	56650	37.63	71	7.83
1	5/20/15 7:08	5.12	78.8	26.6	-67.9	8.24	56530	37.55	71	7.69
1	5/20/15 7:09	5.12	78.9	26.61	-67.97	8.24	56610	37.6	71	7.79
1	5/20/15 7:10	5.17	79.6	26.61	-68.06	8.24	56630	37.62	71	7.79
1	5/20/15 7:11	5.18	79.8	26.61	-68.08	8.24	56620	37.61	71	7.77
1	5/20/15 7:12	5.17	79.6	26.61	-68.11	8.24	56660	37.64	71	7.83
1	5/20/15 7:13	5.21	80.3	26.61	-68.21	8.24	56660	37.64	71	7.79
1	5/20/15 7:14	5.23	80.5	26.61	-68.26	8.24	56560	37.56	71	7.79
1	5/20/15 7:15	5.25	80.9	26.61	-68.27	8.24	56610	37.61	71	7.83
1	5/20/15 7:16	5.25	80.9	26.62	-68.31	8.24	56630	37.62	71	7.81
1	5/20/15 7:17	5.29	81.5	26.62	-68.35	8.24	56580	37.58	71	7.81
1	5/20/15 7:18	5.29	81.5	26.62	-68.4	8.24	56570	37.57	71	7.83
1	5/20/15 7:19	5.33	82	26.63	-68.46	8.24	56570	37.58	71	7.81
1	5/20/15 7:20	5.37	82.7	26.62	-68.6	8.24	56650	37.63	71	7.77
1	5/20/15 7:21	5.37	82.7	26.63	-68.65	8.24	56620	37.61	71	7.81
1	5/20/15 7:22	5.38	82.9	26.63	-68.72	8.24	56530	37.54	71	7.79
1	5/20/15 7:23	5.4	83.2	26.62	-68.69	8.24	56570	37.57	71	7.74
1	5/20/15 7:24	5.37	82.7	26.63	-68.66	8.24	56520	37.53	71	7.74
1	5/20/15 7:25	5.41	83.4	26.63	-68.74	8.24	56570	37.58	71	7.79
1	5/20/15 7:26	5.43	83.6	26.64	-68.74	8.24	56500	37.52	71	7.74
1	5/20/15 7:27	5.46	84	26.64	-68.79	8.24	56500	37.52	71	7.76
1	5/20/15 7:28	5.46	84.1	26.64	-68.83	8.24	56630	37.62	71	7.77
1	5/20/15 7:29	5.46	84	26.64	-68.77	8.24	56500	37.52	71	7.74
1	5/20/15 7:30	5.46	84.1	26.64	-68.86	8.24	56580	37.58	71	7.72
1	5/20/15 7:31	5.48	84.5	26.65	-68.9	8.24	56530	37.54	71	7.72
1	5/20/15 7:32	5.47	84.3	26.64	-68.82	8.24	56500	37.52	71	7.76
1	5/20/15 7:33	5.47	84.3	26.65	-68.89	8.24	56650	37.63	71	7.74
1	5/20/15 7:34	5.49	84.6	26.65	-69	8.24	56540	37.55	71	7.71
1	5/20/15 7:35	5.51	84.8	26.65	-69.02	8.24	56430	37.47	71	7.76
1	5/20/15 7:36	5.51	84.8	26.65	-69.01	8.24	56490	37.52	71	7.69
1	5/20/15 7:37	5.51	85	26.65	-68.99	8.24	56550	37.56	71	7.72
1	5/20/15 7:38	5.54	85.4	26.66	-68.99	8.24	56480	37.51	71	7.74
1	5/20/15 7:39	5.54	85.4	26.66	-69.01	8.24	56600	37.6	71	7.72
1	5/20/15 7:40	5.56	85.6	26.66	-69.13	8.24	56490	37.51	71	7.74
1	5/20/15 7:41	5.59	86.1	26.67	-69.21	8.24	56520	37.53	71	7.72
1	5/20/15 7:42	5.6	86.3	26.67	-69.18	8.24	56510	37.52	71	7.61
1	5/20/15 7:43	5.59	86.2	26.67	-69.16	8.24	56570	37.57	71	7.67
1	5/20/15 7:44	5.6	86.3	26.67	-69.2	8.24	56470	37.5	71	7.66
1	5/20/15 7:45	5.63	86.7	26.68	-69.22	8.24	56520	37.53	71	7.69
1	5/20/15 7:46	5.64	86.9	26.67	-69.3	8.24	56460	37.49	71	7.71
1	5/20/15 7:47	5.63	86.7	26.67	-69.33	8.24	56440	37.47	71	7.67
1	5/20/15 7:48	5.64	86.9	26.67	-69.37	8.24	56530	37.55	71	7.69
1	5/20/15 7:49	5.67	87.3	26.68	-69.32	8.24	56460	37.49	71	7.57
1	5/20/15 7:50	5.68	87.7	26.68	-69.52	8.24	56660	37.64	71	7.69
1	5/20/15 7:51	5.68	87.5	26.68	-69.52	8.24	56610	37.6	71	7.64
1	5/20/15 7:52	5.68	87.5	26.68	-69.52	8.24	56520	37.54	71	7.66
1	5/20/15 7:53	5.68	87.6	26.68	-69.57	8.24	56470	37.49	71	7.64
1	5/20/15 7:54	5.69	87.7	26.68	-69.56	8.24	56580	37.58	71	7.67
1	5/20/15 7:55	5.7	87.9	26.68	-69.64	8.24	56480	37.5	71	7.66
1	5/20/15 7:56	5.71	88.1	26.69	-69.56	8.24	56470	37.5	71	7.62
1	5/20/15 7:57	5.73	88.3	26.69	-69.68	8.24	56490	37.51	71	7.59
1	5/20/15 7:58	5.76	88.8	26.69	-69.68	8.24	56490	37.51	71	7.64
1	5/20/15 7:59	5.75	88.6	26.69	-69.76	8.24	56530	37.54	71	7.66
1	5/20/15 8:00	5.74	88.5	26.69	-69.75	8.24	56500	37.52	71	7.64
1	5/20/15 8:01	5.75	88.6	26.69	-69.71	8.24	56580	37.58	71	7.61
1	5/20/15 8:02	5.75	88.6	26.7	-69.67	8.24	56410	37.45	71	7.64
1	5/20/15 8:03	5.76	88.7	26.7	-69.77	8.24	56400	37.44	71	7.61
1	5/20/15 8:04	5.77	88.9	26.7	-69.8	8.24	56500	37.52	71	7.61
1	5/20/15 8:05	5.79	89.2	26.7	-69.77	8.24	56420	37.46	71	7.61
1	5/20/15 8:06	5.79	89.2	26.7	-69.75	8.24	56450	37.48	71	7.62
1	5/20/15 8:07	5.81	89.5	26.7	-69.76	8.24	56530	37.54	71	7.61
1	5/20/15 8:08	5.83	89.9	26.7	-69.88	8.24	56540	37.55	71	7.62
1	5/20/15 8:09	5.86	90.3	26.71	-69.74	8.24	56270	37.34	71	7.57
1	5/20/15 8:10	5.85	90.1	26.71	-69.89	8.24	56440	37.48	71	7.59
1	5/20/15 8:11	5.89	90.7	26.72	-69.96	8.24	56310	37.38	71	7.57
1	5/20/15 8:12	5.93	91.4	26.72	-70.05	8.24	56460	37.49	71	7.59
1	5/20/15 8:13	5.92	91.3	26.72	-70.07	8.24	56420	37.46	71	7.59
1	5/20/15 8:14	5.95	91.7	26.72	-70.09	8.24	56550	37.55	71	7.54
1	5/20/15 8:15	5.94	91.6	26.72	-70.08	8.24	56420	37.46	71	7.59
1	5/20/15 8:16	5.97	92	26.72	-70.16	8.24	56460	37.49	71	7.52
1	5/20/15 8:17	5.96	91.9	26.73	-70.23	8.24	56340	37.4	71	7.57
1	5/20/15 8:18	5.99	92.3	26.73	-70.15	8.24	56430	37.46	71	7.55
1	5/20/15 8:19	6.01	92.6	26.73	-70.21	8.24	56410	37.45	71	7.54
1	5/20/15 8:20	6.02	92.8	26.74	-70.12	8.24	56450	37.48	71	7.55
1	5/20/15 8:21	6.02	92.9	26.74	-70.2	8.24	56380	37.43	71	7.54
1	5/20/15 8:22	6.02	92.8	26.74	-70.32	8.24	56510	37.53	71	7.49
1	5/20/15 8:23	6.05	93.3	26.74	-70.3	8.24	56480	37.5	71	7.52
1	5/20/15 8:24	6.04	93	26.74	-70.24	8.24	56330	37.39	71	7.49
1	5/20/15 8:25	6.06	93.5	26.74	-70.4	8.24	56460	37.48	71	7.54
1	5/20/15 8:26	6.04	93.1	26.74	-70.26	8.24	56340	37.4	71	7.5
1	5/20/15 8:27	6.07	93.7	26.75	-70.49	8.24	56580	37.58	71	7.47
1	5/20/15 8:28	6.09	93.9	26.75	-70.5	8.24	56500	37.52	71	7.49
1	5/20/15 8:29	6.12	94.4	26.75	-70.56	8.24	56440	37.47	71	7.5
1	5/20/15 8:30	6.12	94.3	26.75	-70.51	8.24	56460	37.49	71	7.52
1	5/20/15 8:31	6.13	94.5	26.76	-70.52	8.24	56420	37.46	71	7.45
1	5/20/15 8:32	6.12	94.4	26.76	-70.46	8.24	56390	37.44	71	7.49
1	5/20/15 8:33	6.14	94.7	26.76	-70.52	8.24	56370	37.42	71	7.49
1	5/20/15 8:34	6.18	95.3	26.76	-70.64	8.24	56410	37.45	71	7.47
1	5/20/15 8:35	6.18	95.3	26.76	-70.69	8.24	56500	37.52	71	7.44
1	5/20/15 8:36	6.21	95.8	26.76	-70.73	8.24	56440	37.47	71	7.42
1	5/20/15 8:37	6.19	95.5	26.77	-70.54	8.24	56440	37.47	71	7.44
1	5/20/15 8:38	6.22	95.9	26.77	-70.75	8.24	56350	37.4	71	7.42
1	5/20/15 8:39	6.19	95.5	26.77	-70.74	8.24	56400	37.44	71	7.4
1	5/20/15 8:40	6.21	95.8	26.78	-70.72	8.24	56380	37.42	71	7.4
1	5/20/15 8:41	6.2	95.7	26.78	-70.64	8.24	56340	37.4	71	7.45
1	5/20/15 8:42	6.21	95.8	26.79	-70.66	8.24	56280	37.35	71	7.38
1	5/20/15 8:43	6.25	96.4	26.79	-70.9	8.24	56340	37.4	71	7.4
1	5/20/15 8:44	6.31	97.4	26.8	-71.02	8.24	56320	37.38	71	7.38
1	5/20/15 8:45	6.38	98.4	26.8	-71.14	8.24	56310	37.37	71	7.3
1	5/20/15 8:46	6.34	97.8	26.81	-71.05	8.24	56330	37.39	71	7.4
1	5/20/15 8:47	6.36	98.2	26.81	-71.04	8.24	56340	37.39	71	7.4
1	5/20/15 8:48	6.38	98.5	26.81	-71.25	8.24	56450	37.48	71	7.4
1	5/20/15 8:49	6.45	99.5	26.82	-71.32	8.24	56350	37.4	71	7.33
1	5/20/15 8:50	6.46	99.7	26.83	-71.37	8.24	56340	37.4	71	7.37
1	5/20/15 8:51	6.46	99.7	26.83	-71.25	8.24	56340	37.39	71	7.37
1	5/20/15 8:52	6.51	100.6	26.83	-71.42	8.24	56450	37.48	71	7.37
1	5/20/15 8:53	6.46	99.7	26.84	-71.24	8.24	56290	37.36	71	7.38
1	5/20/15 8:54	6.5	100.3	26.84	-71.52	8.24	56270	37.34	71	7.33
1	5/20/15 8:55	6.51	100.5	26.85	-71.59	8.24	56310	37.37	71	7.38
1	5/20/15 8:56	6.58	101.6	26.85	-71.84	8.24	56450	37.47	71	7.3
1	5/20/15 8:57	6.6	102	26.86	-71.87	8.24	56390	37.43	71	7.35
1	5/20/15 8:58	6.64	102.5	26.86	-71.92	8.24	56290	37.35	71	7.3
1	5/20/15 8:59	6.64	102.6	26.87	-71.97	8.24	56380	37.42	71	7.28
1	5/20/15 9:00	6.65	102.7	26.87	-71.94	8.24	56290	37.35	71	7.33
1	5/20/15 9:01	6.67	103.1	26.88	-71.98	8.24	56460	37.48	71	7.33
1	5/20/15 9:02	6.71	103.6	26.88	-72.16	8.24	56300	37.36	71	7.28
1	5/20/15 9:03	6.71	103.7	26.89	-72.06	8.24	56270	37.34	71	7.27
1	5/20/15 9:04	6.69	103.4	26.89	-72.21	8.24	56410	37.44	71	7.32
1	5/20/15 9:05	6.69	103.4	26.89	-72.12	8.24	56300	37.37	71	7.32
1	5/20/15 9:06	6.74	104.2	26.9	-72.23	8.24	56330	37.38	71	7.28
1	5/20/15 9:07	6.8	105	26.91	-72.35	8.24	56370	37.41	71	7.3
1	5/20/15 9:08	6.86	106.1	26.91	-72.58	8.24	56310	37.37	71	7.25
1	5/20/15 9:09	6.83	105.5	26.92	-72.55	8.24	56360	37.41	71	7.3
1	5/20/15 9:10	6.87	106.2	26.93	-72.61	8.24	56290	37.35	71	7.28
1	5/20/15 9:11	6.92	107	26.92	-72.68	8.24	56340	37.39	71	7.21
1	5/20/15 9:12	6.9	106.7	26.93	-72.65	8.24	56340	37.39	71	7.28
1	5/20/15 9:13	6.91	106.9	26.93	-72.73	8.24	56270	37.34	71	7.25
1	5/20/15 9:14	6.91	107	26.94	-72.77	8.24	56370	37.41	71	7.21
1	5/20/15 9:15	6.97	107.7	26.95	-72.63	8.24	56280	37.34	71	7.25
1	5/20/15 9:16	6.96	107.8	26.95	-72.9	8.24	56410	37.44	71	7.21
1	5/20/15 9:17	7.03	108.8	26.95	-72.9	8.24	56260	37.33	71	7.2
1	5/20/15 9:18	7.05	109	26.96	-73.03	8.24	56250	37.33	71	7.21
1	5/20/15 9:19	7.1	109.9	26.96	-72.95	8.24	56250	37.32	71	7.21
1	5/20/15 9:20	6.97	107.8	26.96	-72.76	8.24	56230	37.31	71	7.15
1	5/20/15 9:21	7	108.3	26.98	-73.12	8.24	56200	37.29	71	7.16
1	5/20/15 9:22	7.08	109.6	26.98	-73.16	8.24	56330	37.38	71	7.21
1	5/20/15 9:23	7.1	109.8	26.97	-72.89	8.24	56130	37.23	71	7.16
1	5/20/15 9:24	7.15	110.6	26.99	-73.35	8.24	56240	37.31	71	7.18
1	5/20/15 9:25	7.16	110.9	27	-73.4	8.24	56300	37.36	71	7.06
1	5/20/15 9:26	7.09	109.7	27	-73.1	8.24	56100	37.21	71	7.16
1	5/20/15 9:27	7.13	110.4	27.01	-73.61	8.24	56230	37.31	71	7.1
1	5/20/15 9:28	7.18	111.1	27.02	-73.53	8.24	56300	37.36	71	7.13
1	5/20/15 9:29	7.18	111.1	27.02	-73.42	8.24	56260	37.33	71	7.03
1	5/20/15 9:30	7.2	111.4	27.02	-73.41	8.24	56160	37.25	71	7.13
1	5/20/15 9:31	7.21	111.7	27.04	-73.78	8.24	56330	37.38	71	7.13
1	5/20/15 9:32	7.19	111.3	27.05	-73.89	8.24	56230	37.31	71	7.1
1	5/20/15 9:33	7.23	112	27.04	-73.54	8.24	56220	37.3	71	7.11
1	5/20/15 9:34	7.23	112.1	27.05	-73.83	8.24	56330	37.38	71	7.13
