SENS_ID	SDN	TC	COND	O2	O2satper	pHinsitu	ORP	Vbatt	VpH	COVER
3	9/14/11 20:15	27.15	57740	5.57	87.1	8.08	114	11.97	-87.87	Sand
3	9/14/11 20:20	27.14	57610	5.45	85.1	8.1	111	11.95	-88.61	Sand
3	9/14/11 20:25	27.13	57700	5.44	85.1	8.11	108	11.94	-89.32	Sand
3	9/14/11 20:30	27.13	57750	5.49	85.8	8.11	116	11.97	-89.73	Sand
3	9/14/11 20:35	27.12	57760	5.59	87.3	8.11	120	11.95	-89.24	Sand
3	9/14/11 20:40	27.12	57760	5.54	86.5	8.09	118	11.95	-88.07	Sand
3	9/14/11 20:45	27.11	57770	5.46	85.4	8.1	116	11.94	-89.17	Sand
3	9/14/11 20:50	27.11	57720	5.49	85.7	8.09	120	11.95	-88.13	Sand
3	9/14/11 20:55	27.1	57690	5.54	86.5	8.11	118	11.94	-89.75	Sand
3	9/14/11 21:00	27.1	57710	5.47	85.4	8.08	117	11.94	-87.37	Sand
3	9/14/11 21:05	27.1	57620	5.37	83.8	8.1	121	11.92	-88.63	Sand
3	9/14/11 21:10	27.09	57540	5.39	84.1	8.07	121	11.92	-86.99	Sand
3	9/14/11 21:15	27.09	57740	5.34	83.4	8.12	121	11.92	-90.2	Sand
3	9/14/11 21:20	27.09	57680	5.32	83	8.1	121	11.92	-88.64	Sand
3	9/14/11 21:25	27.09	57620	5.37	83.8	8.1	124	11.89	-88.73	Sand
3	9/14/11 21:30	27.08	57620	5.31	82.8	8.1	124	11.92	-88.97	Sand
3	9/14/11 21:35	27.08	57760	5.3	82.7	8.12	126	11.92	-90.1	Sand
3	9/14/11 21:40	27.08	57600	5.27	82.3	8.12	130	11.89	-89.91	Sand
3	9/14/11 21:45	27.08	57790	5.2	81.3	8.1	131	11.92	-89.08	Sand
3	9/14/11 21:50	27.08	57680	5.27	82.3	8.13	131	11.89	-90.68	Sand
3	9/14/11 21:55	27.08	57620	5.3	82.7	8.1	133	11.89	-88.95	Sand
3	9/14/11 22:00	27.08	57680	5.33	83.2	8.1	133	11.89	-89.14	Sand
3	9/14/11 22:05	27.08	57670	5.28	82.4	8.11	134	11.9	-89.37	Sand
3	9/14/11 22:10	27.07	57810	5.26	82.2	8.1	136	11.89	-89.07	Sand
3	9/14/11 22:15	27.06	57810	5.31	83	8.1	136	11.85	-89.1	Sand
3	9/14/11 22:20	27.06	57680	5.33	83.2	8.11	137	11.9	-89.57	Sand
3	9/14/11 22:25	27.06	57850	5.28	82.5	8.1	137	11.87	-88.82	Sand
3	9/14/11 22:30	27.05	57680	5.27	82.3	8.11	138	11.83	-89.84	Sand
3	9/14/11 22:35	27.05	57630	5.24	81.7	8.08	138	11.85	-87.64	Sand
3	9/14/11 22:40	27.04	57860	5.28	82.4	8.12	138	11.87	-90.31	Sand
3	9/14/11 22:45	27.04	57690	5.25	81.9	8.12	140	11.87	-90.43	Sand
3	9/14/11 22:50	27.03	57730	5.2	81.1	8.12	140	11.83	-89.84	Sand
3	9/14/11 22:55	27.04	57750	5.17	80.7	8.12	140	11.87	-90.4	Sand
3	9/14/11 23:00	27.03	57680	5.2	81	8.12	141	11.85	-90.43	Sand
3	9/14/11 23:05	27.03	57780	5.18	80.8	8.12	141	11.82	-90.11	Sand
3	9/14/11 23:10	27.03	57700	5.18	80.9	8.12	141	11.82	-90.45	Sand
3	9/14/11 23:15	27.02	57760	5.26	82.1	8.12	142	11.83	-90.52	Sand
3	9/14/11 23:20	27.02	57620	5.24	81.7	8.13	142	11.83	-90.53	Sand
3	9/14/11 23:25	27.03	57660	5.22	81.3	8.12	143	11.82	-89.9	Sand
3	9/14/11 23:30	27.02	57640	5.18	80.8	8.12	142	11.82	-89.93	Sand
3	9/14/11 23:35	27.01	57740	5.11	79.7	8.11	141	11.82	-89.32	Sand
3	9/14/11 23:40	27.01	57750	5.1	79.5	8.12	141	11.83	-89.81	Sand
3	9/14/11 23:45	27	57680	5.16	80.5	8.12	141	11.83	-90.07	Sand
3	9/14/11 23:50	27	57760	5.16	80.4	8.12	141	11.8	-89.79	Sand
3	9/14/11 23:55	26.99	57690	5.17	80.6	8.12	141	11.82	-89.97	Sand
3	9/15/11 0:00	26.98	57750	5.19	80.9	8.12	142	11.83	-90.47	Sand
3	9/15/11 0:05	26.98	57770	5.17	80.6	8.12	143	11.82	-89.94	Sand
3	9/15/11 0:10	26.98	57690	5.16	80.4	8.12	143	11.83	-90.28	Sand
3	9/15/11 0:15	26.98	57750	5.15	80.4	8.12	143	11.82	-90.18	Sand
3	9/15/11 0:20	26.98	57830	5.18	80.8	8.12	143	11.82	-90.37	Sand
3	9/15/11 0:25	26.98	57780	5.2	81.1	8.12	144	11.8	-89.8	Sand
3	9/15/11 0:30	26.98	57770	5.16	80.5	8.12	143	11.75	-90.18	Sand
3	9/15/11 0:35	26.98	57680	5.18	80.8	8.12	144	11.8	-89.97	Sand
3	9/15/11 0:40	26.98	57860	5.15	80.4	8.12	144	11.82	-90.19	Sand
3	9/15/11 0:45	26.98	57630	5.21	81.2	8.12	144	11.75	-90.31	Sand
3	9/15/11 0:50	26.98	57750	5.25	81.8	8.12	144	11.77	-90.34	Sand
3	9/15/11 0:55	26.97	57760	5.21	81.3	8.12	144	11.8	-90.35	Sand
3	9/15/11 1:00	26.97	57720	5.23	81.4	8.12	144	11.78	-90.3	Sand
3	9/15/11 1:05	26.97	57680	5.24	81.7	8.13	144	11.78	-90.42	Sand
3	9/15/11 1:10	26.98	57740	5.25	81.9	8.12	145	11.78	-90.4	Sand
3	9/15/11 1:15	26.97	57780	5.26	81.9	8.12	145	11.78	-90.3	Sand
3	9/15/11 1:20	26.97	57600	5.29	82.4	8.12	145	11.77	-90.39	Sand
3	9/15/11 1:25	26.96	57720	5.24	81.7	8.12	145	11.77	-90.31	Sand
3	9/15/11 1:30	26.96	57770	5.24	81.7	8.12	145	11.75	-90.16	Sand
3	9/15/11 1:35	26.96	57730	5.23	81.5	8.12	145	11.75	-90.2	Sand
3	9/15/11 1:40	26.94	57660	5.22	81.3	8.12	145	11.77	-90.29	Sand
3	9/15/11 1:45	26.93	57800	5.22	81.3	8.12	145	11.77	-90.2	Sand
3	9/15/11 1:50	26.93	57700	5.25	81.7	8.12	145	11.75	-90.27	Sand
3	9/15/11 1:55	26.91	57590	5.2	80.9	8.12	145	11.77	-90.03	Sand
3	9/15/11 2:00	26.9	57680	5.24	81.5	8.12	145	11.73	-90.36	Sand
3	9/15/11 2:05	26.88	57600	5.24	81.6	8.13	145	11.77	-90.35	Sand
3	9/15/11 2:10	26.89	57760	5.28	82.1	8.13	145	11.75	-90.55	Sand
3	9/15/11 2:15	26.88	57720	5.26	81.9	8.12	145	11.75	-90.24	Sand
3	9/15/11 2:20	26.87	57790	5.25	81.8	8.13	145	11.73	-90.39	Sand
3	9/15/11 2:25	26.88	57650	5.31	82.5	8.13	145	11.75	-90.46	Sand
3	9/15/11 2:30	26.88	57670	5.28	82.1	8.12	145	11.72	-90.28	Sand
3	9/15/11 2:35	26.88	57730	5.3	82.4	8.12	145	11.75	-90.13	Sand
3	9/15/11 2:40	26.88	57880	5.27	82.1	8.12	145	11.75	-89.93	Sand
3	9/15/11 2:45	26.88	57700	5.24	81.6	8.12	145	11.72	-89.95	Sand
3	9/15/11 2:50	26.87	57600	5.25	81.7	8.12	145	11.7	-90.25	Sand
3	9/15/11 2:55	26.87	57590	5.27	82	8.13	146	11.73	-90.52	Sand
3	9/15/11 3:00	26.87	57800	5.3	82.5	8.12	146	11.72	-90.27	Sand
3	9/15/11 3:05	26.87	57680	5.27	82	8.12	146	11.72	-90	Sand
3	9/15/11 3:10	26.87	57770	5.28	82.1	8.12	145	11.7	-90.06	Sand
3	9/15/11 3:15	26.88	57700	5.24	81.5	8.12	145	11.72	-89.79	Sand
3	9/15/11 3:20	26.88	57760	5.23	81.4	8.12	145	11.7	-90.12	Sand
3	9/15/11 3:25	26.88	57690	5.27	82	8.12	145	11.7	-89.84	Sand
3	9/15/11 3:30	26.88	57610	5.25	81.7	8.12	145	11.7	-89.68	Sand
3	9/15/11 3:35	26.88	57750	5.18	80.6	8.11	144	11.72	-89.57	Sand
3	9/15/11 3:40	26.88	57540	5.16	80.3	8.11	144	11.7	-89.55	Sand
3	9/15/11 3:45	26.89	57640	5.16	80.3	8.08	144	11.7	-87.23	Sand
3	9/15/11 3:50	26.89	57740	5.16	80.3	8.1	143	11.72	-88.89	Sand
3	9/15/11 3:55	26.88	57710	5.08	79	8.1	143	11.68	-88.89	Sand
3	9/15/11 4:00	26.88	57670	5.1	79.4	8.11	143	11.66	-89	Sand
3	9/15/11 4:05	26.88	57730	5.19	80.8	8.1	143	11.68	-88.67	Sand
3	9/15/11 4:10	26.88	57640	5.08	79.1	8.1	143	11.68	-88.84	Sand
3	9/15/11 4:15	26.88	57590	5.05	78.5	8.11	143	11.68	-88.95	Sand
3	9/15/11 4:20	26.88	57770	5.03	78.3	8.09	143	11.68	-87.65	Sand
3	9/15/11 4:25	26.87	57750	5.13	79.9	8.1	142	11.7	-88.64	Sand
3	9/15/11 4:30	26.87	57700	5.15	80.1	8.09	143	11.66	-88.12	Sand
3	9/15/11 4:35	26.86	57720	5.14	80	8.09	143	11.68	-88.2	Sand
3	9/15/11 4:40	26.85	57790	5.1	79.4	8.11	143	11.66	-89.24	Sand
3	9/15/11 4:45	26.85	57640	5.09	79.2	8.1	144	11.66	-88.84	Sand
3	9/15/11 4:50	26.84	57670	5.18	80.5	8.11	144	11.65	-89.21	Sand
3	9/15/11 4:55	26.83	57680	5.18	80.6	8.11	144	11.68	-89.17	Sand
3	9/15/11 5:00	26.82	57710	5.21	81.1	8.1	144	11.68	-88.62	Sand
3	9/15/11 5:05	26.81	57800	5.1	79.4	8.1	144	11.65	-88.41	Sand
3	9/15/11 5:10	26.81	57710	5.01	77.9	8.11	143	11.66	-89.25	Sand
3	9/15/11 5:15	26.8	57580	5.07	78.8	8.11	143	11.66	-88.96	Sand
3	9/15/11 5:20	26.79	57640	5.13	79.7	8.1	142	11.68	-88.73	Sand
3	9/15/11 5:25	26.79	57680	5.15	79.9	8.1	143	11.65	-88.63	Sand
3	9/15/11 5:30	26.79	57620	5.1	79.2	8.1	143	11.65	-88.81	Sand
3	9/15/11 5:35	26.78	57770	5.06	78.7	8.11	143	11.63	-88.91	Sand
3	9/15/11 5:40	26.78	57660	5.11	79.3	8.11	143	11.65	-88.89	Sand
3	9/15/11 5:45	26.77	57520	5.17	80.2	8.11	143	11.63	-88.99	Sand
3	9/15/11 5:50	26.77	57650	5.08	79	8.1	142	11.63	-88.32	Sand
3	9/15/11 5:55	26.77	57700	5.16	80.1	8.1	142	11.63	-88.51	Sand
3	9/15/11 6:00	26.77	57750	5.19	80.6	8.1	142	11.63	-88.49	Sand
3	9/15/11 6:05	26.76	57610	5.15	80	8.1	142	11.61	-88.56	Sand
3	9/15/11 6:10	26.76	57760	5.18	80.4	8.08	142	11.61	-87.24	Sand
3	9/15/11 6:15	26.76	57680	5.23	81.1	8.09	141	11.63	-88.1	Sand
3	9/15/11 6:20	26.75	57730	5.23	81.2	8.09	141	11.63	-87.87	Sand
3	9/15/11 6:25	26.75	57800	5.21	80.9	8.09	141	11.63	-87.7	Sand
3	9/15/11 6:30	26.75	57650	5.2	80.7	8.09	140	11.63	-87.67	Sand
3	9/15/11 6:35	26.75	57630	5.21	80.9	8.09	140	11.63	-87.84	Sand
3	9/15/11 6:40	26.75	57630	5.18	80.5	8.09	140	11.61	-87.42	Sand
3	9/15/11 6:45	26.75	57750	5.02	78	8.09	140	11.65	-87.81	Sand
3	9/15/11 6:50	26.75	57630	5.07	78.8	8.09	140	11.6	-87.84	Sand
3	9/15/11 6:55	26.75	57800	5.09	79	8.09	141	11.6	-87.95	Sand
3	9/15/11 7:00	26.75	57770	5.11	79.4	8.07	141	11.63	-86.73	Sand
3	9/15/11 7:05	26.75	57610	5.14	79.8	7.97	79	11.63	-79.29	Sand
3	9/15/11 7:10	26.76	57630	5.12	79.5	7.99	72	11.63	-81.07	Sand
3	9/15/11 7:15	26.77	57680	5.1	79.2	8.01	77	11.56	-82.13	Sand
3	9/15/11 7:20	26.79	57630	5.05	78.5	8.01	81	11.58	-82.44	Sand
3	9/15/11 7:25	26.78	57730	5.02	78	7.98	73	11.6	-80.26	Sand
3	9/15/11 7:30	26.79	57670	5	77.8	7.98	75	11.63	-80.08	Sand
3	9/15/11 7:35	26.8	57660	5.02	78	8.01	77	11.61	-81.98	Sand
3	9/15/11 7:40	26.81	57570	5.01	77.9	8	87	11.6	-81.64	Sand
3	9/15/11 7:45	26.82	57760	5.02	78	8	72	11.61	-81.57	Sand
3	9/15/11 7:50	26.82	57910	5.03	78.3	8.04	75	11.6	-84.26	Sand
3	9/15/11 7:55	26.83	57570	5.06	78.7	8.02	106	11.61	-83.2	Sand
3	9/15/11 8:00	26.83	57790	5.09	79.2	8.06	118	11.58	-85.73	Sand
3	9/15/11 8:05	26.85	57730	5.12	79.6	8.09	80	11.58	-87.85	Sand
3	9/15/11 8:10	26.86	57710	5.11	79.6	8.11	117	11.6	-89.43	Sand
3	9/15/11 8:15	26.89	57730	5.16	80.4	8.11	131	11.58	-89.49	Sand
3	9/15/11 8:20	26.88	57760	5.2	80.9	8.11	137	11.6	-89.43	Sand
3	9/15/11 8:25	26.91	57700	5.19	80.8	8.11	141	11.6	-89.49	Sand
3	9/15/11 8:30	26.91	57740	5.24	81.5	8.11	143	11.6	-89.53	Sand
3	9/15/11 8:35	26.93	57730	5.26	82	8.12	144	11.6	-89.7	Sand
3	9/15/11 8:40	26.94	57800	5.29	82.5	8.12	145	11.56	-89.73	Sand
3	9/15/11 8:45	26.94	57660	5.31	82.7	8.12	145	11.58	-89.77	Sand
3	9/15/11 8:50	26.95	57850	5.39	84	8.12	145	11.56	-89.88	Sand
3	9/15/11 8:55	26.95	57660	5.48	85.3	8.12	145	11.56	-90.06	Sand
3	9/15/11 9:00	26.97	57840	5.53	86.2	8.12	145	11.56	-90.06	Sand
3	9/15/11 9:05	26.97	57630	5.6	87.2	8.12	145	11.56	-90.29	Sand
3	9/15/11 9:10	26.99	57750	5.65	88	8.13	145	11.55	-90.51	Sand
3	9/15/11 9:15	27	57750	5.74	89.5	8.13	145	11.58	-90.53	Sand
3	9/15/11 9:20	27.03	57710	5.78	90.2	8.13	145	11.56	-90.81	Sand
3	9/15/11 9:25	27.04	57820	5.89	91.9	8.14	145	11.56	-91.29	Sand
3	9/15/11 9:30	27.06	57610	5.95	92.9	8.14	144	11.58	-91.25	Sand
3	9/15/11 9:35	27.09	57680	6.05	94.4	8.14	143	11.56	-91.62	Sand
3	9/15/11 9:40	27.11	57720	6.09	95.2	8.15	143	11.55	-92.09	Sand
3	9/15/11 9:45	27.14	57820	6.21	97.1	8.16	142	11.55	-92.55	Sand
3	9/15/11 9:50	27.12	57720	6.33	98.9	8.16	142	11.55	-92.96	Sand
3	9/15/11 9:55	27.13	57810	6.55	102.4	8.16	143	11.56	-92.47	Sand
3	9/15/11 10:00	27.16	57920	6.54	102.3	8.17	142	11.55	-93.27	Sand
3	9/15/11 10:05	27.23	57710	6.64	103.9	8.17	142	11.55	-93.41	Sand
3	9/15/11 10:10	27.27	57800	6.76	105.9	8.17	141	11.56	-93.42	Sand
3	9/15/11 10:15	27.3	57780	6.8	106.6	8.18	141	11.56	-93.96	Sand
3	9/15/11 10:20	27.35	57670	6.84	107.2	8.17	140	11.53	-93.76	Sand
3	9/15/11 10:25	27.34	57670	6.92	108.5	8.17	141	11.53	-93.84	Sand
3	9/15/11 10:30	27.33	57770	6.99	109.5	8.18	141	11.53	-94.14	Sand
3	9/15/11 10:35	27.33	57750	7.13	111.9	8.17	141	11.56	-93.9	Sand
3	9/15/11 10:40	27.37	57660	7.26	113.8	8.18	142	11.55	-94.5	Sand
3	9/15/11 10:45	27.37	57630	7.42	116.4	8.19	143	11.55	-94.8	Sand
3	9/15/11 10:50	27.39	57810	7.45	117	8.18	143	11.53	-94.66	Sand
3	9/15/11 10:55	27.39	57600	7.56	118.6	8.19	143	11.55	-95.07	Sand
3	9/15/11 11:00	27.42	57710	7.61	119.4	8.18	143	11.51	-94.44	Sand
3	9/15/11 11:05	27.42	57760	7.74	121.6	8.19	144	11.51	-94.74	Sand
3	9/15/11 11:10	27.46	57730	7.8	122.5	8.19	144	11.55	-95.27	Sand
3	9/15/11 11:15	27.42	57560	7.84	122.9	8.2	144	11.53	-95.41	Sand
3	9/15/11 11:20	27.49	57570	7.87	123.6	8.2	143	11.53	-95.8	Sand
3	9/15/11 11:25	27.49	57640	7.9	124.1	8.2	143	11.53	-95.41	Sand
3	9/15/11 11:30	27.45	57630	7.98	125.3	8.2	144	11.53	-95.63	Sand
3	9/15/11 11:35	27.46	57640	8	125.6	8.2	145	11.53	-95.72	Sand
3	9/15/11 11:40	27.47	57740	8.08	126.9	8.2	145	11.55	-95.81	Sand
3	9/15/11 11:45	27.47	57580	8.09	127	8.21	145	11.51	-96.17	Sand
3	9/15/11 11:50	27.48	57710	8.14	127.8	8.21	145	11.53	-96.16	Sand
3	9/15/11 11:55	27.49	57690	8.15	128.1	8.2	144	11.53	-95.92	Sand
3	9/15/11 12:00	27.5	57760	8.2	129	8.21	144	11.49	-96.3	Sand
3	9/15/11 12:05	27.52	57710	8.25	129.7	8.2	144	11.51	-95.9	Sand
3	9/15/11 12:10	27.51	57640	8.29	130.3	8.21	144	11.51	-96.14	Sand
3	9/15/11 12:15	27.54	57700	8.26	130	8.2	145	11.53	-95.86	Sand
3	9/15/11 12:20	27.48	57700	8.33	130.9	8.21	145	11.49	-96.41	Sand
3	9/15/11 12:25	27.49	57650	8.34	131	8.21	145	11.48	-96.08	Sand
3	9/15/11 12:30	27.49	57680	8.29	130.2	8.21	145	11.53	-96.51	Sand
3	9/15/11 12:35	27.51	57630	8.34	131.1	8.21	145	11.49	-96.51	Sand
3	9/15/11 12:40	27.51	57660	8.33	130.8	8.21	145	11.51	-96.32	Sand
3	9/15/11 12:45	27.48	57710	8.36	131.4	8.21	145	11.51	-96.29	Sand
3	9/15/11 12:50	27.48	57670	8.34	131.1	8.21	145	11.49	-96.4	Sand
3	9/15/11 12:55	27.49	57620	8.37	131.4	8.21	145	11.44	-96.38	Sand
3	9/15/11 13:00	27.47	57790	8.36	131.3	8.21	145	11.49	-96.5	Sand
3	9/15/11 13:05	27.43	57730	8.34	131	8.2	145	11.48	-95.87	Sand
3	9/15/11 13:10	27.44	57780	8.29	130.3	8.21	145	11.43	-96.11	Sand
3	9/15/11 13:15	27.45	57600	8.32	130.6	8.21	145	11.51	-96.35	Sand
3	9/15/11 13:20	27.45	57730	8.31	130.6	8.21	145	11.48	-96.08	Sand
3	9/15/11 13:25	27.47	57760	8.34	131	8.21	144	11.48	-96.53	Sand
3	9/15/11 13:30	27.46	57570	8.36	131.2	8.21	144	11.49	-96.54	Sand
3	9/15/11 13:35	27.43	57730	8.36	131.2	8.21	144	11.46	-96.1	Sand
3	9/15/11 13:40	27.41	57790	8.32	130.6	8.21	144	11.39	-96.26	Sand
3	9/15/11 13:45	27.44	57520	8.34	130.8	8.21	144	11.49	-96.53	Sand
3	9/15/11 13:50	27.41	57660	8.37	131.3	8.21	144	11.46	-96.21	Sand
3	9/15/11 13:55	27.42	57690	8.34	130.9	8.21	144	11.48	-96.58	Sand
3	9/15/11 14:00	27.38	57640	8.39	131.6	8.21	144	11.48	-96.53	Sand
3	9/15/11 14:05	27.4	57640	8.37	131.3	8.21	145	11.48	-96.48	Sand
3	9/15/11 14:10	27.4	57610	8.37	131.3	8.21	145	11.46	-96.27	Sand
3	9/15/11 14:15	27.36	57860	8.36	131.2	8.21	145	11.48	-96.24	Sand
3	9/15/11 14:20	27.38	57640	8.29	130	8.21	145	11.48	-96.26	Sand
3	9/15/11 14:25	27.36	57700	8.3	130.2	8.21	145	11.44	-96.24	Sand
3	9/15/11 14:30	27.37	57580	8.29	129.9	8.21	145	11.48	-96.16	Sand
3	9/15/11 14:35	27.39	57680	8.27	129.8	8.2	144	11.46	-95.8	Sand
3	9/15/11 14:40	27.39	57800	8.25	129.4	8.21	144	11.46	-96.32	Sand
3	9/15/11 14:45	27.49	57690	8.29	130.2	8.21	143	11.48	-96.42	Sand
3	9/15/11 14:50	27.45	57630	8.27	129.8	8.21	142	11.48	-96.32	Sand
3	9/15/11 14:55	27.54	57600	8.3	130.4	8.21	141	11.44	-96.42	Sand
3	9/15/11 15:00	27.55	57600	8.32	130.8	8.21	141	11.44	-96.41	Sand
3	9/15/11 15:05	27.55	57540	8.32	130.8	8.21	141	11.43	-96.56	Sand
3	9/15/11 15:10	27.57	57720	8.26	130	8.21	141	11.48	-96.39	Sand
3	9/15/11 15:15	27.57	57680	8.27	130.2	8.21	141	11.46	-96.26	Sand
3	9/15/11 15:20	27.61	57690	8.25	129.9	8.21	142	11.44	-96.55	Sand
3	9/15/11 15:25	27.6	57620	8.28	130.4	8.21	142	11.46	-96.46	Sand
3	9/15/11 15:30	27.66	57660	8.33	131.2	8.21	142	11.46	-96.54	Sand
3	9/15/11 15:35	27.67	57580	8.41	132.5	8.21	143	11.44	-96.61	Sand
3	9/15/11 15:40	27.74	57650	8.42	132.7	8.21	144	11.44	-96.58	Sand
3	9/15/11 15:45	27.79	57700	8.5	134.3	8.21	144	11.44	-96.36	Sand
3	9/15/11 15:50	27.76	57710	8.46	133.5	8.21	144	11.43	-96.71	Sand
3	9/15/11 15:55	27.81	57710	8.51	134.4	8.21	144	11.44	-96.47	Sand
3	9/15/11 16:00	27.77	57720	8.47	133.7	8.2	144	11.44	-96	Sand
3	9/15/11 16:05	27.74	57830	8.37	132.2	8.2	145	11.43	-95.94	Sand
3	9/15/11 16:10	27.77	57700	8.29	130.8	8.2	145	11.43	-95.87	Sand
3	9/15/11 16:15	27.7	57770	8.24	130	8.2	146	11.44	-95.41	Sand
