SENS_ID	SDN	O2	O2satper	TC	VpH	pHinsitu	COND	PSAL	ORP	Vbatt
1	5/17/15 21:42	4.99	76.8	26.56	-69.85	8.24	56500	37.52	75	10.25
1	5/17/15 21:43	4.99	76.8	26.56	-69.82	8.24	56600	37.59	75	10.29
1	5/17/15 21:44	5	76.9	26.55	-69.95	8.24	56570	37.58	75	10.25
1	5/17/15 21:45	4.99	76.8	26.55	-69.9	8.24	56520	37.54	75	10.25
1	5/17/15 21:46	4.99	76.8	26.55	-69.91	8.24	56630	37.62	74	10.29
1	5/17/15 21:47	4.96	76.3	26.55	-69.86	8.24	56520	37.54	74	10.24
1	5/17/15 21:48	4.96	76.4	26.55	-69.88	8.24	56560	37.56	74	10.27
1	5/17/15 21:49	4.96	76.3	26.55	-69.85	8.24	56600	37.6	74	10.25
1	5/17/15 21:50	4.97	76.4	26.55	-69.88	8.24	56680	37.66	74	10.27
1	5/17/15 21:51	4.95	76.1	26.55	-69.87	8.24	56550	37.56	74	10.25
1	5/17/15 21:52	4.96	76.3	26.55	-69.84	8.24	56490	37.52	74	10.25
1	5/17/15 21:53	4.95	76.1	26.55	-69.84	8.24	56580	37.59	74	10.27
1	5/17/15 21:54	4.95	76.1	26.55	-69.91	8.24	56570	37.58	74	10.25
1	5/17/15 21:55	4.96	76.3	26.55	-69.9	8.24	56640	37.63	74	10.25
1	5/17/15 21:56	4.94	76	26.56	-69.85	8.24	56550	37.56	74	10.25
1	5/17/15 21:57	4.95	76.1	26.55	-69.82	8.24	56570	37.58	74	10.24
1	5/17/15 21:58	4.93	75.8	26.55	-69.87	8.24	56600	37.6	74	10.27
1	5/17/15 21:59	4.91	75.5	26.55	-69.83	8.24	56550	37.56	74	10.25
1	5/17/15 22:00	4.92	75.7	26.55	-69.8	8.24	56680	37.66	74	10.22
1	5/17/15 22:01	4.92	75.7	26.55	-69.79	8.24	56540	37.55	74	10.24
1	5/17/15 22:02	4.92	75.7	26.55	-69.76	8.24	56610	37.6	74	10.24
1	5/17/15 22:03	4.91	75.5	26.55	-69.76	8.24	56520	37.54	74	10.2
1	5/17/15 22:04	4.89	75.2	26.55	-69.74	8.24	56500	37.53	74	10.22
1	5/17/15 22:05	4.91	75.4	26.55	-69.8	8.24	56470	37.5	73	10.22
1	5/17/15 22:06	4.91	75.5	26.55	-69.89	8.24	56680	37.65	73	10.22
1	5/17/15 22:07	4.91	75.6	26.55	-69.79	8.24	56540	37.55	73	10.24
1	5/17/15 22:08	4.92	75.7	26.55	-69.81	8.24	56550	37.56	73	10.22
1	5/17/15 22:09	4.94	76	26.55	-69.89	8.24	56520	37.54	73	10.22
1	5/17/15 22:10	4.94	76	26.55	-69.89	8.24	56540	37.55	73	10.24
1	5/17/15 22:11	4.9	75.3	26.55	-69.77	8.24	56670	37.65	73	10.2
1	5/17/15 22:12	4.91	75.5	26.55	-69.81	8.24	56500	37.53	73	10.24
1	5/17/15 22:13	4.92	75.7	26.55	-69.86	8.24	56630	37.62	73	10.22
1	5/17/15 22:14	4.92	75.7	26.54	-69.82	8.24	56580	37.58	73	10.22
1	5/17/15 22:15	4.92	75.7	26.54	-69.84	8.24	56600	37.6	73	10.22
1	5/17/15 22:16	4.91	75.5	26.54	-69.85	8.24	56590	37.59	73	10.24
1	5/17/15 22:17	4.9	75.4	26.54	-69.83	8.24	56610	37.6	73	10.2
1	5/17/15 22:18	4.91	75.5	26.54	-69.86	8.24	56630	37.62	73	10.2
1	5/17/15 22:19	4.94	75.9	26.53	-69.94	8.24	56670	37.65	73	10.24
1	5/17/15 22:20	4.95	76.1	26.53	-69.94	8.24	56600	37.6	73	10.22
1	5/17/15 22:21	4.93	75.9	26.53	-69.92	8.24	56600	37.6	73	10.2
1	5/17/15 22:22	4.95	76.1	26.53	-69.98	8.24	56650	37.64	73	10.22
1	5/17/15 22:23	4.94	76	26.52	-69.91	8.24	56670	37.65	73	10.2
1	5/17/15 22:24	4.95	76.1	26.52	-70.08	8.24	56580	37.59	73	10.22
1	5/17/15 22:25	4.97	76.5	26.52	-70.11	8.24	56570	37.58	73	10.2
1	5/17/15 22:26	4.97	76.5	26.52	-70.13	8.24	56640	37.63	73	10.2
1	5/17/15 22:27	4.98	76.5	26.52	-70.14	8.24	56580	37.58	73	10.2
1	5/17/15 22:28	4.97	76.4	26.52	-70.02	8.24	56570	37.58	73	10.22
1	5/17/15 22:29	4.97	76.4	26.52	-69.96	8.24	56670	37.65	73	10.19
1	5/17/15 22:30	5	76.9	26.52	-69.97	8.24	56550	37.56	73	10.24
1	5/17/15 22:31	5.01	77.1	26.52	-70	8.24	56600	37.6	73	10.19
1	5/17/15 22:32	5	76.9	26.52	-69.96	8.24	56630	37.62	73	10.22
1	5/17/15 22:33	4.99	76.7	26.52	-69.99	8.24	56650	37.63	72	10.2
1	5/17/15 22:34	5.01	77.1	26.52	-70	8.24	56630	37.62	72	10.19
1	5/17/15 22:35	5	76.9	26.52	-69.99	8.24	56500	37.52	72	10.17
1	5/17/15 22:36	5	76.9	26.52	-69.96	8.24	56540	37.56	72	10.2
1	5/17/15 22:37	5.02	77.1	26.52	-69.95	8.24	56630	37.62	72	10.2
1	5/17/15 22:38	5.03	77.3	26.51	-69.98	8.24	56520	37.54	72	10.19
1	5/17/15 22:39	5.02	77.1	26.51	-69.96	8.24	56690	37.67	72	10.17
1	5/17/15 22:40	5	76.9	26.51	-69.93	8.24	56580	37.59	72	10.17
1	5/17/15 22:41	5.02	77.2	26.51	-69.99	8.24	56580	37.58	72	10.2
1	5/17/15 22:42	5	76.9	26.51	-69.95	8.24	56570	37.58	72	10.19
1	5/17/15 22:43	5	76.9	26.51	-69.96	8.24	56520	37.54	72	10.17
1	5/17/15 22:44	4.99	76.6	26.51	-70.03	8.24	56490	37.52	72	10.15
1	5/17/15 22:45	4.97	76.5	26.51	-70.08	8.24	56700	37.68	72	10.19
1	5/17/15 22:46	4.98	76.6	26.51	-70.03	8.24	56610	37.61	72	10.19
1	5/17/15 22:47	4.99	76.8	26.51	-70.03	8.24	56610	37.6	72	10.19
1	5/17/15 22:48	5	76.8	26.51	-70.06	8.24	56520	37.54	72	10.17
1	5/17/15 22:49	5	76.9	26.51	-70.08	8.24	56600	37.6	72	10.19
1	5/17/15 22:50	4.99	76.7	26.51	-70.06	8.24	56630	37.62	72	10.19
1	5/17/15 22:51	5	76.8	26.51	-70.03	8.24	56460	37.49	72	10.17
1	5/17/15 22:52	5	76.8	26.5	-70.04	8.24	56620	37.62	72	10.17
1	5/17/15 22:53	4.99	76.8	26.5	-70.03	8.24	56660	37.64	72	10.19
1	5/17/15 22:54	5.01	77	26.5	-70.05	8.24	56620	37.61	72	10.17
1	5/17/15 22:55	5.02	77.1	26.5	-70.1	8.24	56610	37.6	72	10.17
1	5/17/15 22:56	5	76.9	26.5	-70.09	8.24	56630	37.62	72	10.19
1	5/17/15 22:57	4.99	76.8	26.49	-70.07	8.24	56540	37.56	72	10.15
1	5/17/15 22:58	4.97	76.3	26.5	-70.03	8.24	56640	37.63	72	10.19
1	5/17/15 22:59	4.95	76	26.49	-70.05	8.24	56570	37.58	72	10.17
1	5/17/15 23:00	4.97	76.4	26.49	-70	8.24	56700	37.67	72	10.15
1	5/17/15 23:01	4.95	76.2	26.49	-69.98	8.24	56750	37.71	72	10.15
1	5/17/15 23:02	4.95	76.1	26.49	-69.97	8.24	56590	37.59	72	10.15
1	5/17/15 23:03	4.97	76.4	26.49	-70	8.24	56600	37.6	72	10.17
1	5/17/15 23:04	4.97	76.4	26.49	-69.95	8.24	56700	37.67	72	10.15
1	5/17/15 23:05	4.96	76.2	26.49	-69.96	8.24	56680	37.66	72	10.15
1	5/17/15 23:06	4.95	76.1	26.49	-69.93	8.24	56500	37.52	72	10.19
1	5/17/15 23:07	4.95	76.1	26.49	-69.9	8.24	56720	37.69	72	10.19
1	5/17/15 23:08	4.94	75.9	26.49	-69.89	8.24	56560	37.57	72	10.17
1	5/17/15 23:09	4.93	75.7	26.48	-69.91	8.24	56670	37.65	72	10.14
1	5/17/15 23:10	4.93	75.7	26.48	-69.92	8.24	56590	37.59	72	10.15
1	5/17/15 23:11	4.92	75.6	26.48	-69.86	8.24	56620	37.62	72	10.15
1	5/17/15 23:12	4.9	75.3	26.48	-69.88	8.24	56570	37.58	72	10.17
1	5/17/15 23:13	4.89	75.1	26.48	-69.81	8.24	56620	37.61	72	10.17
1	5/17/15 23:14	4.87	74.8	26.48	-69.87	8.24	56620	37.62	72	10.15
1	5/17/15 23:15	4.86	74.7	26.48	-69.85	8.24	56740	37.71	72	10.17
1	5/17/15 23:16	4.84	74.4	26.48	-69.81	8.24	56620	37.61	72	10.15
1	5/17/15 23:17	4.85	74.5	26.48	-69.86	8.24	56680	37.66	72	10.17
1	5/17/15 23:18	4.84	74.4	26.47	-69.9	8.24	56810	37.76	72	10.17
1	5/17/15 23:19	4.86	74.6	26.47	-69.9	8.24	56630	37.62	72	10.14
1	5/17/15 23:20	4.84	74.3	26.47	-69.85	8.24	56600	37.6	72	10.14
1	5/17/15 23:21	4.83	74.2	26.47	-69.83	8.24	56640	37.63	72	10.14
1	5/17/15 23:22	4.81	73.8	26.47	-69.82	8.24	56610	37.61	72	10.14
1	5/17/15 23:23	4.8	73.8	26.47	-69.84	8.24	56570	37.57	72	10.15
1	5/17/15 23:24	4.81	73.9	26.46	-69.89	8.24	56530	37.55	72	10.14
1	5/17/15 23:25	4.81	73.9	26.46	-69.89	8.24	56530	37.54	72	10.15
1	5/17/15 23:26	4.81	73.9	26.46	-69.92	8.24	56660	37.65	72	10.15
1	5/17/15 23:27	4.82	74	26.46	-70.01	8.24	56580	37.58	72	10.12
1	5/17/15 23:28	4.82	74.1	26.45	-69.92	8.24	56650	37.64	72	10.12
1	5/17/15 23:29	4.82	74.1	26.45	-69.92	8.24	56580	37.59	72	10.15
1	5/17/15 23:30	4.83	74.2	26.45	-69.97	8.24	56690	37.67	72	10.14
1	5/17/15 23:31	4.84	74.4	26.45	-69.93	8.24	56540	37.56	72	10.15
1	5/17/15 23:32	4.84	74.3	26.44	-69.97	8.24	56590	37.6	72	10.12
1	5/17/15 23:33	4.83	74.2	26.44	-70.01	8.24	56710	37.68	72	10.12
1	5/17/15 23:34	4.82	74	26.44	-69.92	8.24	56700	37.68	72	10.14
1	5/17/15 23:35	4.81	74	26.44	-69.94	8.24	56740	37.71	72	10.12
1	5/17/15 23:36	4.8	73.7	26.44	-69.93	8.24	56750	37.71	72	10.12
1	5/17/15 23:37	4.82	74	26.43	-69.86	8.24	56700	37.68	72	10.14
1	5/17/15 23:38	4.82	74	26.44	-69.81	8.24	56710	37.68	72	10.1
1	5/17/15 23:39	4.82	74	26.43	-69.85	8.24	56630	37.62	72	10.1
1	5/17/15 23:40	4.83	74.1	26.42	-69.84	8.24	56630	37.62	72	10.14
1	5/17/15 23:41	4.83	74.1	26.42	-69.79	8.24	56580	37.59	72	10.14
1	5/17/15 23:42	4.81	74	26.42	-69.86	8.24	56720	37.69	72	10.12
1	5/17/15 23:43	4.81	73.8	26.43	-69.79	8.24	56670	37.65	72	10.12
1	5/17/15 23:44	4.81	73.8	26.42	-69.82	8.24	56670	37.65	72	10.1
1	5/17/15 23:45	4.8	73.8	26.42	-69.8	8.24	56630	37.62	71	10.14
1	5/17/15 23:46	4.81	73.8	26.42	-69.77	8.24	56640	37.64	71	10.12
1	5/17/15 23:47	4.81	73.9	26.41	-69.71	8.24	56570	37.58	71	10.14
1	5/17/15 23:48	4.8	73.7	26.42	-69.76	8.24	56720	37.69	71	10.14
1	5/17/15 23:49	4.81	73.9	26.41	-69.76	8.24	56650	37.64	71	10.14
1	5/17/15 23:50	4.82	74	26.4	-69.75	8.24	56690	37.67	71	10.14
1	5/17/15 23:51	4.82	74	26.41	-69.74	8.24	56710	37.68	71	10.1
1	5/17/15 23:52	4.84	74.2	26.4	-69.75	8.24	56610	37.61	71	10.14
1	5/17/15 23:53	4.82	74	26.39	-69.74	8.24	56660	37.65	71	10.1
1	5/17/15 23:54	4.81	73.8	26.39	-69.74	8.24	56640	37.63	71	10.14
1	5/17/15 23:55	4.82	73.9	26.39	-69.68	8.24	56630	37.63	71	10.1
1	5/17/15 23:56	4.81	73.8	26.39	-69.72	8.24	56690	37.67	71	10.12
1	5/17/15 23:57	4.81	73.8	26.39	-69.67	8.24	56690	37.67	71	10.1
1	5/17/15 23:58	4.81	73.8	26.39	-69.65	8.24	56760	37.72	71	10.14
1	5/17/15 23:59	4.78	73.3	26.38	-69.57	8.24	56600	37.6	71	10.12
1	5/18/15 0:00	4.78	73.4	26.39	-69.56	8.24	56790	37.75	71	10.09
1	5/18/15 0:01	4.77	73.2	26.38	-69.55	8.24	56730	37.7	71	10.12
1	5/18/15 0:02	4.77	73.3	26.38	-69.59	8.24	56700	37.68	71	10.12
1	5/18/15 0:03	4.77	73.3	26.38	-69.57	8.24	56710	37.68	71	10.14
1	5/18/15 0:04	4.76	73	26.38	-69.54	8.24	56640	37.63	71	10.1
1	5/18/15 0:05	4.77	73.1	26.37	-69.67	8.24	56690	37.67	71	10.12
1	5/18/15 0:06	4.79	73.5	26.37	-69.64	8.24	56730	37.7	71	10.12
1	5/18/15 0:07	4.84	74.2	26.37	-69.8	8.24	56680	37.66	71	10.1
1	5/18/15 0:08	4.88	74.9	26.37	-69.91	8.24	56690	37.67	71	10.1
1	5/18/15 0:09	4.86	74.6	26.37	-69.86	8.24	56680	37.66	71	10.12
1	5/18/15 0:10	4.9	75.2	26.37	-70.13	8.24	56670	37.66	71	10.12
1	5/18/15 0:11	4.95	75.9	26.37	-70.23	8.24	56660	37.65	71	10.12
1	5/18/15 0:12	4.95	76	26.37	-70.31	8.24	56720	37.69	71	10.12
1	5/18/15 0:13	4.99	76.7	26.37	-70.34	8.24	56760	37.73	71	10.1
1	5/18/15 0:14	4.99	76.5	26.37	-70.33	8.24	56680	37.66	71	10.14
1	5/18/15 0:15	4.97	76.3	26.37	-70.38	8.24	56630	37.63	71	10.12
1	5/18/15 0:16	4.99	76.5	26.37	-70.52	8.24	56700	37.67	71	10.12
1	5/18/15 0:17	5.03	77.2	26.37	-70.61	8.24	56520	37.54	71	10.12
1	5/18/15 0:18	5.07	77.7	26.37	-70.8	8.25	56590	37.59	71	10.1
1	5/18/15 0:19	5.05	77.4	26.37	-70.72	8.25	56620	37.62	71	10.09
1	5/18/15 0:20	5.06	77.7	26.37	-70.78	8.25	56730	37.7	71	10.09
1	5/18/15 0:21	5.08	77.9	26.37	-70.86	8.25	56600	37.6	71	10.07
1	5/18/15 0:22	5.08	78	26.37	-70.87	8.25	56600	37.61	71	10.1
1	5/18/15 0:23	5.1	78.3	26.37	-70.96	8.25	56770	37.73	71	10.1
1	5/18/15 0:24	5.14	78.9	26.37	-71.09	8.25	56710	37.69	71	10.12
1	5/18/15 0:25	5.16	79.1	26.37	-71.13	8.25	56720	37.7	71	10.09
1	5/18/15 0:26	5.17	79.4	26.38	-71.14	8.25	56780	37.74	71	10.1
1	5/18/15 0:27	5.18	79.5	26.37	-71.24	8.25	56650	37.64	71	10.1
1	5/18/15 0:28	5.14	78.8	26.37	-71.12	8.25	56750	37.71	71	10.1
1	5/18/15 0:29	5.12	78.5	26.37	-71.03	8.25	56650	37.64	71	10.1
1	5/18/15 0:30	5.09	78.1	26.37	-70.87	8.25	56740	37.71	71	10.1
1	5/18/15 0:31	5.04	77.3	26.37	-70.83	8.25	56680	37.66	71	10.1
1	5/18/15 0:32	5.03	77.3	26.37	-70.85	8.25	56760	37.72	71	10.09
1	5/18/15 0:33	5.03	77.2	26.37	-70.83	8.25	56720	37.69	71	10.07
1	5/18/15 0:34	5.01	76.8	26.37	-70.84	8.25	56730	37.7	71	10.09
1	5/18/15 0:35	5.02	77	26.37	-70.75	8.25	56690	37.67	71	10.09
1	5/18/15 0:36	5.01	77	26.37	-70.74	8.25	56700	37.68	71	10.07
1	5/18/15 0:37	5	76.7	26.37	-70.66	8.25	56620	37.62	71	10.09
1	5/18/15 0:38	4.98	76.5	26.37	-70.61	8.25	56660	37.65	71	10.09
1	5/18/15 0:39	4.98	76.5	26.37	-70.58	8.24	56680	37.66	71	10.07
1	5/18/15 0:40	4.98	76.4	26.37	-70.54	8.24	56580	37.59	71	10.1
1	5/18/15 0:41	4.99	76.5	26.36	-70.56	8.24	56650	37.64	71	10.1
1	5/18/15 0:42	4.98	76.4	26.37	-70.57	8.24	56600	37.6	71	10.1
1	5/18/15 0:43	4.99	76.6	26.37	-70.59	8.25	56670	37.66	71	10.07
1	5/18/15 0:44	5	76.7	26.36	-70.66	8.25	56690	37.67	71	10.09
1	5/18/15 0:45	5.03	77.2	26.36	-70.7	8.25	56780	37.74	71	10.09
1	5/18/15 0:46	5.05	77.5	26.36	-70.75	8.25	56630	37.63	71	10.1
1	5/18/15 0:47	5.03	77.2	26.36	-70.75	8.25	56700	37.68	71	10.09
1	5/18/15 0:48	5.09	78.1	26.36	-70.87	8.25	56720	37.7	71	10.1
1	5/18/15 0:49	5.06	77.6	26.37	-70.8	8.25	56640	37.64	71	10.07
1	5/18/15 0:50	5.08	77.9	26.37	-70.99	8.25	56660	37.65	71	10.1
1	5/18/15 0:51	5.09	78.1	26.37	-71	8.25	56640	37.64	71	10.09
1	5/18/15 0:52	5.1	78.2	26.37	-71.06	8.25	56630	37.63	71	10.09
1	5/18/15 0:53	5.1	78.2	26.37	-71.16	8.25	56650	37.64	71	10.1
1	5/18/15 0:54	5.13	78.7	26.37	-71.15	8.25	56660	37.65	71	10.09
1	5/18/15 0:55	5.14	79	26.37	-71.19	8.25	56820	37.77	71	10.07
1	5/18/15 0:56	5.15	79.1	26.37	-71.26	8.25	56750	37.72	71	10.07
1	5/18/15 0:57	5.16	79.2	26.37	-71.24	8.25	56640	37.63	71	10.05
1	5/18/15 0:58	5.16	79.1	26.37	-71.25	8.25	56690	37.67	71	10.05
1	5/18/15 0:59	5.14	78.8	26.37	-71.21	8.25	56650	37.64	71	10.07
1	5/18/15 1:00	5.14	78.9	26.37	-71.2	8.25	56740	37.71	71	10.07
1	5/18/15 1:01	5.12	78.5	26.37	-71.1	8.25	56540	37.56	71	10.07
1	5/18/15 1:02	5.08	77.9	26.37	-70.93	8.25	56790	37.75	71	10.09
1	5/18/15 1:03	5.03	77.2	26.36	-70.86	8.25	56820	37.77	71	10.09
1	5/18/15 1:04	5.05	77.5	26.36	-70.9	8.25	56630	37.62	71	10.05
1	5/18/15 1:05	5.03	77.1	26.36	-70.85	8.25	56780	37.74	71	10.07
1	5/18/15 1:06	5.04	77.2	26.36	-70.91	8.25	56600	37.61	71	10.09
1	5/18/15 1:07	5.05	77.5	26.36	-70.9	8.25	56680	37.66	71	10.09
1	5/18/15 1:08	5.06	77.6	26.36	-70.93	8.25	56590	37.59	71	10.07
1	5/18/15 1:09	5.04	77.4	26.36	-70.85	8.25	56680	37.66	71	10.09
1	5/18/15 1:10	5.04	77.3	26.36	-70.89	8.25	56710	37.69	71	10.05
1	5/18/15 1:11	5.02	77.1	26.36	-70.85	8.25	56740	37.71	71	10.07
1	5/18/15 1:12	5.04	77.4	26.36	-70.87	8.25	56630	37.63	71	10.09
1	5/18/15 1:13	5.06	77.6	26.36	-70.93	8.25	56620	37.62	71	10.05
1	5/18/15 1:14	5.06	77.6	26.36	-70.92	8.25	56680	37.66	71	10.07
1	5/18/15 1:15	5.09	78.1	26.36	-71.02	8.25	56790	37.75	71	10.05
1	5/18/15 1:16	5.12	78.5	26.36	-71.11	8.25	56570	37.58	71	10.07
1	5/18/15 1:17	5.12	78.6	26.36	-71.06	8.25	56770	37.73	71	10.07
1	5/18/15 1:18	5.1	78.3	26.36	-71.07	8.25	56750	37.72	71	10.07
1	5/18/15 1:19	5.12	78.6	26.36	-71.22	8.25	56790	37.75	71	10.07
1	5/18/15 1:20	5.19	79.7	26.37	-71.47	8.25	56840	37.78	71	10.05
1	5/18/15 1:21	5.19	79.7	26.37	-71.52	8.25	56730	37.7	71	10.07
1	5/18/15 1:22	5.22	80.1	26.37	-71.68	8.25	56700	37.68	71	10.05
1	5/18/15 1:23	5.26	80.7	26.37	-71.7	8.25	56680	37.66	71	10.02
1	5/18/15 1:24	5.27	80.9	26.38	-71.8	8.25	56690	37.67	71	10.07
1	5/18/15 1:25	5.26	80.7	26.38	-71.8	8.25	56660	37.64	71	10.09
1	5/18/15 1:26	5.27	80.9	26.38	-71.76	8.25	56750	37.72	71	10.07
1	5/18/15 1:27	5.26	80.8	26.38	-71.82	8.25	56730	37.7	71	10.05
1	5/18/15 1:28	5.28	81.1	26.39	-71.98	8.25	56690	37.67	71	10.05
1	5/18/15 1:29	5.32	81.7	26.39	-72.08	8.25	56700	37.67	71	10.07
1	5/18/15 1:30	5.32	81.7	26.39	-72.02	8.25	56690	37.67	71	10.07
1	5/18/15 1:31	5.32	81.6	26.39	-71.96	8.25	56660	37.65	71	10.07
1	5/18/15 1:32	5.3	81.4	26.38	-71.94	8.25	56610	37.61	71	10.05
1	5/18/15 1:33	5.28	81.1	26.38	-71.94	8.25	56770	37.73	71	10.07
1	5/18/15 1:34	5.29	81.2	26.39	-72.06	8.25	56810	37.76	71	10.05
1	5/18/15 1:35	5.33	81.9	26.39	-72.11	8.25	56730	37.7	71	10.07
1	5/18/15 1:36	5.33	81.9	26.39	-72.17	8.25	56640	37.63	71	10.05
1	5/18/15 1:37	5.34	82	26.39	-72.25	8.25	56810	37.76	71	10.07
1	5/18/15 1:38	5.35	82.2	26.4	-72.24	8.25	56700	37.68	71	10.03
1	5/18/15 1:39	5.35	82.2	26.4	-72.24	8.25	56680	37.66	71	10.03
1	5/18/15 1:40	5.35	82.1	26.4	-72.33	8.25	56600	37.6	71	10.03
1	5/18/15 1:41	5.36	82.3	26.4	-72.37	8.25	56800	37.75	71	10.07
1	5/18/15 1:42	5.38	82.6	26.4	-72.36	8.25	56740	37.71	71	10.07
1	5/18/15 1:43	5.41	83.1	26.4	-72.47	8.25	56750	37.71	71	10.03
1	5/18/15 1:44	5.41	83	26.4	-72.47	8.25	56740	37.71	71	10.03
1	5/18/15 1:45	5.4	82.9	26.4	-72.49	8.25	56770	37.73	71	10.03
1	5/18/15 1:46	5.43	83.4	26.41	-72.57	8.25	56670	37.66	71	10.03
1	5/18/15 1:47	5.44	83.5	26.41	-72.63	8.25	56710	37.69	71	10.07
1	5/18/15 1:48	5.44	83.6	26.42	-72.73	8.25	56720	37.69	71	10.03
1	5/18/15 1:49	5.44	83.4	26.42	-72.7	8.25	56570	37.58	71	10.05
1	5/18/15 1:50	5.46	83.9	26.42	-72.74	8.25	56720	37.69	71	10.03
1	5/18/15 1:51	5.42	83.3	26.42	-72.7	8.25	56690	37.67	71	10.05
1	5/18/15 1:52	5.44	83.6	26.42	-72.71	8.25	56730	37.7	71	10.07
1	5/18/15 1:53	5.44	83.6	26.42	-72.71	8.25	56640	37.63	71	10.03
1	5/18/15 1:54	5.44	83.6	26.42	-72.68	8.25	56730	37.7	71	10.07
1	5/18/15 1:55	5.44	83.6	26.42	-72.7	8.25	56670	37.66	71	10.05
1	5/18/15 1:56	5.44	83.6	26.42	-72.75	8.25	56780	37.73	71	10.03
1	5/18/15 1:57	5.45	83.7	26.43	-72.78	8.25	56600	37.6	71	10.05
1	5/18/15 1:58	5.45	83.7	26.42	-72.75	8.25	56700	37.68	71	10.07
1	5/18/15 1:59	5.46	83.9	26.43	-72.79	8.25	56710	37.68	71	10.05
1	5/18/15 2:00	5.48	84.1	26.43	-72.89	8.25	56760	37.72	71	10.05
1	5/18/15 2:01	5.48	84.2	26.43	-72.9	8.25	56650	37.64	71	10.02
1	5/18/15 2:02	5.47	84	26.43	-72.83	8.25	56650	37.64	71	10.07
1	5/18/15 2:03	5.49	84.3	26.43	-72.89	8.25	56700	37.68	71	10.02
1	5/18/15 2:04	5.47	84	26.43	-72.84	8.25	56770	37.73	71	10.05
1	5/18/15 2:05	5.46	83.9	26.43	-72.92	8.25	56590	37.59	71	10.02
1	5/18/15 2:06	5.48	84.1	26.43	-72.94	8.25	56750	37.72	71	10.07
1	5/18/15 2:07	5.45	83.7	26.43	-72.88	8.25	56710	37.68	71	10.03
1	5/18/15 2:08	5.47	84	26.43	-72.94	8.25	56580	37.59	71	10.03
