SENS_ID	SDN	PAR	StdDev
1	10/18/13 9:59	221.1535744	23.43298366
1	10/18/13 10:04	219.2570026	54.00795194
1	10/18/13 10:09	533.8122067	286.2267345
1	10/18/13 10:14	731.1635488	89.0311923
1	10/18/13 10:19	584.129248	274.2264908
1	10/18/13 10:24	410.6480224	114.8993793
1	10/18/13 10:29	601.2583744	131.7425622
1	10/18/13 10:34	595.84624	63.09158128
1	10/18/13 10:39	549.7547552	39.88741886
1	10/18/13 10:44	737.9938112	137.5220978
1	10/18/13 10:49	650.2558592	148.0504783
1	10/18/13 10:54	385.3416445	151.9438283
1	10/18/13 10:59	695.3197824	111.2624123
1	10/18/13 11:04	323.37968	102.9455986
1	10/18/13 11:09	478.7679171	293.294838
1	10/18/13 11:14	853.968784	149.3423482
1	10/18/13 11:19	282.0758883	83.01454578
1	10/18/13 11:24	237.6503552	30.89758947
1	10/18/13 11:29	243.4498013	26.78413106
1	10/18/13 11:34	206.5198883	22.6741333
1	10/18/13 11:39	548.6779078	359.1554342
1	10/18/13 11:44	830.4697056	171.765831
1	10/18/13 11:49	891.2027808	143.2478994
1	10/18/13 11:54	712.3233696	203.2240362
1	10/18/13 11:59	766.1471392	163.1781977
1	10/18/13 12:04	839.183056	103.7425583
1	10/18/13 12:09	743.0711744	210.5066601
1	10/18/13 12:14	835.207648	114.586167
1	10/18/13 12:19	771.1780064	121.7909218
1	10/18/13 12:24	741.7413888	209.4083248
1	10/18/13 12:29	786.3217536	154.8455535
1	10/18/13 12:34	826.2478688	97.97269433
1	10/18/13 12:39	796.2951456	54.32131481
1	10/18/13 12:44	778.7522048	148.8091247
1	10/18/13 12:49	697.1005792	194.2725005
1	10/18/13 12:54	822.9699008	97.34552178
1	10/18/13 12:59	797.6993248	80.18288551
1	10/18/13 13:04	740.8858624	39.16127636
1	10/18/13 13:09	760.7861504	93.33828718
1	10/18/13 13:14	789.3532928	59.83042426
1	10/18/13 13:19	714.7969568	129.7960903
1	10/18/13 13:24	779.7983648	98.33458898
1	10/18/13 13:29	771.5034784	93.68608744
1	10/18/13 13:34	823.1465856	39.44201992
1	10/18/13 13:39	770.43872	104.588724
1	10/18/13 13:44	771.159408	74.63091956
1	10/18/13 13:49	648.3448736	76.23894831
1	10/18/13 13:54	735.5295232	76.40731798
