SENS_ID	SDN	TC	COND	O2satper	O2	pHinsitu	ORP	Vbatt	VpH	FLUOR
1	5/10/15 23:13	25.416	0	35.631	0	0	0	0	0	0
1	5/10/15 23:14	25.416	0	36.404	0	0	0	0	0	0
1	5/10/15 23:15	25.416	0	36.906	0	0	0	0	0	0
1	5/10/15 23:16	25.416	0	37.351	0	0	0	0	0	0
1	5/10/15 23:17	25.416	0	37.671	0	0	0	0	0	0
1	5/10/15 23:18	25.416	0	37.865	0	0	0	0	0	0
1	5/10/15 23:19	25.416	0	37.962	0	0	0	0	0	0
1	5/10/15 23:20	25.416	0	38.059	0	0	0	0	0	0
1	5/10/15 23:21	25.416	0	38.059	0	0	0	0	0	0
1	5/10/15 23:22	25.416	0	38.027	0	0	0	0	0	0
1	5/10/15 23:23	25.416	0	37.865	0	0	0	0	0	0
1	5/10/15 23:24	25.416	0	37.768	0	0	0	0	0	0
1	5/10/15 23:25	25.416	0	37.607	0	0	0	0	0	0
1	5/10/15 23:26	25.416	0	37.223	0	0	0	0	0	0
1	5/10/15 23:27	25.416	0	37.065	0	0	0	0	0	0
1	5/10/15 23:28	25.416	0	36.843	0	0	0	0	0	0
1	5/10/15 23:29	25.416	0	36.592	0	0	0	0	0	0
1	5/10/15 23:30	25.416	0	36.404	0	0	0	0	0	0
1	5/10/15 23:31	25.416	0	36.279	0	0	0	0	0	0
1	5/10/15 23:32	25.416	0	36.186	0	0	0	0	0	0
1	5/10/15 23:33	25.416	0	36.186	0	0	0	0	0	0
1	5/10/15 23:34	25.416	0	36.342	0	0	0	0	0	0
1	5/10/15 23:35	25.416	0	36.686	0	0	0	0	0	0
1	5/10/15 23:36	25.416	0	37.001	0	0	0	0	0	0
1	5/10/15 23:37	25.416	0	37.607	0	0	0	0	0	0
1	5/10/15 23:38	25.416	0	38.059	0	0	0	0	0	0
1	5/10/15 23:39	25.416	0	38.352	0	0	0	0	0	0
1	5/10/15 23:40	25.416	0	38.45	0	0	0	0	0	0
1	5/10/15 23:41	25.416	0	38.581	0	0	0	0	0	0
1	5/10/15 23:42	25.416	0	38.581	0	0	0	0	0	0
1	5/10/15 23:43	25.416	0	38.614	0	0	0	0	0	0
1	5/10/15 23:44	25.416	0	38.581	0	0	0	0	0	0
1	5/10/15 23:45	25.416	0	38.581	0	0	0	0	0	0
1	5/10/15 23:46	25.416	0	38.549	0	0	0	0	0	0
1	5/10/15 23:47	25.416	0	38.254	0	0	0	0	0	0
1	5/10/15 23:48	25.416	0	37.768	0	0	0	0	0	0
1	5/10/15 23:49	25.319	0	37.351	0	0	0	0	0	0
1	5/10/15 23:50	25.416	0	36.97	0	0	0	0	0	0
1	5/10/15 23:51	25.416	0	36.717	0	0	0	0	0	0
1	5/10/15 23:52	25.319	0	36.592	0	0	0	0	0	0
1	5/10/15 23:53	25.319	0	36.404	0	0	0	0	0	0
1	5/10/15 23:54	25.319	0	36.248	0	0	0	0	0	0
1	5/10/15 23:55	25.319	0	36.155	0	0	0	0	0	0
1	5/10/15 23:56	25.319	0	36.062	0	0	0	0	0	0
1	5/10/15 23:57	25.319	0	36	0	0	0	0	0	0
1	5/10/15 23:58	25.319	0	35.939	0	0	0	0	0	0
1	5/10/15 23:59	25.319	0	35.908	0	0	0	0	0	0
1	5/11/15 0:00	25.319	0	35.692	0	0	0	0	0	0
1	5/11/15 0:01	25.319	0	35.601	0	0	0	0	0	0
1	5/11/15 0:02	25.319	0	35.846	0	0	0	0	0	0
1	5/11/15 0:03	25.319	0	36.498	0	0	0	0	0	0
1	5/11/15 0:04	25.319	0	36.812	0	0	0	0	0	0
1	5/11/15 0:05	25.319	0	37.447	0	0	0	0	0	0
1	5/11/15 0:06	25.319	0	38.124	0	0	0	0	0	0
1	5/11/15 0:07	25.319	0	38.944	0	0	0	0	0	0
1	5/11/15 0:08	25.319	0	39.31	0	0	0	0	0	0
1	5/11/15 0:09	25.319	0	39.11	0	0	0	0	0	0
1	5/11/15 0:10	25.319	0	38.647	0	0	0	0	0	0
1	5/11/15 0:11	25.319	0	37.897	0	0	0	0	0	0
1	5/11/15 0:12	25.319	0	36.97	0	0	0	0	0	0
1	5/11/15 0:13	25.319	0	35.908	0	0	0	0	0	0
1	5/11/15 0:14	25.319	0	34.782	0	0	0	0	0	0
1	5/11/15 0:15	25.319	0	33.28	0	0	0	0	0	0
1	5/11/15 0:16	25.319	0	32.224	0	0	0	0	0	0
1	5/11/15 0:17	25.319	0	31.416	0	0	0	0	0	0
1	5/11/15 0:18	25.319	0	30.57	0	0	0	0	0	0
1	5/11/15 0:19	25.319	0	29.558	0	0	0	0	0	0
1	5/11/15 0:20	25.319	0	28.777	0	0	0	0	0	0
1	5/11/15 0:21	25.319	0	27.987	0	0	0	0	0	0
1	5/11/15 0:22	25.319	0	27.411	0	0	0	0	0	0
1	5/11/15 0:23	25.319	0	26.966	0	0	0	0	0	0
1	5/11/15 0:24	25.319	0	26.454	0	0	0	0	0	0
1	5/11/15 0:25	25.319	0	25.973	0	0	0	0	0	0
1	5/11/15 0:26	25.319	0	25.428	0	0	0	0	0	0
1	5/11/15 0:27	25.319	0	24.96	0	0	0	0	0	0
1	5/11/15 0:28	25.319	0	24.59	0	0	0	0	0	0
1	5/11/15 0:29	25.319	0	24.429	0	0	0	0	0	0
1	5/11/15 0:30	25.319	0	24.384	0	0	0	0	0	0
1	5/11/15 0:31	25.319	0	24.728	0	0	0	0	0	0
1	5/11/15 0:32	25.319	0	25.17	0	0	0	0	0	0
1	5/11/15 0:33	25.319	0	25.64	0	0	0	0	0	0
1	5/11/15 0:34	25.319	0	26.213	0	0	0	0	0	0
1	5/11/15 0:35	25.319	0	26.697	0	0	0	0	0	0
1	5/11/15 0:36	25.319	0	26.575	0	0	0	0	0	0
1	5/11/15 0:37	25.319	0	26.333	0	0	0	0	0	0
1	5/11/15 0:38	25.319	0	25.688	0	0	0	0	0	0
1	5/11/15 0:39	25.319	0	25.593	0	0	0	0	0	0
1	5/11/15 0:40	25.319	0	26.093	0	0	0	0	0	0
1	5/11/15 0:41	25.319	0	26.722	0	0	0	0	0	0
1	5/11/15 0:42	25.319	0	26.917	0	0	0	0	0	0
1	5/11/15 0:43	25.319	0	27.065	0	0	0	0	0	0
1	5/11/15 0:44	25.319	0	27.015	0	0	0	0	0	0
1	5/11/15 0:45	25.319	0	26.819	0	0	0	0	0	0
1	5/11/15 0:46	25.319	0	26.795	0	0	0	0	0	0
1	5/11/15 0:47	25.319	0	26.77	0	0	0	0	0	0
1	5/11/15 0:48	25.319	0	26.673	0	0	0	0	0	0
1	5/11/15 0:49	25.319	0	26.551	0	0	0	0	0	0
1	5/11/15 0:50	25.319	0	26.382	0	0	0	0	0	0
1	5/11/15 0:51	25.319	0	25.925	0	0	0	0	0	0
1	5/11/15 0:52	25.319	0	25.334	0	0	0	0	0	0
1	5/11/15 0:53	25.319	0	24.682	0	0	0	0	0	0
1	5/11/15 0:54	25.319	0	24.02	0	0	0	0	0	0
1	5/11/15 0:55	25.319	0	23.325	0	0	0	0	0	0
1	5/11/15 0:56	25.319	0	22.73	0	0	0	0	0	0
1	5/11/15 0:57	25.319	0	22.146	0	0	0	0	0	0
1	5/11/15 0:58	25.319	0	21.761	0	0	0	0	0	0
1	5/11/15 0:59	25.319	0	21.487	0	0	0	0	0	0
1	5/11/15 1:00	25.319	0	21.256	0	0	0	0	0	0
1	5/11/15 1:01	25.319	0	21.36	0	0	0	0	0	0
1	5/11/15 1:02	25.319	0	21.91	0	0	0	0	0	0
1	5/11/15 1:03	25.319	0	22.513	0	0	0	0	0	0
1	5/11/15 1:04	25.319	0	23.015	0	0	0	0	0	0
1	5/11/15 1:05	25.319	0	23.503	0	0	0	0	0	0
1	5/11/15 1:06	25.319	0	24.088	0	0	0	0	0	0
1	5/11/15 1:07	25.319	0	24.659	0	0	0	0	0	0
1	5/11/15 1:08	25.319	0	25.334	0	0	0	0	0	0
1	5/11/15 1:09	25.319	0	25.997	0	0	0	0	0	0
1	5/11/15 1:10	25.319	0	26.551	0	0	0	0	0	0
1	5/11/15 1:11	25.319	0	27.065	0	0	0	0	0	0
1	5/11/15 1:12	25.222	0	27.411	0	0	0	0	0	0
1	5/11/15 1:13	25.222	0	27.76	0	0	0	0	0	0
1	5/11/15 1:14	25.222	0	27.936	0	0	0	0	0	0
1	5/11/15 1:15	25.222	0	27.936	0	0	0	0	0	0
1	5/11/15 1:16	25.222	0	27.46	0	0	0	0	0	0
1	5/11/15 1:17	25.222	0	26.966	0	0	0	0	0	0
1	5/11/15 1:18	25.222	0	26.309	0	0	0	0	0	0
1	5/11/15 1:19	25.222	0	25.593	0	0	0	0	0	0
1	5/11/15 1:20	25.222	0	24.983	0	0	0	0	0	0
1	5/11/15 1:21	25.222	0	24.269	0	0	0	0	0	0
1	5/11/15 1:22	25.222	0	23.637	0	0	0	0	0	0
1	5/11/15 1:23	25.222	0	23.059	0	0	0	0	0	0
1	5/11/15 1:24	25.222	0	22.556	0	0	0	0	0	0
1	5/11/15 1:25	25.222	0	22.189	0	0	0	0	0	0
1	5/11/15 1:26	25.222	0	21.846	0	0	0	0	0	0
1	5/11/15 1:27	25.222	0	21.804	0	0	0	0	0	0
1	5/11/15 1:28	25.222	0	22.665	0	0	0	0	0	0
1	5/11/15 1:29	25.222	0	23.884	0	0	0	0	0	0
1	5/11/15 1:30	25.222	0	24.751	0	0	0	0	0	0
1	5/11/15 1:31	25.222	0	25.688	0	0	0	0	0	0
1	5/11/15 1:32	25.319	0	26.333	0	0	0	0	0	0
1	5/11/15 1:33	25.222	0	26.527	0	0	0	0	0	0
1	5/11/15 1:34	25.222	0	26.285	0	0	0	0	0	0
1	5/11/15 1:35	25.222	0	25.783	0	0	0	0	0	0
1	5/11/15 1:36	25.222	0	25.216	0	0	0	0	0	0
1	5/11/15 1:37	25.222	0	24.682	0	0	0	0	0	0
1	5/11/15 1:38	25.222	0	24.02	0	0	0	0	0	0
1	5/11/15 1:39	25.222	0	23.436	0	0	0	0	0	0
1	5/11/15 1:40	25.222	0	22.949	0	0	0	0	0	0
1	5/11/15 1:41	25.222	0	22.534	0	0	0	0	0	0
1	5/11/15 1:42	25.222	0	22.275	0	0	0	0	0	0
1	5/11/15 1:43	25.222	0	22.103	0	0	0	0	0	0
1	5/11/15 1:44	25.222	0	22.103	0	0	0	0	0	0
1	5/11/15 1:45	25.222	0	22.189	0	0	0	0	0	0
1	5/11/15 1:46	25.222	0	22.383	0	0	0	0	0	0
1	5/11/15 1:47	25.222	0	22.621	0	0	0	0	0	0
1	5/11/15 1:48	25.222	0	22.73	0	0	0	0	0	0
1	5/11/15 1:49	25.222	0	22.905	0	0	0	0	0	0
1	5/11/15 1:50	25.222	0	22.927	0	0	0	0	0	0
1	5/11/15 1:51	25.222	0	23.015	0	0	0	0	0	0
1	5/11/15 1:52	25.222	0	23.147	0	0	0	0	0	0
1	5/11/15 1:53	25.222	0	23.28	0	0	0	0	0	0
1	5/11/15 1:54	25.222	0	23.369	0	0	0	0	0	0
1	5/11/15 1:55	25.222	0	23.48	0	0	0	0	0	0
1	5/11/15 1:56	25.222	0	23.592	0	0	0	0	0	0
1	5/11/15 1:57	25.222	0	23.726	0	0	0	0	0	0
1	5/11/15 1:58	25.222	0	23.884	0	0	0	0	0	0
1	5/11/15 1:59	25.319	0	24.201	0	0	0	0	0	0
1	5/11/15 2:00	25.319	0	24.751	0	0	0	0	0	0
1	5/11/15 2:01	25.319	0	25.64	0	0	0	0	0	0
1	5/11/15 2:02	25.222	0	26.478	0	0	0	0	0	0
1	5/11/15 2:03	25.319	0	27.163	0	0	0	0	0	0
1	5/11/15 2:04	25.319	0	27.635	0	0	0	0	0	0
1	5/11/15 2:05	25.222	0	27.886	0	0	0	0	0	0
1	5/11/15 2:06	25.319	0	28.012	0	0	0	0	0	0
1	5/11/15 2:07	25.222	0	27.861	0	0	0	0	0	0
1	5/11/15 2:08	25.222	0	27.66	0	0	0	0	0	0
1	5/11/15 2:09	25.319	0	27.311	0	0	0	0	0	0
1	5/11/15 2:10	25.222	0	27.015	0	0	0	0	0	0
1	5/11/15 2:11	25.222	0	26.6	0	0	0	0	0	0
1	5/11/15 2:12	25.222	0	26.189	0	0	0	0	0	0
1	5/11/15 2:13	25.222	0	25.83	0	0	0	0	0	0
1	5/11/15 2:14	25.222	0	25.593	0	0	0	0	0	0
1	5/11/15 2:15	25.222	0	25.451	0	0	0	0	0	0
1	5/11/15 2:16	25.222	0	25.263	0	0	0	0	0	0
1	5/11/15 2:17	25.222	0	25.193	0	0	0	0	0	0
1	5/11/15 2:18	25.222	0	25.287	0	0	0	0	0	0
1	5/11/15 2:19	25.222	0	25.263	0	0	0	0	0	0
1	5/11/15 2:20	25.222	0	25.404	0	0	0	0	0	0
1	5/11/15 2:21	25.222	0	25.498	0	0	0	0	0	0
1	5/11/15 2:22	25.222	0	25.664	0	0	0	0	0	0
1	5/11/15 2:23	25.222	0	25.783	0	0	0	0	0	0
1	5/11/15 2:24	25.222	0	25.949	0	0	0	0	0	0
1	5/11/15 2:25	25.222	0	26.189	0	0	0	0	0	0
1	5/11/15 2:26	25.222	0	26.358	0	0	0	0	0	0
1	5/11/15 2:27	25.222	0	26.551	0	0	0	0	0	0
1	5/11/15 2:28	25.222	0	26.117	0	0	0	0	0	0
1	5/11/15 2:29	25.222	0	25.24	0	0	0	0	0	0
1	5/11/15 2:30	25.222	0	24.247	0	0	0	0	0	0
1	5/11/15 2:31	25.222	0	23.236	0	0	0	0	0	0
1	5/11/15 2:32	25.222	0	22.296	0	0	0	0	0	0
1	5/11/15 2:33	25.222	0	21.402	0	0	0	0	0	0
1	5/11/15 2:34	25.222	0	20.675	0	0	0	0	0	0
1	5/11/15 2:35	25.222	0	20.023	0	0	0	0	0	0
1	5/11/15 2:36	25.222	0	19.324	0	0	0	0	0	0
1	5/11/15 2:37	25.222	0	18.716	0	0	0	0	0	0
1	5/11/15 2:38	25.222	0	18.177	0	0	0	0	0	0
1	5/11/15 2:39	25.222	0	17.703	0	0	0	0	0	0
1	5/11/15 2:40	25.222	0	17.18	0	0	0	0	0	0
1	5/11/15 2:41	25.222	0	16.701	0	0	0	0	0	0
1	5/11/15 2:42	25.222	0	16.248	0	0	0	0	0	0
1	5/11/15 2:43	25.222	0	15.836	0	0	0	0	0	0
1	5/11/15 2:44	25.222	0	15.483	0	0	0	0	0	0
1	5/11/15 2:45	25.222	0	15.325	0	0	0	0	0	0
1	5/11/15 2:46	25.222	0	15.325	0	0	0	0	0	0
1	5/11/15 2:47	25.222	0	15.465	0	0	0	0	0	0
1	5/11/15 2:48	25.222	0	15.73	0	0	0	0	0	0
1	5/11/15 2:49	25.222	0	16.086	0	0	0	0	0	0
1	5/11/15 2:50	25.222	0	16.429	0	0	0	0	0	0
1	5/11/15 2:51	25.222	0	16.811	0	0	0	0	0	0
1	5/11/15 2:52	25.222	0	17.328	0	0	0	0	0	0
1	5/11/15 2:53	25.222	0	18.063	0	0	0	0	0	0
1	5/11/15 2:54	25.222	0	18.891	0	0	0	0	0	0
1	5/11/15 2:55	25.222	0	19.781	0	0	0	0	0	0
1	5/11/15 2:56	25.222	0	20.063	0	0	0	0	0	0
1	5/11/15 2:57	25.222	0	19.442	0	0	0	0	0	0
1	5/11/15 2:58	25.222	0	18.542	0	0	0	0	0	0
1	5/11/15 2:59	25.222	0	17.684	0	0	0	0	0	0
1	5/11/15 3:00	25.222	0	16.94	0	0	0	0	0	0
1	5/11/15 3:01	25.222	0	16.32	0	0	0	0	0	0
1	5/11/15 3:02	25.222	0	15.747	0	0	0	0	0	0
1	5/11/15 3:03	25.222	0	15.185	0	0	0	0	0	0
1	5/11/15 3:04	25.222	0	14.666	0	0	0	0	0	0
1	5/11/15 3:05	25.222	0	14.173	0	0	0	0	0	0
1	5/11/15 3:06	25.222	0	13.721	0	0	0	0	0	0
1	5/11/15 3:07	25.222	0	13.291	0	0	0	0	0	0
1	5/11/15 3:08	25.222	0	12.899	0	0	0	0	0	0
1	5/11/15 3:09	25.222	0	12.513	0	0	0	0	0	0
1	5/11/15 3:10	25.222	0	12.163	0	0	0	0	0	0
1	5/11/15 3:11	25.222	0	11.816	0	0	0	0	0	0
1	5/11/15 3:12	25.222	0	11.443	0	0	0	0	0	0
1	5/11/15 3:13	25.222	0	11.135	0	0	0	0	0	0
1	5/11/15 3:14	25.222	0	10.816	0	0	0	0	0	0
1	5/11/15 3:15	25.222	0	10.559	0	0	0	0	0	0
1	5/11/15 3:16	25.222	0	10.335	0	0	0	0	0	0
1	5/11/15 3:17	25.222	0	10.275	0	0	0	0	0	0
1	5/11/15 3:18	25.222	0	10.29	0	0	0	0	0	0
1	5/11/15 3:19	25.222	0	10.35	0	0	0	0	0	0
1	5/11/15 3:20	25.222	0	10.35	0	0	0	0	0	0
1	5/11/15 3:21	25.222	0	10.275	0	0	0	0	0	0
1	5/11/15 3:22	25.222	0	10.141	0	0	0	0	0	0
1	5/11/15 3:23	25.222	0	10.008	0	0	0	0	0	0
1	5/11/15 3:24	25.222	0	9.861	0	0	0	0	0	0
1	5/11/15 3:25	25.222	0	9.788	0	0	0	0	0	0
1	5/11/15 3:26	25.222	0	9.555	0	0	0	0	0	0
1	5/11/15 3:27	25.222	0	9.323	0	0	0	0	0	0
1	5/11/15 3:28	25.222	0	9.194	0	0	0	0	0	0
1	5/11/15 3:29	25.222	0	9.079	0	0	0	0	0	0
1	5/11/15 3:30	25.222	0	9.008	0	0	0	0	0	0
