SENS_ID	SDN	TC	COND	O2	O2satper	pHinsitu	ORP	Vbatt	VpH
3	2015-11-09 22:10	26.85	54830	4.77	73.3	8.42	146	12.09	-80.14
3	2015-11-09 22:12	26.85	54750	4.75	72.9	8.42	145	12.06	-80.17
3	2015-11-09 22:14	26.85	54910	4.66	71.7	8.42	147	12.06	-80.05
3	2015-11-09 22:16	26.84	54760	4.64	71.3	8.41	144	12.07	-79.88
3	2015-11-09 22:18	26.85	54750	4.66	71.6	8.41	146	12.07	-79.79
3	2015-11-09 22:20	26.84	54780	4.66	71.7	8.41	147	12.04	-79.67
3	2015-11-09 22:22	26.85	54850	4.65	71.4	8.41	148	12.06	-79.43
3	2015-11-09 22:24	26.83	54860	4.56	70.1	8.4	150	12.04	-79.22
3	2015-11-09 22:26	26.83	54840	4.51	69.4	8.4	149	12.06	-79.15
3	2015-11-09 22:28	26.83	54760	4.46	68.5	8.4	150	12.04	-79.01
3	2015-11-09 22:30	26.82	54720	4.43	68	8.39	150	12.06	-78.82
3	2015-11-09 22:32	26.82	54800	4.39	67.4	8.4	150	11.99	-78.83
3	2015-11-09 22:33	26.83	54700	4.34	66.6	8.4	151	12.02	-78.88
3	2015-11-09 22:35	26.84	54820	4.24	65.2	8.4	153	12.04	-79.08
3	2015-11-09 22:37	26.85	54800	4.21	64.7	8.39	154	12.04	-78.73
3	2015-11-09 22:39	26.83	54790	4.15	63.8	8.39	152	12.02	-78.27
3	2015-11-09 22:41	26.84	54770	4.11	63.2	8.38	154	12.04	-77.99
3	2015-11-09 22:43	26.85	54780	4.12	63.3	8.38	155	12.02	-77.78
3	2015-11-09 22:45	26.84	54800	4.11	63.2	8.38	156	12.02	-77.77
3	2015-11-09 22:47	26.84	54770	4.1	62.9	8.38	154	11.99	-77.79
3	2015-11-09 22:49	26.83	54780	4.09	62.8	8.38	153	11.99	-77.74
3	2015-11-09 22:51	26.84	54790	4.08	62.7	8.37	156	12	-77.54
3	2015-11-09 22:53	26.83	54870	4.07	62.5	8.37	155	11.99	-77.42
3	2015-11-09 22:55	26.82	54820	4.06	62.3	8.37	156	11.97	-77.4
3	2015-11-09 22:57	26.81	54880	4.07	62.5	8.37	158	11.99	-77.46
3	2015-11-09 22:59	26.82	54830	4.1	63	8.37	159	11.99	-77.52
3	2015-11-09 23:01	26.82	54770	4.14	63.6	8.37	159	11.97	-77.51
3	2015-11-09 23:03	26.82	54750	4.13	63.5	8.38	158	11.99	-77.64
3	2015-11-09 23:05	26.83	54850	4.1	62.9	8.38	159	11.99	-77.63
3	2015-11-09 23:07	26.84	54650	4.07	62.5	8.37	160	11.99	-77.45
3	2015-11-09 23:09	26.84	54800	4.06	62.4	8.37	158	11.97	-77.35
3	2015-11-09 23:11	26.84	54800	4.04	62	8.37	160	11.97	-77.11
3	2015-11-09 23:13	26.84	54760	4.02	61.7	8.36	159	11.99	-76.99
3	2015-11-09 23:15	26.84	54840	3.99	61.4	8.36	159	11.97	-76.91
3	2015-11-09 23:17	26.83	54790	3.97	61	8.36	159	11.97	-76.91
3	2015-11-09 23:19	26.84	54840	3.96	60.8	8.36	160	11.94	-76.83
3	2015-11-09 23:21	26.81	54860	3.96	60.8	8.36	161	11.95	-76.87
3	2015-11-09 23:23	26.81	54810	3.95	60.7	8.36	161	11.95	-77.05
3	2015-11-09 23:25	26.82	54890	3.99	61.3	8.37	162	11.94	-77.16
3	2015-11-09 23:27	26.83	54930	4.02	61.8	8.37	163	11.95	-77.2
3	2015-11-09 23:29	26.83	54730	4.08	62.7	8.37	159	11.95	-77.17
3	2015-11-09 23:31	26.82	54930	4.14	63.6	8.37	161	11.95	-77.17
3	2015-11-09 23:33	26.82	54890	4.16	63.9	8.37	163	11.92	-77.04
3	2015-11-09 23:35	26.82	54790	4.17	64	8.37	165	11.94	-77.12
3	2015-11-09 23:37	26.82	54700	4.17	64	8.37	166	11.92	-77.18
3	2015-11-09 23:39	26.82	54890	4.17	64	8.37	165	11.94	-77.14
3	2015-11-09 23:41	26.81	54800	4.15	63.7	8.37	164	11.9	-77.11
3	2015-11-09 23:43	26.82	54860	4.14	63.6	8.37	165	11.9	-77.05
3	2015-11-09 23:45	26.81	54880	4.14	63.7	8.37	165	11.92	-76.96
3	2015-11-09 23:47	26.81	54970	4.15	63.8	8.36	165	11.9	-76.98
3	2015-11-09 23:49	26.8	54920	4.14	63.6	8.36	165	11.9	-76.84
3	2015-11-09 23:51	26.79	54930	4.15	63.7	8.36	166	11.9	-76.75
3	2015-11-09 23:53	26.78	54820	4.17	64	8.36	167	11.92	-76.79
3	2015-11-09 23:55	26.78	54810	4.19	64.4	8.36	169	11.9	-76.8
3	2015-11-09 23:57	26.78	54810	4.22	64.8	8.36	170	11.9	-76.76
3	2015-11-09 23:59	26.77	54890	4.26	65.3	8.36	170	11.92	-76.85
3	2015-11-10 00:01	26.77	54870	4.29	65.8	8.36	172	11.9	-76.87
3	2015-11-10 00:03	26.77	54890	4.33	66.4	8.37	173	11.89	-77.12
3	2015-11-10 00:05	26.75	54860	4.38	67.3	8.37	171	11.9	-77.27
3	2015-11-10 00:07	26.77	54780	4.44	68.2	8.37	170	11.89	-77.36
3	2015-11-10 00:09	26.75	54820	4.49	68.9	8.37	171	11.83	-77.49
3	2015-11-10 00:11	26.76	54820	4.54	69.7	8.38	168	11.89	-77.51
3	2015-11-10 00:13	26.76	54900	4.58	70.3	8.38	169	11.9	-77.61
3	2015-11-10 00:15	26.76	54950	4.62	70.9	8.38	171	11.87	-77.68
3	2015-11-10 00:17	26.76	54720	4.66	71.5	8.38	170	11.87	-77.67
3	2015-11-10 00:19	26.75	54970	4.72	72.5	8.38	169	11.89	-77.81
3	2015-11-10 00:21	26.75	55000	4.78	73.4	8.38	172	11.87	-77.91
3	2015-11-10 00:23	26.75	54920	4.83	74.2	8.39	172	11.89	-78.14
3	2015-11-10 00:25	26.75	54880	4.89	75.1	8.39	172	11.89	-78.33
3	2015-11-10 00:27	26.73	54960	4.93	75.7	8.39	174	11.87	-78.42
3	2015-11-10 00:29	26.74	54910	4.98	76.4	8.39	173	11.85	-78.57
3	2015-11-10 00:31	26.75	54890	5.01	76.8	8.4	175	11.87	-78.65
3	2015-11-10 00:33	26.74	54910	5.04	77.4	8.4	174	11.85	-78.65
3	2015-11-10 00:35	26.72	54960	5.07	77.7	8.4	172	11.83	-78.66
3	2015-11-10 00:37	26.74	55010	5.08	78	8.4	171	11.82	-78.63
3	2015-11-10 00:39	26.73	54850	5.1	78.2	8.4	172	11.85	-78.7
3	2015-11-10 00:41	26.73	54960	5.1	78.3	8.4	172	11.82	-78.63
3	2015-11-10 00:43	26.72	54850	5.1	78.2	8.4	171	11.85	-78.72
3	2015-11-10 00:45	26.71	54830	5.12	78.4	8.4	173	11.83	-78.69
3	2015-11-10 00:47	26.71	54770	5.14	78.8	8.4	174	11.85	-78.68
3	2015-11-10 00:49	26.71	54960	5.15	79	8.4	174	11.83	-78.64
3	2015-11-10 00:51	26.7	54880	5.16	79.2	8.4	173	11.83	-78.6
3	2015-11-10 00:53	26.69	55030	5.17	79.4	8.4	172	11.82	-78.71
3	2015-11-10 00:55	26.67	54840	5.19	79.5	8.4	173	11.83	-78.87
3	2015-11-10 00:57	26.66	54870	5.2	79.7	8.4	174	11.8	-78.79
3	2015-11-10 00:59	26.66	54950	5.17	79.3	8.4	176	11.83	-78.8
3	2015-11-10 01:01	26.66	54770	5.17	79.2	8.4	176	11.8	-78.74
3	2015-11-10 01:03	26.66	54830	5.15	78.9	8.4	175	11.82	-78.71
3	2015-11-10 01:05	26.65	54900	5.12	78.5	8.4	176	11.82	-78.62
3	2015-11-10 01:07	26.65	54790	5.12	78.4	8.4	177	11.8	-78.5
3	2015-11-10 01:09	26.63	54840	5.12	78.4	8.39	176	11.8	-78.52
3	2015-11-10 01:11	26.64	54930	5.13	78.5	8.39	177	11.82	-78.46
3	2015-11-10 01:13	26.63	54950	5.14	78.7	8.39	175	11.8	-78.43
3	2015-11-10 01:15	26.63	55050	5.13	78.7	8.39	175	11.8	-78.26
3	2015-11-10 01:17	26.62	54870	5.13	78.5	8.39	175	11.8	-78.21
3	2015-11-10 01:19	26.61	54800	5.11	78.2	8.39	175	11.82	-78.09
3	2015-11-10 01:21	26.63	54900	5.08	77.8	8.39	175	11.82	-78.04
3	2015-11-10 01:23	26.62	54870	5.08	77.9	8.39	175	11.8	-77.97
3	2015-11-10 01:25	26.62	54990	5.08	77.8	8.39	175	11.78	-78.03
3	2015-11-10 01:27	26.63	54910	5.08	77.9	8.39	176	11.77	-78.06
3	2015-11-10 01:29	26.61	54830	5.1	78	8.39	176	11.8	-78.04
3	2015-11-10 01:31	26.61	54930	5.09	78	8.39	177	11.77	-77.98
3	2015-11-10 01:33	26.61	54850	5.1	78.1	8.39	175	11.77	-77.99
3	2015-11-10 01:35	26.6	54830	5.09	77.9	8.39	175	11.78	-77.96
3	2015-11-10 01:37	26.6	54940	5.1	78	8.38	176	11.78	-77.88
3	2015-11-10 01:39	26.59	54910	5.07	77.7	8.38	175	11.78	-77.83
3	2015-11-10 01:41	26.58	54930	5.08	77.7	8.38	179	11.77	-77.74
3	2015-11-10 01:43	26.59	54990	5.06	77.5	8.38	179	11.78	-77.67
3	2015-11-10 01:45	26.57	54800	5.05	77.3	8.38	179	11.75	-77.64
3	2015-11-10 01:47	26.56	54930	5.03	77	8.38	179	11.78	-77.59
3	2015-11-10 01:49	26.56	54880	5.03	76.9	8.38	180	11.78	-77.55
3	2015-11-10 01:51	26.55	54900	5.03	76.9	8.38	181	11.77	-77.54
3	2015-11-10 01:53	26.56	54870	5.04	77	8.38	182	11.75	-77.48
3	2015-11-10 01:55	26.58	54810	5.02	76.8	8.38	183	11.77	-77.37
3	2015-11-10 01:57	26.58	54860	5.01	76.7	8.37	183	11.77	-77.33
3	2015-11-10 01:59	26.58	54900	5	76.5	8.37	183	11.75	-77.28
3	2015-11-10 02:01	26.57	54920	5.01	76.6	8.38	184	11.75	-77.31
3	2015-11-10 02:03	26.57	54840	5.02	76.8	8.38	182	11.77	-77.31
3	2015-11-10 02:05	26.55	55000	5.03	77	8.38	182	11.75	-77.4
3	2015-11-10 02:07	26.55	54930	5.06	77.3	8.38	182	11.75	-77.45
3	2015-11-10 02:09	26.55	54830	5.07	77.5	8.38	181	11.75	-77.47
3	2015-11-10 02:11	26.55	54890	5.09	77.9	8.38	182	11.73	-77.48
3	2015-11-10 02:13	26.54	54930	5.12	78.2	8.38	184	11.75	-77.45
3	2015-11-10 02:15	26.54	54920	5.13	78.5	8.38	184	11.77	-77.45
3	2015-11-10 02:17	26.54	54910	5.14	78.6	8.38	183	11.73	-77.41
3	2015-11-10 02:19	26.54	54950	5.13	78.5	8.38	183	11.75	-77.39
3	2015-11-10 02:21	26.54	54810	5.14	78.6	8.38	184	11.75	-77.32
3	2015-11-10 02:23	26.53	54910	5.15	78.7	8.38	184	11.75	-77.33
3	2015-11-10 02:25	26.52	54850	5.16	78.8	8.38	184	11.73	-77.38
3	2015-11-10 02:27	26.52	54810	5.17	79	8.38	186	11.73	-77.28
3	2015-11-10 02:29	26.51	54840	5.18	79.1	8.38	185	11.73	-77.34
3	2015-11-10 02:31	26.5	54860	5.19	79.3	8.38	184	11.7	-77.35
3	2015-11-10 02:33	26.5	54910	5.2	79.5	8.38	184	11.73	-77.29
3	2015-11-10 02:35	26.51	54880	5.21	79.6	8.38	187	11.72	-77.23
3	2015-11-10 02:37	26.51	54870	5.21	79.7	8.38	188	11.73	-77.27
3	2015-11-10 02:39	26.5	54910	5.23	79.9	8.38	186	11.7	-77.18
3	2015-11-10 02:41	26.5	54810	5.23	80	8.37	186	11.66	-77.19
3	2015-11-10 02:43	26.5	54810	5.23	79.9	8.37	186	11.72	-77.06
3	2015-11-10 02:45	26.49	54840	5.23	79.9	8.37	186	11.7	-77.09
3	2015-11-10 02:47	26.49	54890	5.22	79.8	8.37	186	11.72	-77
3	2015-11-10 02:49	26.49	54840	5.22	79.7	8.37	187	11.7	-76.94
3	2015-11-10 02:51	26.48	54850	5.21	79.6	8.37	188	11.72	-76.94
3	2015-11-10 02:53	26.48	54960	5.21	79.7	8.37	188	11.72	-76.96
3	2015-11-10 02:55	26.48	54840	5.22	79.8	8.37	188	11.7	-76.91
3	2015-11-10 02:57	26.48	54740	5.22	79.7	8.37	188	11.65	-76.92
3	2015-11-10 02:59	26.46	54950	5.21	79.6	8.37	190	11.68	-76.82
3	2015-11-10 03:01	26.47	54930	5.19	79.2	8.37	192	11.7	-76.82
3	2015-11-10 03:03	26.47	54850	5.18	79.1	8.37	190	11.7	-76.82
3	2015-11-10 03:05	26.46	54850	5.19	79.2	8.37	189	11.68	-76.69
3	2015-11-10 03:07	26.45	54830	5.2	79.3	8.37	188	11.7	-76.7
3	2015-11-10 03:09	26.46	54970	5.2	79.4	8.37	188	11.66	-76.68
3	2015-11-10 03:11	26.46	54840	5.2	79.4	8.36	188	11.68	-76.59
3	2015-11-10 03:13	26.45	54840	5.19	79.3	8.37	190	11.7	-76.61
3	2015-11-10 03:15	26.45	54710	5.19	79.2	8.36	190	11.68	-76.56
3	2015-11-10 03:17	26.45	54910	5.18	79	8.36	190	11.68	-76.5
3	2015-11-10 03:19	26.45	54810	5.17	79	8.36	191	11.66	-76.38
3	2015-11-10 03:21	26.44	54730	5.16	78.7	8.36	191	11.66	-76.39
3	2015-11-10 03:23	26.44	54870	5.12	78.2	8.36	190	11.66	-76.2
3	2015-11-10 03:25	26.43	54710	5.14	78.3	8.36	190	11.66	-76.16
3	2015-11-10 03:27	26.43	54870	5.12	78.2	8.36	191	11.68	-76.12
3	2015-11-10 03:29	26.44	54910	5.11	78	8.36	191	11.66	-76.12
3	2015-11-10 03:31	26.43	54770	5.11	78	8.36	191	11.65	-76.11
3	2015-11-10 03:33	26.43	54810	5.1	77.9	8.36	191	11.65	-76
3	2015-11-10 03:35	26.43	54850	5.1	77.8	8.36	190	11.66	-76
3	2015-11-10 03:37	26.42	54780	5.09	77.7	8.35	190	11.66	-75.9
3	2015-11-10 03:39	26.41	54800	5.09	77.6	8.35	191	11.66	-75.88
3	2015-11-10 03:41	26.41	54800	5.07	77.3	8.35	192	11.63	-75.87
3	2015-11-10 03:43	26.42	54770	5.07	77.4	8.35	192	11.63	-75.82
3	2015-11-10 03:45	26.4	54750	5.08	77.5	8.35	192	11.63	-75.76
3	2015-11-10 03:47	26.4	54790	5.08	77.5	8.35	192	11.65	-75.82
3	2015-11-10 03:49	26.39	54920	5.08	77.4	8.35	193	11.66	-75.81
3	2015-11-10 03:51	26.4	54760	5.09	77.5	8.35	193	11.65	-75.76
3	2015-11-10 03:53	26.4	54690	5.08	77.5	8.35	192	11.63	-75.69
3	2015-11-10 03:55	26.4	54820	5.09	77.6	8.35	193	11.63	-75.61
3	2015-11-10 03:57	26.41	54790	5.08	77.5	8.35	194	11.61	-75.58
3	2015-11-10 03:59	26.41	54820	5.07	77.4	8.35	195	11.61	-75.49
3	2015-11-10 04:01	26.4	54810	5.05	77	8.34	194	11.65	-75.32
3	2015-11-10 04:03	26.4	54820	5.01	76.5	8.34	194	11.58	-75.22
3	2015-11-10 04:05	26.41	54790	4.99	76.2	8.34	196	11.63	-75.19
3	2015-11-10 04:07	26.41	54770	4.98	76	8.34	196	11.63	-75.16
3	2015-11-10 04:09	26.41	54850	4.96	75.7	8.34	196	11.61	-75.09
3	2015-11-10 04:11	26.4	54690	4.94	75.3	8.34	196	11.61	-75.12
3	2015-11-10 04:13	26.4	54900	4.92	75.1	8.34	198	11.63	-75.04
3	2015-11-10 04:15	26.4	54840	4.9	74.8	8.34	199	11.61	-74.9
3	2015-11-10 04:17	26.4	54830	4.89	74.6	8.34	199	11.61	-74.85
3	2015-11-10 04:19	26.4	54730	4.88	74.5	8.33	200	11.55	-74.71
3	2015-11-10 04:21	26.4	54780	4.87	74.3	8.33	200	11.6	-74.69
3	2015-11-10 04:23	26.4	54840	4.86	74.1	8.34	199	11.61	-74.81
3	2015-11-10 04:25	26.41	54730	4.87	74.2	8.34	201	11.53	-74.77
3	2015-11-10 04:27	26.41	54800	4.87	74.3	8.33	202	11.6	-74.76
3	2015-11-10 04:29	26.41	54760	4.85	74	8.33	201	11.61	-74.66
3	2015-11-10 04:31	26.41	54620	4.84	73.8	8.33	201	11.61	-74.6
3	2015-11-10 04:33	26.41	54890	4.83	73.7	8.33	201	11.6	-74.53
3	2015-11-10 04:35	26.41	54840	4.83	73.7	8.33	203	11.61	-74.48
3	2015-11-10 04:37	26.41	54740	4.83	73.6	8.33	202	11.61	-74.52
3	2015-11-10 04:39	26.41	54890	4.81	73.5	8.33	202	11.6	-74.45
3	2015-11-10 04:41	26.39	54770	4.81	73.3	8.33	202	11.6	-74.35
3	2015-11-10 04:43	26.4	54780	4.81	73.4	8.33	203	11.6	-74.3
3	2015-11-10 04:45	26.39	54830	4.8	73.3	8.33	203	11.6	-74.36
3	2015-11-10 04:47	26.39	54850	4.8	73.3	8.33	203	11.56	-74.35
3	2015-11-10 04:49	26.39	54820	4.81	73.4	8.33	204	11.58	-74.35
3	2015-11-10 04:51	26.39	54780	4.81	73.4	8.33	204	11.56	-74.21
3	2015-11-10 04:53	26.39	54760	4.8	73.2	8.33	205	11.58	-74.13
3	2015-11-10 04:55	26.39	54820	4.8	73.3	8.32	205	11.56	-74.18
3	2015-11-10 04:57	26.39	54870	4.81	73.4	8.32	203	11.58	-74.12
3	2015-11-10 04:59	26.39	54770	4.81	73.4	8.32	204	11.56	-74.08
3	2015-11-10 05:01	26.38	54780	4.81	73.4	8.32	206	11.56	-73.98
3	2015-11-10 05:03	26.39	54830	4.79	73	8.32	204	11.58	-73.88
3	2015-11-10 05:05	26.39	54840	4.78	72.9	8.32	205	11.56	-73.84
3	2015-11-10 05:07	26.38	54890	4.72	72.1	8.32	206	11.58	-73.65
3	2015-11-10 05:09	26.38	54880	4.72	71.9	8.32	206	11.56	-73.72
3	2015-11-10 05:11	26.38	54880	4.72	72	8.32	207	11.58	-73.68
3	2015-11-10 05:13	26.38	54750	4.7	71.7	8.32	207	11.58	-73.66
3	2015-11-10 05:15	26.37	54870	4.69	71.6	8.31	207	11.56	-73.55
3	2015-11-10 05:17	26.38	54910	4.7	71.6	8.32	207	11.56	-73.59
3	2015-11-10 05:19	26.37	54900	4.71	71.8	8.31	210	11.58	-73.54
3	2015-11-10 05:21	26.37	54810	4.71	71.8	8.31	209	11.55	-73.41
3	2015-11-10 05:23	26.37	54700	4.71	71.8	8.32	210	11.58	-73.5
3	2015-11-10 05:25	26.37	54800	4.69	71.5	8.31	210	11.56	-73.43
3	2015-11-10 05:27	26.37	54700	4.68	71.4	8.31	210	11.58	-73.37
3	2015-11-10 05:29	26.37	54950	4.67	71.3	8.31	210	11.56	-73.31
3	2015-11-10 05:31	26.36	54700	4.69	71.4	8.31	210	11.55	-73.34
3	2015-11-10 05:33	26.37	54760	4.69	71.5	8.31	210	11.56	-73.18
3	2015-11-10 05:35	26.36	54950	4.68	71.4	8.31	210	11.55	-73.17
3	2015-11-10 05:37	26.36	54960	4.67	71.3	8.31	210	11.55	-73.11
3	2015-11-10 05:39	26.37	54730	4.68	71.3	8.31	210	11.55	-73.01
3	2015-11-10 05:41	26.36	54720	4.67	71.1	8.31	211	11.53	-73.01
3	2015-11-10 05:43	26.36	54760	4.64	70.7	8.31	211	11.51	-72.95
3	2015-11-10 05:45	26.37	54750	4.64	70.8	8.31	213	11.55	-73
3	2015-11-10 05:47	26.36	54710	4.65	70.9	8.31	212	11.55	-73
3	2015-11-10 05:49	26.35	54840	4.64	70.7	8.31	213	11.53	-72.96
3	2015-11-10 05:51	26.35	54870	4.64	70.8	8.31	214	11.51	-73.18
3	2015-11-10 05:53	26.35	54900	4.64	70.8	8.31	214	11.53	-73.28
3	2015-11-10 05:55	26.36	54700	4.66	70.9	8.31	215	11.55	-73.32
3	2015-11-10 05:57	26.35	54750	4.66	71	8.31	216	11.53	-73.31
3	2015-11-10 05:59	26.35	54720	4.65	70.9	8.31	215	11.48	-73.12
3	2015-11-10 06:01	26.35	54760	4.66	71	8.31	216	11.51	-73.15
