SDN	PRES300	PRES500	RAIN	WSPD
2010-10-24 10:40	296.18	492.49	NaN	9
2010-10-24 10:50	294.43	492.36	NaN	8.6
2010-10-24 11:00	297.09	493.1	NaN	8.3
2010-10-24 11:10	296.34	492.59	NaN	8.8
2010-10-24 11:20	297.05	492.99	NaN	7.6
2010-10-24 11:30	294.39	491.09	NaN	8.1
2010-10-24 11:40	295.63	491.92	NaN	7.9
2010-10-24 11:50	295.69	491.9	NaN	8.3
2010-10-24 12:00	294.41	489.98	NaN	8
2010-10-24 12:10	294.91	491.33	NaN	8.8
2010-10-24 12:20	295.17	491.34	NaN	8.7
2010-10-24 12:30	295.64	491.9	NaN	8
2010-10-24 12:40	295.08	491.25	NaN	7.7
2010-10-24 12:50	294.2	490.48	NaN	7.3
2010-10-24 13:00	295.21	491.12	NaN	7.3
2010-10-24 13:10	294.33	490.09	NaN	7.8
2010-10-24 13:20	294.38	490.07	NaN	7.5
2010-10-24 13:30	294.45	490.11	NaN	7.4
2010-10-24 13:40	294.95	490.99	NaN	7.7
2010-10-24 13:50	295.45	491.44	NaN	6.9
2010-10-24 14:00	294.57	490.64	NaN	6.5
2010-10-24 14:10	294.03	490.02	NaN	6.6
2010-10-24 14:20	294.57	490.48	NaN	5.9
2010-10-24 14:30	294.68	490.16	NaN	6.2
2010-10-24 14:40	293.85	489.7	NaN	6.4
2010-10-24 14:50	295	490.98	NaN	6.4
2010-10-24 15:00	294.64	490.57	NaN	5.6
2010-10-24 15:10	294.59	490.94	NaN	5.3
2010-10-24 15:20	294.95	491.32	NaN	5.4
2010-10-24 15:30	295	491.56	NaN	5.4
2010-10-24 15:40	294.68	491.34	NaN	5.6
2010-10-24 15:50	296.9	493.44	NaN	4.6
2010-10-24 16:00	296.17	492.85	NaN	4.7
2010-10-24 16:10	295.39	491.77	NaN	6.4
2010-10-24 16:20	294.91	491.69	NaN	6.9
2010-10-24 16:30	295.21	491.75	NaN	6.5
2010-10-24 16:40	295.46	492.21	NaN	6.9
2010-10-24 16:50	297.28	494.31	NaN	6.7
2010-10-24 17:00	296.86	493.78	NaN	6.7
2010-10-24 17:10	296.04	492.78	NaN	7.1
2010-10-24 17:20	295.89	492.96	NaN	6.7
2010-10-24 17:30	296.8	493.55	NaN	6.3
2010-10-24 17:40	296.05	492.93	NaN	8
2010-10-24 17:50	296.84	493.7	NaN	6.6
2010-10-24 18:00	296.96	493.88	NaN	5.6
2010-10-24 18:10	296.65	493.86	NaN	5.7
2010-10-24 18:20	296.3	493.64	NaN	5.4
2010-10-24 18:30	296.4	493.81	NaN	6.1
2010-10-24 18:40	298.16	495.39	NaN	5.2
2010-10-24 18:50	297.57	494.6	NaN	5.6
2010-10-24 19:00	297.4	494.55	NaN	5.7
2010-10-24 19:10	298.26	495.12	NaN	5.2
2010-10-24 19:20	297.42	494.75	NaN	4.8
2010-10-24 19:30	297.26	493.78	NaN	4.6
2010-10-24 19:40	296.86	494.21	NaN	4.1
2010-10-24 19:50	297.04	493.68	NaN	3.9
2010-10-24 20:00	296.64	493.11	NaN	4.7
2010-10-24 20:10	296.52	493.02	NaN	3.7
2010-10-24 20:20	296.35	492.98	NaN	4.5
2010-10-24 20:30	295.81	492.02	NaN	3.7
2010-10-24 20:40	295.72	491.84	NaN	4.5
2010-10-24 20:50	295.68	491.32	NaN	4.3
2010-10-24 21:00	295.08	491.76	NaN	4
2010-10-24 21:10	294.66	490.58	NaN	3.7
2010-10-24 21:20	295.01	490.88	NaN	3.3
2010-10-24 21:30	295.06	490.48	NaN	3.7
2010-10-24 21:40	294.47	489.83	NaN	3.1
2010-10-24 21:50	294.09	489.2	NaN	3.2
2010-10-24 22:00	296.77	492.08	NaN	3
2010-10-24 22:10	295.54	490.95	NaN	3.1
2010-10-24 22:20	294.78	490.51	NaN	3.3
2010-10-24 22:30	295.48	491.03	NaN	2.6
2010-10-24 22:40	296.05	491.49	NaN	3.1
2010-10-24 22:50	294.6	490.24	NaN	2.8
2010-10-24 23:00	295.71	491.47	NaN	2.5
2010-10-24 23:10	295.88	491.45	NaN	3.2
2010-10-24 23:20	294.85	490.99	NaN	2.7
2010-10-24 23:30	294.78	490.45	NaN	2.1
2010-10-24 23:40	294.7	489.99	NaN	2.3
2010-10-24 23:50	294.58	489.85	NaN	2.5
2010-10-25 00:00	294.32	489.42	NaN	1.9
2010-10-25 00:10	295.39	491.36	NaN	1.7
2010-10-25 00:20	294.76	490.55	NaN	2.1
2010-10-25 00:30	295.4	490.88	NaN	2.5
2010-10-25 00:40	294.31	490.56	NaN	3.6
2010-10-25 00:50	295.92	491.96	NaN	1.9
2010-10-25 01:00	295.33	491.12	NaN	0.9
2010-10-25 01:10	295.02	491.5	NaN	0.4
2010-10-25 01:20	296.26	492.85	NaN	0.4
2010-10-25 01:30	295.4	492.13	NaN	0.4
2010-10-25 01:40	295.62	492.24	NaN	0.6
2010-10-25 01:50	295.56	492.09	NaN	0
2010-10-25 02:00	296.02	491.86	NaN	0.6
2010-10-25 02:10	294.75	491.27	NaN	0
2010-10-25 02:20	295.94	491.95	NaN	0.5
2010-10-25 02:30	296.3	492.65	NaN	0
2010-10-25 02:40	294.89	491.04	NaN	0.8
2010-10-25 02:50	295.82	491.67	NaN	0.3
2010-10-25 03:00	295.9	492.19	NaN	1.1
2010-10-25 03:10	295.14	491.65	NaN	2.9
2010-10-25 03:20	296.1	492.76	NaN	2.8
2010-10-25 03:30	296.59	493.03	NaN	4.8
2010-10-25 03:40	296.93	493.96	NaN	4.6
2010-10-25 03:50	296.32	493.27	NaN	6
2010-10-25 04:00	297.8	494.67	NaN	4.6
2010-10-25 04:10	296.42	494.47	NaN	7.5
2010-10-25 04:20	297.7	495.49	NaN	7.9
2010-10-25 04:30	298.45	495.96	NaN	6.8
2010-10-25 04:40	297.88	495.69	NaN	6.5
2010-10-25 04:50	297.41	495.93	NaN	4
2010-10-25 05:00	298.43	495.87	NaN	4.4
2010-10-25 05:10	299.31	496.81	NaN	4.1
2010-10-25 05:20	297.9	496.15	NaN	3.6
2010-10-25 05:30	297.59	495.74	NaN	3.2
2010-10-25 05:40	296.06	494.67	NaN	3.6
2010-10-25 05:50	297.75	495.23	NaN	3.1
2010-10-25 06:00	297.47	495.45	NaN	3.1
2010-10-25 06:10	298.22	496.17	NaN	4.1
2010-10-25 06:20	296.51	495.21	NaN	3.3
2010-10-25 06:30	298.18	496.2	NaN	4
2010-10-25 06:40	296.95	495.43	NaN	3.3
2010-10-25 06:50	297.9	496.46	NaN	3
2010-10-25 07:00	298.23	495.85	NaN	7.3
2010-10-25 07:10	297.95	496.04	NaN	7.4
2010-10-25 07:20	298.49	497.14	NaN	7.8
2010-10-25 07:30	298.98	497.46	NaN	7.6
2010-10-25 07:40	298.41	496.92	NaN	7
2010-10-25 07:50	298.84	496.37	NaN	7
2010-10-25 08:00	298.55	496.13	NaN	7.6
2010-10-25 08:10	297.94	496.81	NaN	6
2010-10-25 08:20	298	496.66	NaN	5.3
2010-10-25 08:30	298.61	496.5	NaN	4
2010-10-25 08:40	298.28	496.28	NaN	4.6
2010-10-25 08:50	297.65	495.47	NaN	5.4
2010-10-25 09:00	296.6	494.73	NaN	6.5
2010-10-25 09:10	297.82	495.33	NaN	9.7
2010-10-25 09:20	296.31	493.53	NaN	8
2010-10-25 09:30	297.44	494.17	NaN	8.7
2010-10-25 09:40	298.17	494.47	NaN	6.9
2010-10-25 09:50	296.58	494.84	NaN	7.7
2010-10-25 10:00	297.79	495.17	NaN	5.2
2010-10-25 10:10	297.11	494.03	NaN	6.1
2010-10-25 10:20	297.82	494.6	NaN	6
2010-10-25 10:30	296.84	494.34	NaN	6.4
2010-10-25 10:40	296.86	494.06	NaN	5.8
2010-10-25 10:50	295.5	493.34	NaN	6
2010-10-25 11:00	296.46	493.69	NaN	5.7
2010-10-25 11:10	296.52	493.31	NaN	5.4
2010-10-25 11:20	296.35	493.43	NaN	4.8
2010-10-25 11:30	296.33	493.2	NaN	4.8
2010-10-25 11:40	296	493.25	NaN	2.7
2010-10-25 11:50	295.68	491.81	NaN	5.2
2010-10-25 12:00	296.33	492.52	NaN	4.4
2010-10-25 12:10	296.6	493.6	NaN	5.1
2010-10-25 12:20	296.75	493.6	NaN	4.9
2010-10-25 12:30	297.29	494.12	NaN	4
2010-10-25 12:40	296.31	493.02	NaN	4.7
2010-10-25 12:50	296.33	493.15	NaN	4.8
2010-10-25 13:00	296.13	492.96	NaN	4.1
2010-10-25 13:10	296.8	493.51	NaN	4.3
2010-10-25 13:20	297.05	493.88	NaN	4.9
2010-10-25 13:30	296.09	492.69	NaN	4.2
2010-10-25 13:40	295.15	491.86	NaN	7.2
2010-10-25 13:50	296.84	493.55	NaN	8.6
2010-10-25 14:00	296.93	493.7	NaN	8.1
2010-10-25 14:10	296.74	493.7	NaN	8.1
2010-10-25 14:20	296.92	493.72	NaN	8.3
2010-10-25 14:30	296.3	493.41	NaN	8
2010-10-25 14:40	296.44	493.28	NaN	8.1
2010-10-25 14:50	297.28	494.53	NaN	8.3
2010-10-25 15:00	296.5	493.72	NaN	7.5
2010-10-25 15:10	296.03	493.62	NaN	8.7
2010-10-25 15:20	298.17	495.6	NaN	8.5
2010-10-25 15:30	297.5	494.95	NaN	8
2010-10-25 15:40	297.2	494.68	NaN	8.6
2010-10-25 15:50	297.25	494.78	NaN	8.6
2010-10-25 16:00	296.46	493.64	NaN	7.9
2010-10-25 16:10	297.4	494.77	NaN	7.3
2010-10-25 16:20	296.92	494.82	NaN	8
2010-10-25 16:30	296.63	494.44	NaN	7.2
2010-10-25 16:40	297.37	494.78	NaN	8.8
2010-10-25 16:50	297.67	495.5	NaN	8.7
2010-10-25 17:00	297.02	494.33	NaN	9.2
2010-10-25 17:10	297.39	494.71	NaN	8.1
2010-10-25 17:20	296.62	493.42	NaN	8.8
2010-10-25 17:30	295.45	492.34	NaN	10.1
2010-10-25 17:40	296.18	493.39	NaN	8.7
2010-10-25 17:50	295.85	492.93	NaN	8.6
2010-10-25 18:00	296.42	493.23	NaN	8.5
2010-10-25 18:10	295.43	492.69	NaN	7.9
2010-10-25 18:20	296.47	493.39	NaN	8.5
2010-10-25 18:30	296.09	492.85	NaN	8.8
2010-10-25 18:40	296.37	492.8	NaN	9.1
2010-10-25 18:50	296.18	492.58	NaN	8.4
2010-10-25 19:00	296.64	493.85	NaN	8.3
2010-10-25 19:10	296.77	493.59	NaN	8.6
2010-10-25 19:20	296.55	494.22	NaN	9.4
2010-10-25 19:30	295.28	491.86	NaN	8
2010-10-25 19:40	295.65	492.58	NaN	8.3
2010-10-25 19:50	296.09	492.74	NaN	8.1
2010-10-25 20:00	295.55	492.21	NaN	8.7
2010-10-25 20:10	295.42	491.97	NaN	7.7
2010-10-25 20:20	297.1	493.83	NaN	7.6
2010-10-25 20:30	297.39	493.87	NaN	7.7
2010-10-25 20:40	297.01	493.68	NaN	6.7
2010-10-25 20:50	297.64	494.62	NaN	7.7
2010-10-25 21:00	296.81	493.15	NaN	6.9
2010-10-25 21:10	296.37	493.04	NaN	7.8
2010-10-25 21:20	296.53	493.24	NaN	7.3
2010-10-25 21:30	295.84	492.03	NaN	7.5
2010-10-25 21:40	295.77	491.91	NaN	7.7
2010-10-25 21:50	296.5	493.39	NaN	8.4
2010-10-25 22:00	296.21	492.43	NaN	8.5
2010-10-25 22:10	297.53	493.81	NaN	8
2010-10-25 22:20	296.33	493.61	NaN	7.6
2010-10-25 22:30	295.68	492.34	NaN	8.2
2010-10-25 22:40	297.36	494.18	NaN	7.7
2010-10-25 22:50	296.44	494.22	NaN	7.9
2010-10-25 23:00	296.36	493.06	NaN	8.8
2010-10-25 23:10	295.9	492.87	NaN	8.9
2010-10-25 23:20	296.71	493.5	NaN	8.1
2010-10-25 23:30	297.99	494.51	NaN	8.9
2010-10-25 23:40	297.97	494.5	NaN	8.1
2010-10-25 23:50	296.88	493.79	NaN	11.1
2010-10-26 00:00	296.06	493.39	NaN	8
2010-10-26 00:10	298.1	495.25	NaN	7.9
2010-10-26 00:20	296.49	492.68	NaN	8.1
2010-10-26 00:30	297.58	495.34	NaN	9.1
2010-10-26 00:40	298.5	496.53	NaN	6.6
2010-10-26 00:50	298.02	495.41	NaN	8.1
2010-10-26 01:00	296.64	495.56	NaN	7.3
2010-10-26 01:10	297.81	495.52	NaN	8.7
2010-10-26 01:20	297.83	495.34	NaN	12.9
2010-10-26 01:30	298.94	497.44	NaN	9.8
2010-10-26 01:40	296.85	495.22	NaN	7.8
2010-10-26 01:50	297.93	495.94	NaN	6.3
2010-10-26 02:00	298.31	495.94	NaN	6.6
2010-10-26 02:10	297.18	495.22	NaN	8.3
2010-10-26 02:20	298.6	496.11	NaN	9.1
2010-10-26 02:30	298.1	496	NaN	7.9
2010-10-26 02:40	297.3	496.16	NaN	7.8
2010-10-26 02:50	297.93	497.34	NaN	7.1
2010-10-26 03:00	300.17	498.45	NaN	10.8
2010-10-26 03:10	299.09	498.3	NaN	8
2010-10-26 03:20	299.75	498.76	NaN	6.9
2010-10-26 03:30	298.69	498.27	NaN	10.6
2010-10-26 03:40	299.03	497.99	NaN	8.6
2010-10-26 03:50	300.05	498.23	NaN	9.4
2010-10-26 04:00	299.24	498.5	NaN	7.8
2010-10-26 04:10	297.74	497.66	NaN	7.5
2010-10-26 04:20	298.6	498.3	NaN	6.9
2010-10-26 04:30	300.84	500.24	NaN	6.5
2010-10-26 04:40	299.72	497.67	NaN	8.4
2010-10-26 04:50	300.27	499.46	NaN	6.5
2010-10-26 05:00	297.91	496.92	NaN	8
2010-10-26 05:10	298.79	498.28	NaN	8.8
2010-10-26 05:20	299.1	498.36	NaN	9.8
2010-10-26 05:30	298.04	498.23	NaN	9.9
2010-10-26 05:40	299.17	499.32	NaN	9.1
2010-10-26 05:50	299.48	498.31	NaN	9
2010-10-26 06:00	298.94	497.22	NaN	8.5
2010-10-26 06:10	299.86	498.14	NaN	8.1
2010-10-26 06:20	298.16	497.03	NaN	8.4
2010-10-26 06:30	298.6	498.23	NaN	7.8
2010-10-26 06:40	297.01	495.33	NaN	6.6
2010-10-26 06:50	297.63	496.48	NaN	6.5
2010-10-26 07:00	298.62	496.96	NaN	6.5
2010-10-26 07:10	298.62	497.18	NaN	6
2010-10-26 07:20	298.45	496.9	NaN	6.3
2010-10-26 07:30	298.14	496.22	NaN	4.9
2010-10-26 07:40	298.6	495.76	NaN	4.6
2010-10-26 07:50	299.2	496.64	NaN	4.7
2010-10-26 08:00	298.74	495.93	NaN	4.6
2010-10-26 08:10	298.06	496.3	NaN	5.6
2010-10-26 08:20	297.22	495.47	NaN	5.1
2010-10-26 08:30	297.36	495.58	NaN	3.2
2010-10-26 08:40	297.55	495.91	NaN	4.1
2010-10-26 08:50	297.87	496.26	NaN	5.9
2010-10-26 09:00	297.99	496.64	NaN	7.7
2010-10-26 09:10	297.39	495.54	NaN	7.4
2010-10-26 09:20	297.76	496.59	NaN	6.6
2010-10-26 09:30	298.24	496.15	NaN	6.6
2010-10-26 09:40	298.35	496.37	NaN	6.5
2010-10-26 09:50	299.17	496.88	NaN	6.6
2010-10-26 10:00	297.89	496.2	NaN	3.9
2010-10-26 10:10	297.12	495.69	NaN	2.4
2010-10-26 10:20	297.77	496.66	NaN	1.9
2010-10-26 10:30	298.06	495.69	NaN	4.6
2010-10-26 10:40	298.21	495.15	NaN	3.8
2010-10-26 10:50	297.48	494.99	NaN	3
2010-10-26 11:00	297.06	495.67	NaN	3.1
2010-10-26 11:10	297.98	495.48	NaN	4.1
2010-10-26 11:20	297.89	495.61	NaN	4.4
2010-10-26 11:30	298.6	496.16	NaN	4.2
2010-10-26 11:40	297.03	495.33	NaN	3.6
2010-10-26 11:50	297.87	495.48	NaN	3.6
2010-10-26 12:00	296.62	495.74	NaN	2.7
2010-10-26 12:10	297.91	495.63	NaN	2.4
2010-10-26 12:20	297.26	495.04	NaN	2
2010-10-26 12:30	296.68	494.54	NaN	4.3
2010-10-26 12:40	296.51	494.23	NaN	2.9
2010-10-26 12:50	296.82	494.76	NaN	6.9
2010-10-26 13:00	297.32	495.39	NaN	9.7
2010-10-26 13:10	297.45	495.65	NaN	10.3
2010-10-26 13:20	298.91	497.12	NaN	9
2010-10-26 13:30	297.28	495.61	NaN	7.5
2010-10-26 13:40	298.28	496.7	NaN	5.7
2010-10-26 13:50	299	497.34	NaN	6.5
2010-10-26 14:00	297.8	496.27	NaN	6.8
2010-10-26 14:10	298.07	496.62	NaN	5
2010-10-26 14:20	298.32	496.77	NaN	5.9
2010-10-26 14:30	298.23	496.47	NaN	5.7
2010-10-26 14:40	298.72	497.19	NaN	5.7
2010-10-26 14:50	297.61	495.94	NaN	4.5
2010-10-26 15:00	298.29	496.66	NaN	5
2010-10-26 15:10	298.61	497.18	NaN	6
2010-10-26 15:20	299.11	497.62	NaN	7.2
2010-10-26 15:30	299.02	497.27	NaN	5
2010-10-26 15:40	298.26	496.73	NaN	2.6
2010-10-26 15:50	298.46	496.99	NaN	4
2010-10-26 16:00	297.5	495.89	NaN	4.7
2010-10-26 16:10	298.84	497.4	NaN	3.6
2010-10-26 16:20	297.7	496.63	NaN	2.1
2010-10-26 16:30	298.41	497.11	NaN	2.7
2010-10-26 16:40	298.45	496.87	NaN	3.4
2010-10-26 16:50	297.65	496.28	NaN	3.7
2010-10-26 17:00	297.44	496.02	NaN	4.2
2010-10-26 17:10	297.74	496.1	NaN	3.5
2010-10-26 17:20	297.05	495.63	NaN	4.2
2010-10-26 17:30	297.76	496.28	NaN	4.9
2010-10-26 17:40	297.08	495.12	NaN	5.9
2010-10-26 17:50	297.03	494.99	NaN	5.3
2010-10-26 18:00	297.02	494.36	NaN	4.6
2010-10-26 18:10	297.55	494.47	NaN	5.1
2010-10-26 18:20	296.34	493.37	NaN	7.4
2010-10-26 18:30	296.59	493.54	NaN	6.4
2010-10-26 18:40	296.28	493.19	NaN	5.4
2010-10-26 18:50	296.99	493.76	NaN	6.5
2010-10-26 19:00	297.51	493.83	NaN	6.3
2010-10-26 19:10	296.11	492.65	NaN	4
2010-10-26 19:20	295.6	492.17	NaN	5.3
2010-10-26 19:30	295.86	492.08	NaN	4.9
2010-10-26 19:40	296.44	492.56	NaN	5.7
2010-10-26 19:50	295.83	492.41	NaN	5.2
2010-10-26 20:00	297.11	493.37	NaN	5.2
2010-10-26 20:10	295.65	492.43	NaN	6.2
2010-10-26 20:20	296.74	492.93	NaN	5
2010-10-26 20:30	295.61	492.44	NaN	4.8
2010-10-26 20:40	295.16	491.43	NaN	5.5
2010-10-26 20:50	295.71	491.87	NaN	5.6
2010-10-26 21:00	294.31	490.78	NaN	7.2
2010-10-26 21:10	296.55	492.22	NaN	6.1
2010-10-26 21:20	294.86	490.65	NaN	5.4
2010-10-26 21:30	295.48	490.93	NaN	5.3
2010-10-26 21:40	295.44	491.06	NaN	5.2
2010-10-26 21:50	294.49	490.18	NaN	5.6
2010-10-26 22:00	296.09	491.71	NaN	5.4
2010-10-26 22:10	295.43	491.07	NaN	5.7
2010-10-26 22:20	295.94	491.42	NaN	5.8
2010-10-26 22:30	296.11	491.83	NaN	6.9
2010-10-26 22:40	296.32	492.11	NaN	7.6
2010-10-26 22:50	296.28	492.13	NaN	7.9
2010-10-26 23:00	296.21	492.11	NaN	7.2
2010-10-26 23:10	295.71	490.95	NaN	7.3
2010-10-26 23:20	294.58	490.69	NaN	5.8
2010-10-26 23:30	293.94	490.14	NaN	4.6
2010-10-26 23:40	294.33	490.43	NaN	6
2010-10-26 23:50	295.84	491.43	NaN	4.4
2010-10-27 00:00	294.92	490.52	NaN	4.4
2010-10-27 00:10	294.57	489.48	NaN	4.1
2010-10-27 00:20	296.72	492.22	NaN	4
2010-10-27 00:30	295.64	490.84	NaN	4
2010-10-27 00:40	295.92	491.01	NaN	4.5
2010-10-27 00:50	295.84	491.45	NaN	4.5
2010-10-27 01:00	294.46	490.45	NaN	3.9
2010-10-27 01:10	295.25	491.15	NaN	3.1
2010-10-27 01:20	295.27	490.28	NaN	2.9
2010-10-27 01:30	295.53	491.43	NaN	2.7
2010-10-27 01:40	295.04	490.32	NaN	2.8
2010-10-27 01:50	295.45	490.98	NaN	3.4
2010-10-27 02:00	294.45	490.23	NaN	2.8
2010-10-27 02:10	295	490.77	NaN	3.1
2010-10-27 02:20	295.8	491.61	NaN	3.1
2010-10-27 02:30	295.58	491.96	NaN	4.7
2010-10-27 02:40	296.21	492.42	NaN	4.9
2010-10-27 02:50	295.31	491.8	NaN	4
2010-10-27 03:00	295.35	491.43	NaN	4.7
2010-10-27 03:10	296.6	493.12	NaN	3.6
2010-10-27 03:20	295.78	491.85	NaN	5.6
2010-10-27 03:30	296.29	492.7	NaN	5.7
2010-10-27 03:40	296.45	492.77	NaN	4.8
2010-10-27 03:50	295.63	492.84	NaN	3.2
2010-10-27 04:00	296.28	492.95	NaN	2.6
2010-10-27 04:10	296.37	492.27	NaN	6.6
2010-10-27 04:20	294.64	490.52	NaN	5.3
2010-10-27 04:30	295.85	491.66	NaN	5.9
2010-10-27 04:40	294.89	490.19	NaN	6.4
2010-10-27 04:50	296.08	492.42	NaN	6.9
2010-10-27 05:00	295.75	491.79	NaN	7
2010-10-27 05:10	294.97	491.87	NaN	6.8
2010-10-27 05:20	296.24	491.65	NaN	6.4
2010-10-27 05:30	294.43	489.47	NaN	5.9
2010-10-27 05:40	293.68	490.58	NaN	6.5
2010-10-27 05:50	294.07	490.24	NaN	7.2
2010-10-27 06:00	294.41	489.75	NaN	5.6
2010-10-27 06:10	293.87	490.23	NaN	6.5
2010-10-27 06:20	294.43	490.54	NaN	7.1
2010-10-27 06:30	294.49	490.5	NaN	7.3
2010-10-27 06:40	293.97	489.68	NaN	7
2010-10-27 06:50	294.87	490.49	NaN	6.8
2010-10-27 07:00	294.08	490.88	NaN	7.1
2010-10-27 07:10	295.71	489.81	NaN	7.5
2010-10-27 07:20	293.8	490.4	NaN	7.3
2010-10-27 07:30	293.61	489.13	NaN	7.2
2010-10-27 07:40	294.83	489.9	NaN	7.7
2010-10-27 07:50	294.12	489.46	NaN	8
2010-10-27 08:00	294.24	489.55	NaN	8.1
2010-10-27 08:10	294.44	489.39	NaN	7.3
2010-10-27 08:20	293.74	489.15	NaN	7.9
2010-10-27 08:30	294.83	489.57	NaN	7.2
2010-10-27 08:40	294.58	490.36	NaN	7.1
2010-10-27 08:50	295.35	490.25	NaN	7.5
2010-10-27 09:00	294.22	490.07	NaN	8
2010-10-27 09:10	294.01	489.99	NaN	7.4
2010-10-27 09:20	294.53	489.72	NaN	7.3
2010-10-27 09:30	294.58	490.51	NaN	7.3
2010-10-27 09:40	294.91	490.66	NaN	7.2
2010-10-27 09:50	292.63	488.58	NaN	7.6
2010-10-27 10:00	294.49	489.7	NaN	7.1
2010-10-27 10:10	293.68	488.91	NaN	6.9
2010-10-27 10:20	293.72	487.72	NaN	7.2
2010-10-27 10:30	293.34	489.66	NaN	7.3
2010-10-27 10:40	294.27	489.89	NaN	7.4
2010-10-27 10:50	295.03	489.16	NaN	7.3
2010-10-27 11:00	294.57	490.43	NaN	6.7
2010-10-27 11:10	294.53	489.6	NaN	6.7
2010-10-27 11:20	294.22	489.99	NaN	6.3
2010-10-27 11:30	294.16	488.76	NaN	6.2
2010-10-27 11:40	293.28	488.11	NaN	6.7
2010-10-27 11:50	295.18	489.72	NaN	7.1
2010-10-27 12:00	294.09	488	NaN	6.3
2010-10-27 12:10	294.47	489.62	NaN	6.2
2010-10-27 12:20	295.04	490.27	NaN	7.3
2010-10-27 12:30	294.4	489.65	NaN	6.9
2010-10-27 12:40	294.12	489.63	NaN	7.1
2010-10-27 12:50	294.81	490.29	NaN	6.2
2010-10-27 13:00	295.54	490.94	NaN	6.7
2010-10-27 13:10	293.86	489.29	NaN	6.4
2010-10-27 13:20	294.64	490.13	NaN	6.3
2010-10-27 13:30	294.09	489.65	NaN	6.5
2010-10-27 13:40	294.01	489.43	NaN	6.1
2010-10-27 13:50	293.5	489.15	NaN	5.7
2010-10-27 14:00	294.89	490.6	NaN	5.1
2010-10-27 14:10	294.64	490.48	NaN	5.3
2010-10-27 14:20	295.18	490.94	NaN	4.3
2010-10-27 14:30	295.33	491.07	NaN	4.5
2010-10-27 14:40	294.47	490.5	NaN	4.4
