Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
-0.147590539791423	-1.61117970520507	-0.0833065267997597	0.0348126283960255	0.0148409997079284	0.00572033265495975
0.0211144132376546	-0.0757690809450651	0.0136901232408206	-0.0107531485358834	-0.00710123394694051	-0.00405255518447234
0.0081764642974349	0.00502706098728822	0.0141775977771772	-0.00740337358755028	0.00817597722272012	-0.0351964855856011
0.00942119875492153	-0.000921368653678201	0.0112203008502831	-0.0453444220754307	-0.0373701816559446	-0.0174960405716433
0.00194269568507366	-0.00495132337437099	NaN	-0.0294049102483314	NaN	NaN
-0.000899596927894208	-0.0312750884723982	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
40107.4826388889	40107.3472222222	40107.6631944445	40107.4409722222	40107.71875	40107.7118055556
40107.7916666667	40107.6909722222	40108.3576388889	40107.7708333334	40108.1527777779	40108.3402777779
40108.2430555556	40108.1354166667	40108.6840277778	40108.1666666667	40108.6493055555	40108.6770833334
40108.4791666666	40108.3888888889	40109.1388888889	40108.7048611111	40109.2743055555	40109.1979166666
40108.75	40108.6736111111	NaN	40109.1597222222	NaN	NaN
40109.1493055555	40109.25	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
