Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
-0.423725139926205	-0.475291706674398	-0.424740105229944	-0.573616702113725	-0.643039543459139	-0.449701371514664
-0.234070686854977	-0.166316811663393	-0.305138675497261	-0.251138212791517	-0.31250186216522	-0.153662433081507
-0.438334157620062	0.011215461625568	-0.448215320220328	0.0603261545465728	-0.0622154061711058	-0.0102604451604407
0.0190122260134444	-0.492897622306714	-0.0853831433411756	-0.562032918735326	-0.692133526914972	-0.426010396673661
-0.305975544919619	0.0928813284719183	-0.343233205956238	0.00512278419654422	-0.0381151553507664	0.0627592963750203
0.0710598976770882	-0.282418466927425	0.0965431723280972	-0.363012414712557	-0.352915485061061	-0.304176313306925
NaN	-0.291762521829071	NaN	0.0803985944185399	0.0671377561530733	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
40121.7569444444	40121.75	40121.7604166666	40121.7326388889	40121.7152777778	40121.7673611111
40122.1388888889	40122.1284722221	40122.1527777778	40122.1319444444	40122.1354166666	40122.1284722221
40122.7326388889	40122.4722222221	40122.75	40122.4791666666	40122.4791666666	40122.4756944444
40123.1979166667	40122.7291666666	40123.1875	40122.7291666666	40122.7291666666	40122.7569444444
40123.8090277779	40123.2048611111	40123.8333333334	40123.1944444445	40123.1666666667	40123.2083333334
40124.1284722222	40123.6770833334	40124.1354166667	40123.7673611111	40123.7986111111	40123.84375
NaN	40123.8541666667	NaN	40124.1076388889	40124.1215277779	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
