Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
57020.7455353342	57572.0750202139	57913.9529345163	58279.0983082382	60632.0915887125	72349.0450376097
57005.2676970341	57478.4267786004	57873.2519187185	58222.3943878309	60586.9831983704	72365.0279356134
56985.2031681741	57538.7303907144	57832.7287660291	58228.154795227	60577.2922150088	72364.3183417735
56972.734006531	57498.5160389841	57799.9543990734	58231.7632002589	60573.2067563392	72337.9888309432
56933.1927018387	57494.7614492802	57602.3737557396	58218.3503691837	60591.2389387754	72349.1222247306
NaN	57347.2217346993	NaN	NaN	60405.7897387348	72176.0541250524
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
40107.6145833334	40107.6180555556	40107.5729166667	40107.6388888889	40107.4930555556	40107.5138888889
40108.03125	40107.9618055556	40108.09375	40108.0069444445	40108.0590277779	40107.7534722222
40108.5763888889	40108.3541666667	40108.3645833334	40108.4583333334	40108.3819444445	40108.1388888889
40108.9583333334	40108.6076388889	40108.9756944445	40108.9583333334	40108.6597222222	40108.5694444445
40109.2222222222	40108.9618055555	40109.2048611111	40109.2256944445	40108.9652777778	40108.9756944445
NaN	40109.2118055555	NaN	NaN	40109.2152777778	40109.2222222222
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
