Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
0.42362317498521	0.368658392753076	0.349981816380819	0.235004522892069	0.405135715962786	0.417082512791012
-0.0527497948552593	-0.046647691660354	-0.00960465439291625	0.0270654712352609	-0.0521270702761285	-0.0400764892611392
0.404964987276344	0.365206674482266	0.460598475534226	0.350353788843705	0.360828072056449	0.459942948410941
-0.0662546526344556	-0.0643181677006339	-0.0633812603000763	-0.0803771858791436	0.114987838168787	-0.037388289006941
-0.0181851300436904	0.0064935016367258	0.00768776803866444	-0.00169821511994428	0.487900514458659	-0.00840457311130649
0.509170999926425	0.471649506633696	0.48746907498068	0.446262461260005	-0.000324487554479447	0.58600104543811
-0.0810569884556287	-0.0410370886372675	-0.0501770714868428	-0.0954506822975816	0.141749685321258	-0.048073061822123
0.0915950270960479	0.0887318740893193	0.0888747397004579	0.121385938439659	0.327136788490435	0.0544240746276614
0.32955113907903	0.288111353638243	0.326541145927109	0.309068191968578	NaN	0.477952231963883
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
39024.4513888889	39024.4548611111	39024.4652777778	39024.4861111111	39024.4513888889	39024.4409722221
39024.90625	39024.9027777778	39024.8819444444	39024.8506944444	39024.8819444444	39024.8888888889
39025.4548611111	39025.4513888889	39025.4479166666	39025.4513888889	39025.4513888889	39025.4409722221
39025.8923611111	39025.8854166666	39025.8923611111	39025.8611111111	39026.0451388889	39025.8993055555
39026.0833333334	39026.0798611111	39026.0902777778	39026.0833333334	39026.4340277778	39026.0868055556
39026.4375	39026.4409722222	39026.4409722222	39026.4375	39026.8333333334	39026.4305555556
39026.8611111111	39026.84375	39026.8611111111	39026.8472222222	39027.125	39026.875
39027.1388888889	39027.1388888889	39027.1388888889	39027.1284722222	39027.4236111111	39027.1458333334
39027.4166666666	39027.4236111111	39027.4201388889	39027.4236111111	NaN	39027.40625
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
