Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
-0.353984007138934	0.0959561426716391	0.445319095262676	0.515268222545274	3.03779506975843	0.785299060691614
0.760079274921736	0.556519024852605	0.473075428191805	0.547659205680247	0.301677317700523	1.79606243877788
5.47478941739246	0.684219275070063	1.09582942216366	0.457428280125896	0.0735168527608039	1.72436877092696
1.82987119867903	0.606840641747112	0.238061637588544	0.810337253264152	0.40078913106845	1.97519273838407
-1.27980685761577	0.424188527831575	0.040355692486628	0.333567080095236	0.341301926440792	0.327741495915689
15.1391383515365	NaN	NaN	NaN	0.369722311821533	0.587341467413353
NaN	NaN	NaN	NaN	4.64327637357201	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
39028.7152777778	39028.78125	39028.7708333333	39028.7638888889	39028.4548611111	39028.6319444444
39028.9201388889	39029.0798611111	39029.0868055555	39029.0555555555	39028.7395833333	39028.9756944444
39029.25	39029.5590277778	39029.6145833334	39029.3645833333	39028.9895833333	39029.3298611111
39029.6631944445	39029.8888888889	39029.9479166666	39029.6770833334	39029.2048611111	39029.7465277778
39029.9826388889	39030.1805555555	39030.28125	39030.125	39029.53125	39030.1145833334
39030.25	NaN	NaN	NaN	39029.8923611111	39030.3680555555
NaN	NaN	NaN	NaN	39030.1909722222	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
