Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
27.7244487127035	27.7212724274357	27.6656760105158	27.6739006921866	27.7235314114225	27.6633916625357
27.6767646478002	27.6849079080584	27.5785205811695	27.5774366630672	27.6838283480784	27.576568566628
27.5813562468566	27.5896219334769	NaN	NaN	27.594067039979	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
39019.5069444445	39019.5104166667	39020.625	39020.6111111111	39019.5069444445	39020.6111111111
39020.6006944445	39020.607638889	39021.6006944444	39021.5520833334	39020.59375	39021.4965277778
39021.5486111111	39021.5833333334	NaN	NaN	39021.5208333334	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
