Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
8.18253126269345	8.19073272502178	8.21334931648797	8.16727624101368	8.19882272395737	8.43764369301776
8.18897767887591	8.19607418642597	8.20555557040365	8.17118100098122	8.19359191812118	8.4407681467491
8.19433130423983	8.20040862426529	8.19229720774459	8.18001598021138	8.2023447870742	NaN
8.19698962913196	NaN	NaN	NaN	8.20324603366635	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
40107.8611111111	40107.8576388889	40107.8923611111	40107.8645833334	40107.8680555556	40108.2604166667
40108.2534722222	40108.2430555556	40108.2604166667	40108.2465277779	40108.2534722222	40108.8576388889
40108.8472222222	40108.875	40109.1770833334	40108.8263888889	40108.875	NaN
40109.2118055555	NaN	NaN	NaN	40109.2048611111	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
