Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
7.96377236938599	7.94581990952569	7.95784328301233	7.92538624650656	7.94148430718534	7.93941985446742
7.96801887911522	7.95645016942015	7.93109612762168	7.94530264281236	7.94785999544885	7.94675519802985
7.93558082326137	7.94387829409395	NaN	7.94215673628443	7.94256990743162	7.95129796361358
7.92932761860509	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
39024.6458333333	39024.6527777778	39025.5173611111	39024.9097222221	39024.6076388889	39024.5902777778
39025.6319444444	39025.6006944444	39026.5694444445	39025.6041666666	39025.6319444444	39025.5972222221
39026.5694444445	39026.5833333334	NaN	39026.5902777778	39026.5972222222	39026.5659722222
39026.8923611111	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
