Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
53963.5290968113	54089.6663319184	54129.2847402675	54073.5999050184	54117.2465139796	53939.7215390669
53949.8399693682	54009.0600976032	54041.2420018129	53963.713389994	53982.6915426635	53962.0193073221
53908.7846012865	53987.022617823	53996.6973788292	53953.7500378534	53974.8058803648	53962.1152032048
NaN	54021.1257835268	53986.5188184807	53969.2317940113	53953.394173255	NaN
NaN	53971.8200695839	53881.7802525858	53924.0760150545	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
39033.4409722222	39032.9375	39032.6979166666	39032.8958333334	39032.6631944445	39033.4652777778
39033.9791666666	39033.2465277778	39033.0520833334	39033.2256944445	39033.2847222222	39033.8055555555
39034.3472222222	39033.5381944445	39033.4097222222	39033.5208333334	39033.9201388889	39034.0729166666
NaN	39033.9548611111	39033.9270833334	39033.9826388889	39034.1944444445	NaN
NaN	39034.2256944445	39034.4409722222	39034.2847222222	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
