Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
52610.8983511877	52512.572748626	52524.0074066093	52542.8630806969	52526.4731922508	52555.3547256487
52448.1986995538	52505.6674239121	52531.5391310347	52531.2552515298	52522.928478714	52504.5996141815
52619.4704359481	52505.4517365268	52520.3308376311	52515.5308351396	52523.1234894138	52498.4364526524
52107.4374656075	52586.5871762514	52557.7770750862	52516.6671311624	52517.091651589	52517.9457909441
NaN	NaN	52549.8798344239	52544.3720054629	52518.5730960723	52531.1332444634
NaN	NaN	NaN	NaN	52493.0440496248	52530.489215761
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
39028.8576388889	39028.75	39028.7152777778	39028.7083333333	39028.6805555555	39028.5798611111
39029.1666666666	39028.9722222221	39028.9618055555	39028.9895833333	39028.9583333333	39028.8923611111
39029.5451388889	39029.3993055555	39029.4930555555	39029.3090277778	39029.1076388889	39029.2361111111
39030.1458333334	39030.1006944445	39029.8784722222	39029.5590277778	39029.4548611111	39029.6284722222
NaN	NaN	39030.25	39030.0486111111	39029.8402777778	39030.0729166666
NaN	NaN	NaN	NaN	39030.0798611111	39030.28125
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
