Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
119.633209950685	120.941690658492	122.704540926864	101.642597813335	115.914595321325	122.461665069927
130.010557914863	131.464690490966	131.610221260439	133.482997938223	134.997521923202	125.850747973925
132.995082845881	132.923612910305	131.952124184315	139.627685774555	134.8325379475	131.057208133238
135.164278388037	132.76723439796	134.693002514127	NaN	136.45644175854	135.526601230941
135.716677252492	129.195725273047	137.294171408449	NaN	134.741977999743	134.234534080053
NaN	134.255583789467	NaN	NaN	NaN	NaN
NaN	135.456332851977	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
40121.5798611111	40121.5798611111	40121.5798611111	40121.5520833333	40121.5451388889	40121.5590277778
40122.6111111111	40122.4513888889	40122.3125	40122.3923611111	40122.1840277778	40121.8680555555
40123.3958333334	40122.9583333334	40122.5798611111	40123.6284722222	40122.7256944444	40122.3611111111
40123.8368055556	40123.1041666667	40123.4166666667	NaN	40123.1493055556	40122.8888888889
40124.125	40123.4201388889	40123.8194444445	NaN	40123.8506944445	40123.6354166667
NaN	40123.8576388889	NaN	NaN	NaN	NaN
NaN	40124.1145833334	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
