Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
-0.0369602546535646	-0.0256407681716126	-0.0237981699856675	-0.0557874860194119	-0.0410499273235985	-0.0158820985115256
-0.029582934968559	-0.03244777916467	-0.018818663143179	-0.0537475914703691	-0.0450810783345048	-0.0238784452070746
-0.0195646284144431	-0.0218908530440416	-0.00956725999266439	-0.0279428086069089	-0.0165260787693455	-0.0170492932820565
-0.0425506670529643	-0.0404728027010322	-0.0350041575418913	-0.0679646022819327	-0.0503008191869441	-0.0351723331255727
-0.0193264533169355	0.00669249018275764	0.00207687205768536	-0.0211395105632732	-0.0165422711367995	-0.0208840539345658
NaN	-0.0253599993692575	-0.0211379194755068	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
40121.9791666666	40121.9826388889	40121.9861111111	40121.9618055555	40121.9756944444	40121.9826388889
40122.3472222221	40122.3055555555	40122.3368055555	40122.3298611111	40122.3229166666	40122.2951388889
40123.0902777779	40123.125	40123.0277777779	40123.0833333334	40123.0694444445	40123.1215277779
40123.4201388889	40123.4270833334	40123.3784722222	40123.4375	40123.4097222222	40123.4340277779
40124.2326388889	40123.7291666667	40123.6631944445	40124.2048611111	40124.2395833334	40124.1006944445
NaN	40124.1493055556	40124.2326388889	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
