Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
0.0115692690866069	0.0099411455171392	NaN	0.0170420513535277	0.00409297538643472	0.00503244075511589
0.0108388216551631	0.0392788833459861	NaN	0.0121920054419178	0.00865464574829389	0.00979318240366212
0.0423251614767821	0.012657587449894	NaN	0.13648096067681	0.0140133025795919	0.00641115833644079
NaN	0.0402603887268853	NaN	0.0100154841681999	NaN	0.0283419689828008
NaN	0.022202193308047	NaN	NaN	NaN	0.0175611135624578
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
40104.0104166667	40103.9131944445	NaN	40104.6076388889	40103.75	40103.7847222222
40104.9131944444	40104.2604166667	NaN	40104.9375	40104.0520833334	40104.3055555556
40105.2534722221	40104.5868055556	NaN	40105.21875	40105.9513888889	40104.6284722222
NaN	40104.9201388889	NaN	40105.5486111111	NaN	40104.9583333333
NaN	40105.2361111111	NaN	NaN	NaN	40105.2916666666
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
