Sensor1	Sensor2	Sensor3	Sensor4	Sensor5	Sensor6
187.261799910219	185.110498707983	186.651611596116	181.416009291429	182.154205000388	186.190501418443
190.92507927129	188.657058083637	191.022654062418	176.148117865074	187.66062822103	192.337367851553
188.875214156325	168.941677939703	167.386168491904	188.531761820092	173.816641566603	192.318791898451
166.697591062767	187.174364269364	188.491592666538	186.667489184188	186.382089308107	NaN
NaN	168.05784262575	167.811465097532	169.824152182728	171.953548866004	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
39024.6041666666	39024.6076388889	39024.6006944444	39024.6006944444	39024.6111111111	39024.59375
39025.59375	39025.5902777778	39025.5868055555	39024.8993055555	39025.59375	39025.5798611111
39026.5729166666	39026.1006944445	39026.1145833334	39025.5868055555	39026.1111111111	39026.5625
39027.2118055556	39026.5763888889	39026.5729166666	39026.5763888889	39026.5729166666	NaN
NaN	39027.2083333334	39027.2048611111	39027.1979166666	39027.1875	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
NaN	NaN	NaN	NaN	NaN	NaN
